Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Scott Kazmir*,22,10,8,.556,3.24,24,24,0,1,1,0,144.2,132,59,52,15,52,3,163,2,0,6,610,1.272,8.2,0.9,3.2,10.1,3.13,1,2006,MLB,TBR
Casey Fossum*,28,6,6,.500,5.33,25,25,0,0,0,0,130.0,136,89,77,18,63,3,88,12,1,4,594,1.531,9.4,1.2,4.4,6.1,1.40,1,2006,MLB,TBR
James Shields,24,6,8,.429,4.84,21,21,0,1,0,0,124.2,141,69,67,18,38,5,104,5,0,9,540,1.436,10.2,1.3,2.7,7.5,2.74,1,2006,MLB,TBR
Tim Corcoran,28,5,9,.357,4.38,21,16,2,0,0,0,90.1,92,48,44,10,48,3,59,4,1,0,396,1.550,9.2,1.0,4.8,5.9,1.23,1,2006,MLB,TBR
Jae Weong Seo,29,1,8,.111,5.00,17,16,0,0,0,0,90.0,122,56,50,17,31,3,39,3,0,4,411,1.700,12.2,1.7,3.1,3.9,1.26,1,2006,MLB,TBR
Mark Hendrickson*,32,4,8,.333,3.81,13,13,0,1,1,0,89.2,81,42,38,10,34,0,51,2,0,4,377,1.283,8.1,1.0,3.4,5.1,1.50,1,2006,MLB,TBR
Tyler Walker,30,1,3,.250,4.95,20,0,16,0,0,10,20.0,18,11,11,0,7,0,16,0,0,0,83,1.250,8.1,0.0,3.2,7.2,2.29,1,2006,MLB,TBR
Ruddy Lugo,26,2,4,.333,3.81,64,0,24,0,0,0,85.0,75,39,36,4,37,0,48,5,0,3,363,1.318,7.9,0.4,3.9,5.1,1.30,1,2006,MLB,TBR
Shawn Camp,30,7,4,.636,4.68,75,0,15,0,0,4,75.0,93,43,39,9,19,3,53,7,0,4,328,1.493,11.2,1.1,2.3,6.4,2.79,1,2006,MLB,TBR
Brian Meadows,30,3,6,.333,5.17,53,0,27,0,0,8,69.2,90,43,40,14,15,4,35,0,0,2,311,1.507,11.6,1.8,1.9,4.5,2.33,1,2006,MLB,TBR
Jon Switzer*,26,2,2,.500,4.54,40,0,6,0,0,0,33.2,38,19,17,5,19,3,18,1,0,3,157,1.693,10.2,1.3,5.1,4.8,0.95,1,2006,MLB,TBR
Seth McClung,25,6,12,.333,6.29,39,15,20,0,0,6,103.0,120,77,72,14,68,5,59,3,0,7,489,1.825,10.5,1.2,5.9,5.2,0.87,1,2006,MLB,TBR
Doug Waechter,25,1,4,.200,6.62,11,10,0,0,0,0,53.0,67,40,39,6,19,1,25,5,0,0,249,1.623,11.4,1.0,3.2,4.2,1.32,1,2006,MLB,TBR
Jason Hammel,23,0,6,.000,7.77,9,9,0,0,0,0,44.0,61,38,38,7,21,0,32,1,2,3,208,1.864,12.5,1.4,4.3,6.5,1.52,1,2006,MLB,TBR
J.P. Howell*,23,1,3,.250,5.10,8,8,0,0,0,0,42.1,52,25,24,4,14,0,33,3,0,1,187,1.559,11.1,0.9,3.0,7.0,2.36,1,2006,MLB,TBR
Travis Harper,30,2,0,1.000,4.93,30,0,7,0,0,0,42.0,62,27,23,6,13,1,32,2,1,2,196,1.786,13.3,1.3,2.8,6.9,2.46,1,2006,MLB,TBR
Chad Harville,29,0,2,.000,5.93,32,0,14,0,0,1,41.0,44,27,27,5,22,2,30,0,2,4,184,1.610,9.7,1.1,4.8,6.6,1.36,1,2006,MLB,TBR
Edwin Jackson,22,0,0,,5.45,23,1,7,0,0,0,36.1,42,27,22,2,25,0,27,1,1,3,174,1.844,10.4,0.5,6.2,6.7,1.08,1,2006,MLB,TBR
Dan Miceli,35,1,2,.333,3.94,33,0,14,0,0,4,32.0,25,17,14,4,20,3,18,1,0,3,142,1.406,7.0,1.1,5.6,5.1,0.90,1,2006,MLB,TBR
Chad Orvella,25,1,5,.167,7.40,22,0,5,0,0,0,24.1,36,23,20,6,20,0,17,3,0,1,130,2.301,13.3,2.2,7.4,6.3,0.85,1,2006,MLB,TBR
Brian Stokes,26,1,0,1.000,4.88,5,4,0,0,0,0,24.0,31,13,13,2,9,0,15,1,0,0,110,1.667,11.6,0.8,3.4,5.6,1.67,1,2006,MLB,TBR
Juan Salas,27,0,0,,5.40,8,0,2,0,0,0,10.0,13,7,6,1,3,0,8,0,0,3,48,1.600,11.7,0.9,2.7,7.2,2.67,1,2006,MLB,TBR
Scott Dunn,28,1,0,1.000,11.74,7,0,0,0,0,0,7.2,17,10,10,2,4,0,4,2,0,3,45,2.739,20.0,2.3,4.7,4.7,1.00,1,2006,MLB,TBR
Jason Childers,31,0,1,.000,4.70,5,0,0,0,0,0,7.2,12,6,4,1,4,0,5,0,0,1,40,2.087,14.1,1.2,4.7,5.9,1.25,1,2006,MLB,TBR
Jesus Colome,28,0,0,,27.00,1,0,0,0,0,0,0.1,0,1,1,0,1,0,0,0,0,0,2,3.000,0.0,0.0,27.0,0.0,0.00,1,2006,MLB,TBR
