Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Johan Santana*,27,19,6,.760,2.77,34,34,0,1,0,0,233.2,186,79,72,24,47,0,245,4,1,4,923,0.997,7.2,0.9,1.8,9.4,5.21,1
Carlos Silva,27,11,15,.423,5.94,36,31,2,0,0,0,180.1,246,130,119,38,32,4,70,7,0,1,811,1.542,12.3,1.9,1.6,3.5,2.19,1
Brad Radke,33,12,9,.571,4.32,28,28,0,0,0,0,162.1,197,87,78,24,32,3,83,1,0,2,689,1.411,10.9,1.3,1.8,4.6,2.59,1
Francisco Liriano*,22,12,3,.800,2.16,28,16,2,0,0,1,121.0,89,31,29,9,32,0,144,1,1,9,473,1.000,6.6,0.7,2.4,10.7,4.50,1
Boof Bonser,24,7,6,.538,4.22,18,18,0,0,0,0,100.1,104,50,47,18,24,0,84,1,0,2,419,1.276,9.3,1.6,2.2,7.5,3.50,1
Scott Baker,24,5,8,.385,6.37,16,16,0,0,0,0,83.1,114,63,59,17,16,1,62,3,0,0,377,1.560,12.3,1.8,1.7,6.7,3.88,1
Joe Nathan,31,7,0,1.000,1.58,64,0,61,0,0,36,68.1,38,12,12,3,16,4,95,1,0,3,262,0.790,5.0,0.4,2.1,12.5,5.94,1
Jesse Crain,24,4,5,.444,3.52,68,0,24,0,0,1,76.2,79,31,30,6,18,2,60,2,0,1,325,1.265,9.3,0.7,2.1,7.0,3.33,1
Juan Rincon,27,3,1,.750,2.91,75,0,22,0,0,1,74.1,76,30,24,2,24,3,65,3,0,2,315,1.345,9.2,0.2,2.9,7.9,2.71,1
Willie Eyre,27,1,0,1.000,5.31,42,0,20,0,0,0,59.1,75,36,35,8,22,4,26,6,0,4,275,1.635,11.4,1.2,3.3,3.9,1.18,1
Dennys Reyes*,29,5,0,1.000,0.89,66,0,8,0,0,0,50.2,35,8,5,3,15,2,49,0,0,4,194,0.987,6.2,0.5,2.7,8.7,3.27,1
Matt Guerrier,27,1,0,1.000,3.36,39,1,13,0,0,1,69.2,78,29,26,9,21,0,37,0,0,6,300,1.421,10.1,1.2,2.7,4.8,1.76,1
Kyle Lohse,27,2,5,.286,7.07,22,8,5,0,0,0,63.2,80,50,50,8,25,2,46,6,1,1,295,1.649,11.3,1.1,3.5,6.5,1.84,1
Matt Garza,22,3,6,.333,5.76,10,9,0,0,0,0,50.0,62,33,32,6,23,0,38,0,0,1,232,1.700,11.2,1.1,4.1,6.8,1.65,1
Pat Neshek,25,4,2,.667,2.19,32,0,3,0,0,0,37.0,23,9,9,6,6,0,53,0,0,0,138,0.784,5.6,1.5,1.5,12.9,8.83,1
Glen Perkins*,23,0,0,,1.59,4,0,1,0,0,0,5.2,3,1,1,0,0,0,6,0,0,0,20,0.529,4.8,0.0,0.0,9.5,,1
Mike Smith,28,0,0,,12.00,1,1,0,0,0,0,3.0,5,4,4,1,3,0,1,1,0,0,18,2.667,15.0,3.0,9.0,3.0,0.33,1
