Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Austin Anderson*,22,49,190,176,16,54,12,1,1,19,2,1,12,21,.307,.354,.403,.758,71,3,1,1,0,2,0
Byron Capellan,20,4,11,11,1,3,1,0,0,0,0,0,0,4,.273,.273,.364,.636,4,1,0,0,0,0,0
Alexi Casilla#,29,4,16,15,4,7,2,0,0,1,0,1,1,2,.467,.500,.600,1.100,9,0,0,0,0,0,1
Federico Castagnini,23,51,176,160,16,32,7,0,0,7,1,2,11,35,.200,.263,.244,.507,39,3,3,1,1,0,0
Steve Clevenger*,28,2,7,6,2,4,2,0,1,5,0,0,1,0,.667,.714,1.500,2.214,9,0,0,0,0,0,1
Brandon Coluccio,21,15,21,21,0,1,1,0,0,2,0,0,0,7,.048,.048,.095,.143,2,1,0,0,0,0,0
Randolph Gassaway,19,17,58,54,4,11,1,1,1,9,1,0,2,18,.204,.224,.315,.539,17,1,0,0,2,0,0
Tad Gold*,23,21,67,55,5,6,1,1,0,1,1,1,10,14,.109,.246,.164,.410,9,0,0,2,0,0,0
Jay Gonzalez*,22,59,243,216,28,56,7,1,0,10,14,9,26,68,.259,.339,.301,.640,65,2,0,1,0,1,0
Jonah Heim#,19,20,73,70,2,10,2,0,1,2,0,0,2,15,.143,.164,.214,.379,15,3,0,0,1,0,1
Manuel Hernandez,21,8,20,13,2,3,0,0,0,1,0,1,7,3,.231,.500,.231,.731,3,2,0,0,0,0,0
Sam Kimmel*,24,6,27,22,2,7,2,1,0,0,0,3,5,2,.318,.444,.500,.944,11,0,0,0,0,0,0
Cam Kneeland,24,2,6,6,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Oswill Lartiguez,21,53,194,177,12,45,6,3,0,10,5,8,13,53,.254,.302,.322,.624,57,9,0,2,2,1,0
Ronarsy Ledesma,21,3,16,15,2,4,0,0,1,3,0,0,1,3,.267,.313,.467,.779,7,0,0,0,0,0,0
Alex Mercedes,22,4,5,4,0,2,1,0,0,0,0,1,0,0,.500,.500,.750,1.250,3,0,0,1,0,0,0
Nick Merullo#,22,2,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,0
Jamill Moquete,22,60,222,192,26,40,11,2,8,25,5,4,19,58,.208,.302,.411,.713,79,4,8,0,3,1,0
Alex Murphy,19,54,215,195,21,54,12,0,3,25,2,1,15,42,.277,.330,.385,.715,75,0,2,0,3,2,0
Tanner Murphy*,21,31,94,90,7,24,4,0,0,10,1,1,2,19,.267,.280,.311,.591,28,0,0,1,1,0,0
Riley Palmer*,22,59,210,194,27,53,11,2,5,21,2,1,8,61,.273,.324,.428,.752,83,1,7,0,1,0,0
Derek Peterson,23,2,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0
Austin Pfeiffer,23,13,44,42,5,7,1,0,0,3,2,0,1,16,.167,.205,.190,.395,8,0,1,0,0,0,0
Cory Segui,22,38,112,105,6,14,2,0,0,3,0,0,5,50,.133,.179,.152,.331,16,0,1,0,1,0,0
Hector Veloz,20,68,258,225,24,53,6,3,7,26,6,5,28,78,.236,.327,.382,.709,86,4,3,1,1,0,0
Justin Viele,23,45,167,135,14,25,5,0,0,14,9,3,22,32,.185,.311,.222,.533,30,2,3,6,1,0,0
Jemile Weeks#,27,3,13,11,1,4,1,0,0,0,1,0,2,1,.364,.462,.455,.916,5,0,0,0,0,0,1
Stevie Wilkerson#,22,60,230,210,19,40,9,1,2,15,3,6,14,42,.190,.248,.271,.519,57,3,3,0,3,0,1
Andrickson Zorrilla#,23,3,9,9,1,2,0,0,0,0,0,0,0,6,.222,.222,.222,.444,2,0,0,0,0,0,0
