Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
John Alexander*,21,1,3,2,0,1,0,0,0,0,0,0,1,0,.500,.667,.500,1.167,1,0,0,0,0,0,0,2014,Short-Season A,TBR
Coty Blanchard,22,66,276,248,35,74,15,5,2,30,22,12,24,47,.298,.364,.423,.787,105,3,2,1,1,0,0,2014,Short-Season A,TBR
Jace Conrad*,21,65,275,257,35,68,9,5,2,24,19,5,10,40,.265,.297,.362,.659,93,1,3,2,3,0,0,2014,Short-Season A,TBR
Leopoldo Correa*,22,26,93,90,6,23,3,0,0,5,0,1,2,18,.256,.269,.289,.558,26,3,0,0,1,0,0,2014,Short-Season A,TBR
Wilmer Dominguez,23,47,178,165,13,41,4,1,0,24,0,2,9,54,.248,.288,.285,.573,47,3,1,1,2,0,0,2014,Short-Season A,TBR
Douglas Duran#,21,13,34,34,0,6,2,0,0,2,0,0,0,12,.176,.176,.235,.412,8,1,0,0,0,0,0,2014,Short-Season A,TBR
David Garcia,23,5,13,13,1,3,0,0,0,0,0,1,0,7,.231,.231,.231,.462,3,1,0,0,0,0,0,2014,Short-Season A,TBR
Casey Gillaspie#,21,71,308,263,27,69,16,1,7,42,2,3,42,65,.262,.364,.411,.774,108,6,1,0,2,3,0,2014,Short-Season A,TBR
Clayton Henning*,20,29,103,95,11,20,6,0,0,18,4,0,6,43,.211,.262,.274,.536,26,0,1,0,1,0,0,2014,Short-Season A,TBR
Bralin Jackson,20,62,258,229,37,64,13,4,1,23,17,4,25,64,.279,.349,.384,.733,88,7,0,3,1,0,0,2014,Short-Season A,TBR
Mac James,21,16,66,57,7,15,3,0,0,1,1,1,6,6,.263,.364,.316,.679,18,2,3,0,0,0,0,2014,Short-Season A,TBR
Grant Kay,21,42,178,159,27,50,14,4,2,20,2,4,12,30,.314,.376,.491,.867,78,4,5,0,2,0,0,2014,Short-Season A,TBR
Braxton Lee*,20,51,227,202,36,58,7,1,0,13,12,9,19,33,.287,.350,.332,.681,67,1,1,4,1,0,1,2014,Short-Season A,TBR
Hunter Lockwood,21,70,294,271,47,72,13,5,13,46,2,2,15,98,.266,.313,.494,.807,134,3,5,0,3,1,0,2014,Short-Season A,TBR
Zach Marberry,23,14,53,45,2,11,1,0,0,3,1,0,5,20,.244,.327,.267,.594,12,0,1,1,1,0,0,2014,Short-Season A,TBR
Daniel Miles,22,28,108,96,11,21,7,1,0,6,3,1,8,21,.219,.306,.313,.618,30,3,4,0,0,0,0,2014,Short-Season A,TBR
Hector Montes,22,2,9,8,0,0,0,0,0,0,0,0,1,3,.000,.111,.000,.111,0,0,0,0,0,0,0,2014,Short-Season A,TBR
Alec Sole*,21,63,239,206,19,41,5,2,0,16,13,2,21,34,.199,.285,.243,.528,50,5,5,4,3,0,0,2014,Short-Season A,TBR
Chris Talley,24,14,49,46,3,9,2,0,0,2,0,0,1,16,.196,.229,.239,.468,11,0,1,1,0,0,0,2014,Short-Season A,TBR
Elias Torres,22,17,69,63,6,17,1,1,0,1,8,2,5,11,.270,.324,.317,.641,20,0,0,1,0,0,0,2014,Short-Season A,TBR
