Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Erik Arnesen,27,8,4,.667,2.43,26,16,3,0,0,1,126.0,114,43,34,7,24,3,122,3,1,4,508,1.095,8.1,0.5,1.7,8.7,5.08,0
Luis Atilano,26,0,1,.000,13.50,2,2,0,0,0,0,6.0,12,9,9,0,3,0,3,0,0,1,32,2.500,18.0,0.0,4.5,4.5,1.00,1
Jimmy Barthmaier,27,5,3,.625,5.05,39,2,5,0,0,1,67.2,74,42,38,7,31,1,69,6,0,3,305,1.552,9.8,0.9,4.1,9.2,2.23,1
Evan Bronson*,24,0,0,,2.25,1,1,0,0,0,0,4.0,5,1,1,0,2,1,1,0,0,0,18,1.750,11.3,0.0,4.5,2.3,0.50,0
Matt Chico*,28,1,1,.500,10.93,10,0,4,0,0,1,14.0,25,22,17,3,7,0,16,2,0,3,76,2.286,16.1,1.9,4.5,10.3,2.29,1
Erik Davis,24,5,7,.417,4.79,19,18,0,1,0,0,94.0,110,60,50,9,41,3,93,3,0,11,427,1.606,10.5,0.9,3.9,8.9,2.27,1
Pat Lehman,24,1,2,.333,3.71,29,0,18,0,0,6,34.0,22,14,14,2,4,0,34,2,1,2,125,0.765,5.8,0.5,1.1,9.0,8.50,0
Jeff Mandel,26,0,0,,2.25,5,0,1,0,0,0,8.0,8,2,2,0,2,0,5,0,0,0,36,1.250,9.0,0.0,2.3,5.6,2.50,0
Rafael Martin,27,4,1,.800,1.77,32,0,21,0,0,13,35.2,26,8,7,1,9,1,44,3,0,5,144,0.981,6.6,0.3,2.3,11.1,4.89,1
Carlos Martinez,27,3,4,.429,5.34,32,2,9,0,0,2,64.0,75,40,38,7,16,1,36,0,1,2,276,1.422,10.5,1.0,2.3,5.1,2.25,0
Shairon Martis,24,8,6,.571,3.05,23,23,0,1,1,0,133.0,123,53,45,9,39,0,146,1,1,6,552,1.218,8.3,0.6,2.6,9.9,3.74,1
Ryan Mattheus,27,2,1,.667,2.45,13,0,12,0,0,4,14.2,9,4,4,1,5,2,18,1,0,1,58,0.955,5.5,0.6,3.1,11.0,3.60,1
Pat McCoy*,22,1,2,.333,4.78,49,0,18,0,0,4,52.2,53,32,28,7,16,4,53,2,1,5,226,1.310,9.1,1.2,2.7,9.1,3.31,1
Brad Meyers,25,3,2,.600,2.48,6,6,0,0,0,0,36.1,35,10,10,2,0,0,38,0,0,0,139,0.963,8.7,0.5,0.0,9.4,,0
Garrett Mock,28,0,1,.000,13.50,2,2,0,0,0,0,7.1,12,11,11,3,3,0,5,0,0,0,37,2.045,14.7,3.7,3.7,6.1,1.67,1
Brad Peacock,23,10,2,.833,2.01,16,14,0,1,0,0,98.2,62,25,22,4,23,1,129,2,0,4,376,0.861,5.7,0.4,2.1,11.8,5.61,1
Hassan Peña,26,2,2,.500,2.73,40,0,28,0,0,10,56.0,42,20,17,5,12,0,55,7,0,5,226,0.964,6.8,0.8,1.9,8.8,4.58,0
Oliver Perez*,29,3,5,.375,3.09,16,15,0,0,0,0,75.2,78,34,26,10,27,0,58,4,0,4,329,1.388,9.3,1.2,3.2,6.9,2.15,1
Bill Rhinehart*,26,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,0,0,1,0,0,0,3,1.000,9.0,0.0,0.0,9.0,,0
Tanner Roark,24,9,9,.500,4.69,21,21,0,0,0,0,117.0,125,64,61,10,39,3,92,4,0,6,502,1.402,9.6,0.8,3.0,7.1,2.36,1
Henry Rodriguez,24,0,0,,0.00,3,1,0,0,0,0,4.0,3,0,0,0,0,0,7,0,0,1,15,0.750,6.8,0.0,0.0,15.8,,1
Daniel Rosenbaum*,23,3,1,.750,2.29,6,6,0,0,0,0,39.1,27,14,10,0,11,0,27,2,0,1,157,0.966,6.2,0.0,2.5,6.2,2.45,0
Doug Slaten*,31,0,0,,0.00,1,1,0,0,0,0,2.0,2,0,0,0,0,0,2,0,0,0,8,1.000,9.0,0.0,0.0,9.0,,1
Stephen Strasburg,22,1,0,1.000,0.00,1,1,0,0,0,0,6.0,1,0,0,0,0,0,4,1,0,0,19,0.167,1.5,0.0,0.0,6.0,,1
Ryan Tatusko,26,2,4,.333,5.94,12,9,1,0,0,0,47.0,60,33,31,2,26,0,40,4,0,5,226,1.830,11.5,0.4,5.0,7.7,1.54,0
Cory VanAllen*,26,5,4,.556,2.50,47,0,9,0,0,0,57.2,49,19,16,6,22,5,71,0,1,0,235,1.231,7.6,0.9,3.4,11.1,3.23,0
Chien-Ming Wang,31,2,0,1.000,0.00,2,2,0,0,0,0,11.0,8,0,0,0,0,0,3,0,0,0,39,0.727,6.5,0.0,0.0,2.5,,1
Zech Zinicola,26,2,0,1.000,2.08,11,0,9,0,0,4,13.0,11,3,3,1,3,1,15,0,0,0,54,1.077,7.6,0.7,2.1,10.4,5.00,0
