Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Brian Allen,25,1,4,.200,5.03,30,1,13,0,0,2,77.0,94,44,43,10,16,0,58,2,0,7,331,1.429,11.0,1.2,1.9,6.8,3.63,0
Jon Barratt*,20,2,6,.250,6.59,36,5,16,0,0,1,71.0,85,59,52,9,52,1,79,5,1,5,349,1.930,10.8,1.1,6.6,10.0,1.52,0
Dave Coggin,28,3,2,.600,3.38,18,0,12,0,0,6,29.1,28,21,11,2,14,0,27,1,0,3,131,1.432,8.6,0.6,4.3,8.3,1.93,1
John-Paul Davis,26,0,0,,9.00,1,0,1,0,0,0,2.0,4,2,2,0,1,0,0,0,0,0,10,2.500,18.0,0.0,4.5,0.0,0.00,0
Kris Dufner,25,0,0,,54.00,1,0,1,0,0,0,1.0,6,6,6,3,1,0,0,0,0,0,10,7.000,54.0,27.0,9.0,0.0,0.00,0
Jeremy Flanagan,24,6,7,.462,5.43,25,23,0,1,0,0,126.0,170,93,76,16,57,0,84,5,1,6,589,1.802,12.1,1.1,4.1,6.0,1.47,0
T.A. Fulmer,25,3,6,.333,5.80,26,20,3,0,0,0,99.1,123,68,64,10,32,1,97,11,0,4,458,1.560,11.1,0.9,2.9,8.8,3.03,0
Josh Kranawetter,25,1,4,.200,6.21,18,0,8,0,0,2,29.0,36,22,20,2,17,1,28,3,0,2,140,1.828,11.2,0.6,5.3,8.7,1.65,0
Joe Little*,23,5,7,.417,7.48,26,11,6,0,0,0,71.0,65,63,59,10,63,0,70,8,1,12,343,1.803,8.2,1.3,8.0,8.9,1.11,0
Ruddy Lugo,25,0,0,,13.50,1,0,1,0,0,0,2.0,7,4,3,0,1,0,0,0,0,0,13,4.000,31.5,0.0,4.5,0.0,0.00,1
Kevin Lynn,26,2,6,.250,6.81,14,13,0,0,0,0,71.1,101,59,54,7,9,0,55,3,0,5,322,1.542,12.7,0.9,1.1,6.9,6.11,0
Jean Machi,23,3,11,.214,6.03,31,14,9,0,0,3,97.0,113,76,65,8,58,0,106,10,1,16,456,1.763,10.5,0.7,5.4,9.8,1.83,1
Jeff Niemann,22,0,1,.000,3.98,5,5,0,0,0,0,20.1,12,10,9,3,10,0,28,2,0,1,84,1.082,5.3,1.3,4.4,12.4,2.80,1
Tony Peguero,24,4,4,.500,5.77,30,6,19,0,0,5,64.0,79,48,41,5,20,1,39,5,1,4,290,1.547,11.1,0.7,2.8,5.5,1.95,0
Mike Prochaska*,25,4,12,.250,5.12,26,25,0,0,0,0,147.2,171,97,84,24,49,1,103,3,1,10,645,1.490,10.4,1.5,3.0,6.3,2.10,0
Jeff Ridgway*,24,3,4,.429,5.20,24,0,9,0,0,0,45.0,43,31,26,2,36,1,56,3,0,7,218,1.756,8.6,0.4,7.2,11.2,1.56,1
Juan Salas,26,2,1,.667,3.52,25,0,11,0,0,1,38.1,30,19,15,6,18,1,47,5,1,6,165,1.252,7.0,1.4,4.2,11.0,2.61,1
Andy Sonnanstine,22,4,1,.800,3.80,10,10,0,0,0,0,64.0,71,29,27,5,7,0,75,1,0,2,266,1.219,10.0,0.7,1.0,10.5,10.71,1
Brian Stokes,25,1,2,.333,4.24,4,4,0,0,0,0,17.0,15,8,8,3,5,0,21,0,0,0,71,1.176,7.9,1.6,2.6,11.1,4.20,1
Scott Vandermeer,24,6,3,.667,5.77,42,0,21,0,0,0,73.1,105,58,47,11,34,0,49,5,2,4,357,1.895,12.9,1.4,4.2,6.0,1.44,0
Brett Wayne,25,5,4,.556,4.46,36,3,9,0,0,1,74.2,78,41,37,6,38,1,87,9,0,5,348,1.554,9.4,0.7,4.6,10.5,2.29,0
