Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Nick Blackburn,23,7,5,.583,3.36,15,15,0,1,0,0,93.2,95,43,35,5,16,0,55,5,0,1,381,1.185,9.1,0.5,1.5,5.3,3.44,1
Tristan Crawford,22,6,5,.545,4.15,32,7,9,0,0,2,80.1,89,44,37,11,23,0,88,5,0,6,355,1.394,10.0,1.2,2.6,9.9,3.83,0
Julio De Paula,22,4,3,.571,2.24,36,0,15,0,0,4,64.1,52,18,16,0,25,1,51,7,4,2,263,1.197,7.3,0.0,3.5,7.1,2.04,1
Kyle Edlich*,19,0,1,.000,6.75,2,0,0,0,0,0,2.2,3,2,2,0,3,0,3,0,0,2,14,2.250,10.1,0.0,10.1,10.1,1.00,0
Angelo Fermin,21,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0.000,0.0,0.0,0.0,0.0,,0
Jean Granado*,22,6,6,.500,2.92,25,2,10,0,0,2,49.1,52,25,16,5,13,1,31,2,3,4,211,1.318,9.5,0.9,2.4,5.7,2.38,0
Josh Gray*,24,1,3,.250,3.34,32,3,8,0,0,1,62.0,59,27,23,5,28,0,49,2,2,4,268,1.403,8.6,0.7,4.1,7.1,1.75,0
Jannio Gutierrez,23,1,1,.500,1.78,15,0,11,0,0,6,25.1,22,7,5,2,10,2,39,1,1,0,107,1.263,7.8,0.7,3.6,13.9,3.90,0
Adam Harben,21,10,5,.667,2.66,25,25,0,2,2,0,135.1,102,52,40,6,62,0,119,5,2,11,564,1.212,6.8,0.4,4.1,7.9,1.92,0
Tim Henkenjohann,24,0,0,,5.06,7,0,3,0,0,0,10.2,10,6,6,1,9,0,9,1,1,1,49,1.781,8.4,0.8,7.6,7.6,1.00,0
Josh Hill,22,0,0,,6.97,7,0,4,0,0,0,10.1,9,9,8,1,9,0,12,1,0,1,50,1.742,7.8,0.9,7.8,10.5,1.33,0
Justin Jones*,20,7,3,.700,3.01,13,13,0,2,0,0,77.2,78,28,26,5,28,0,54,3,1,5,328,1.365,9.0,0.6,3.2,6.3,1.93,0
Jose Leger,23,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,1,1,0,0,3,0.000,0.0,0.0,0.0,9.0,,0
Jose Mijares*,20,0,0,,1.50,5,1,1,0,0,0,12.0,5,4,2,1,5,0,17,0,0,0,49,0.833,3.8,0.8,3.8,12.8,3.40,1
Glen Perkins*,22,3,2,.600,2.13,10,9,0,2,1,0,55.0,41,14,13,2,13,1,66,1,0,2,218,0.982,6.7,0.3,2.1,10.8,5.08,1
Jay Rainville,19,4,3,.571,2.67,9,9,0,1,0,0,54.0,54,22,16,7,6,0,35,6,0,2,223,1.111,9.0,1.2,1.0,5.8,5.83,0
Jay Sawatski*,23,3,3,.500,3.94,43,0,36,0,0,13,61.2,71,35,27,5,21,0,50,2,0,2,274,1.492,10.4,0.7,3.1,7.3,2.38,0
Chris Schutt,23,4,4,.500,3.24,38,3,16,0,0,5,66.2,60,30,24,1,30,1,70,1,0,6,286,1.350,8.1,0.1,4.1,9.5,2.33,0
Errol Simonitsch*,22,8,3,.727,2.69,14,13,0,2,1,0,80.1,70,27,24,5,12,0,72,3,0,2,315,1.021,7.8,0.6,1.3,8.1,6.00,0
Anthony Swarzak,19,3,4,.429,3.66,10,10,0,0,0,0,59.0,72,25,24,3,11,0,55,1,1,1,257,1.407,11.0,0.5,1.7,8.4,5.00,1
Peter Tautor,24,0,0,,14.77,16,0,7,0,0,1,17.2,25,30,29,2,22,0,16,4,0,3,103,2.660,12.7,1.0,11.2,8.2,0.73,0
Scott Tyler,22,7,8,.467,3.95,23,23,0,0,0,0,118.1,106,61,52,18,48,0,109,3,2,7,490,1.301,8.1,1.4,3.7,8.3,2.27,0
Matthew Williams,18,0,0,,0.00,1,0,1,0,0,0,2.0,2,0,0,0,1,0,2,0,0,0,9,1.500,9.0,0.0,4.5,9.0,2.00,0
