Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
David Austen,24,3,2,.600,1.80,29,0,16,0,0,4,45.0,33,12,9,1,14,1,38,2,0,3,181,1.044,6.6,0.2,2.8,7.6,2.71,0
Allen Buckley,25,4,4,.500,4.20,54,0,21,0,0,3,79.1,76,43,37,7,52,0,96,6,0,4,363,1.613,8.6,0.8,5.9,10.9,1.85,0
Rafael Cruz,19,0,0,,3.75,5,0,0,0,0,0,12.0,13,5,5,2,1,0,4,1,0,1,51,1.167,9.8,1.5,0.8,3.0,4.00,0
Frederic DeLoizaga-Carney,22,1,1,.500,8.91,23,0,6,0,0,1,33.1,48,33,33,9,22,0,29,2,0,4,167,2.100,13.0,2.4,5.9,7.8,1.32,0
Justin Dowdy*,21,3,4,.429,4.98,46,3,11,0,0,0,77.2,87,47,43,13,36,0,64,2,0,4,351,1.584,10.1,1.5,4.2,7.4,1.78,0
Bill Edwards,24,1,7,.125,5.91,17,17,0,0,0,0,91.1,115,73,60,12,48,0,66,8,0,3,435,1.785,11.3,1.2,4.7,6.5,1.38,0
Kelvim Escobar,29,0,0,,0.00,1,1,0,0,0,0,3.0,1,0,0,0,2,0,7,0,0,0,12,1.000,3.0,0.0,6.0,21.0,3.50,1
Miguel Gonzalez,21,0,0,,0.00,2,0,0,0,0,0,4.2,0,0,0,0,2,0,3,0,0,0,15,0.429,0.0,0.0,3.9,5.8,1.50,1
James Holcomb,24,10,7,.588,5.02,27,26,0,0,0,0,141.2,153,93,79,16,50,0,128,11,1,11,623,1.433,9.7,1.0,3.2,8.1,2.56,0
Chris Hunter,24,6,8,.429,5.11,21,20,0,0,0,0,118.0,130,77,67,10,60,0,72,6,1,8,538,1.610,9.9,0.8,4.6,5.5,1.20,0
Kevin Jepsen,20,0,1,.000,10.66,4,4,0,0,0,0,12.2,19,18,15,2,10,0,11,1,0,0,68,2.289,13.5,1.4,7.1,7.8,1.10,1
Aaron MacKenzie,24,0,3,.000,5.58,49,0,8,0,0,0,79.0,93,51,49,8,49,0,62,5,0,9,372,1.797,10.6,0.9,5.6,7.1,1.27,0
Tommy Mendoza,17,1,0,1.000,0.00,2,1,1,0,0,1,10.0,4,0,0,0,0,0,12,0,0,0,33,0.400,3.6,0.0,0.0,10.8,,0
Matt Pali*,24,0,0,,0.00,1,0,1,0,0,0,0.1,0,0,0,0,1,0,0,0,0,0,2,3.000,0.0,0.0,27.0,0.0,0.00,0
Micah Posey*,22,0,2,.000,12.00,6,6,0,0,0,0,18.0,29,24,24,1,17,0,14,2,0,3,98,2.556,14.5,0.5,8.5,7.0,0.82,0
Bret Prinz,28,0,0,,1.80,2,0,0,0,0,0,5.0,2,1,1,0,3,0,6,1,0,0,19,1.000,3.6,0.0,5.4,10.8,2.00,1
Ronnie Ray,21,1,2,.333,5.79,20,0,6,0,0,0,32.2,43,25,21,5,20,0,24,2,0,5,158,1.929,11.8,1.4,5.5,6.6,1.20,0
Rafael Rodriguez,20,4,4,.500,6.75,14,14,0,0,0,0,72.0,84,58,54,11,33,0,44,1,0,11,328,1.625,10.5,1.4,4.1,5.5,1.33,1
Michel Simard,23,3,5,.375,7.32,13,13,0,0,0,0,67.2,82,62,55,13,32,0,48,6,0,3,309,1.685,10.9,1.7,4.3,6.4,1.50,0
Jesse Smith,24,3,2,.600,4.70,13,2,2,0,0,0,30.2,36,18,16,4,9,0,30,1,0,2,136,1.467,10.6,1.2,2.6,8.8,3.33,0
Rich Thompson,20,6,8,.429,5.27,42,15,14,0,0,3,121.1,132,76,71,20,53,1,92,2,2,12,539,1.525,9.8,1.5,3.9,6.8,1.74,1
Jean Toledo,22,2,2,.500,3.28,8,4,1,0,0,0,35.2,41,14,13,1,13,0,21,1,0,3,150,1.514,10.3,0.3,3.3,5.3,1.62,0
Joe Torres*,22,0,4,.000,18.00,10,6,1,0,0,0,20.0,39,43,40,4,31,0,15,5,0,4,131,3.500,17.6,1.8,14.0,6.8,0.48,0
Nic Touchstone*,23,4,2,.667,10.94,23,0,3,0,0,0,26.1,41,37,32,5,29,0,23,2,0,3,146,2.658,14.0,1.7,9.9,7.9,0.79,0
Jered Weaver,22,4,1,.800,3.82,7,7,0,0,0,0,33.0,25,18,14,3,7,0,49,1,0,1,131,0.970,6.8,0.8,1.9,13.4,7.00,1
Jim West,20,0,0,,5.40,2,0,0,0,0,0,1.2,2,1,1,0,3,0,2,0,0,0,9,3.000,10.8,0.0,16.2,10.8,0.67,0
Rob Zimmermann,23,6,8,.429,3.32,52,0,48,0,0,17,59.2,50,25,22,3,27,2,62,2,0,3,256,1.291,7.5,0.5,4.1,9.4,2.30,0
