Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Rob Cosby,21,109,453,419,52,123,20,3,5,59,2,2,28,55,.294,.333,.391,.725,164,10,0,0,6,2,0
Lee Delfino,22,113,441,367,59,82,24,2,3,46,9,1,62,76,.223,.339,.324,.663,119,4,4,4,4,0,0
Ernie Durazo*,23,15,54,50,5,8,0,0,0,2,0,1,4,21,.160,.222,.160,.382,8,0,0,0,0,0,0
Tyrell Godwin*,22,48,209,185,31,52,8,5,0,16,10,2,20,23,.281,.364,.378,.742,70,2,4,0,0,3,1
Rich Jimenez#,21,15,51,44,1,8,1,0,0,2,3,1,5,15,.182,.255,.205,.459,9,0,0,0,2,0,0
Jeremy Johnson*,24,28,105,89,10,17,4,1,2,14,0,1,11,22,.191,.295,.326,.621,29,4,3,0,2,1,0
Maikel Jova,21,118,466,448,43,130,20,5,5,53,5,2,7,70,.290,.302,.391,.692,175,17,3,2,6,0,0
Casey Martinez,24,29,107,92,9,30,3,0,0,13,0,0,10,23,.326,.396,.359,.755,33,4,2,1,2,0,0
Manny Mayorson,19,133,555,508,72,139,19,1,0,45,28,15,31,29,.274,.316,.315,.631,160,18,2,10,4,1,0
Rodney Medina*,20,97,381,339,52,97,12,7,3,36,11,10,33,44,.286,.354,.389,.743,132,4,4,2,3,2,0
Miguel Negron*,19,118,462,420,56,107,15,2,5,41,20,7,35,77,.255,.312,.336,.648,141,8,1,4,2,1,0
Mike Snyder*,21,136,600,518,67,148,21,4,16,87,5,2,76,107,.286,.378,.434,.813,225,9,3,0,3,10,0
Raul Tablado,20,103,389,361,38,80,23,0,2,29,2,1,21,98,.222,.268,.302,.569,109,13,2,4,1,0,0
Nick Tempesta*,23,57,219,200,29,56,15,1,1,27,1,4,12,28,.280,.336,.380,.716,76,3,5,2,0,0,0
Tim Whittaker,23,78,303,273,31,84,22,1,4,31,1,1,25,51,.308,.373,.440,.812,120,5,4,0,1,2,0
Jose Yepez,21,76,294,263,34,66,11,0,5,37,4,2,24,31,.251,.327,.350,.676,92,12,6,0,1,0,0
Neesan Zieour,21,48,217,175,32,53,13,3,0,20,7,6,22,27,.303,.408,.411,.820,72,3,12,4,4,0,0
