Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Adam Bonner*,21,96,359,310,44,81,14,0,9,39,11,6,37,94,.261,.344,.394,.737,122,2,4,4,4,3,0
Irwin Centeno,21,55,241,209,37,55,5,4,1,25,22,5,27,42,.263,.351,.340,.691,71,3,2,2,1,0,0
Fernando Cortez*,20,127,528,475,60,127,14,5,2,49,37,16,41,59,.267,.327,.331,.658,157,9,4,2,6,0,1
John-Paul Davis,23,80,317,259,41,67,8,0,10,41,4,4,47,46,.259,.391,.405,.797,105,5,10,0,1,2,0
Luis DePaula,19,125,508,466,52,108,23,3,3,47,11,7,23,100,.232,.269,.313,.582,146,15,3,10,6,0,0
Nate Dion,20,91,325,304,26,73,5,4,3,18,6,2,12,106,.240,.271,.313,.584,95,4,1,8,0,2,0
Alexander Duran,19,19,63,58,2,10,1,0,1,5,0,1,3,12,.172,.238,.241,.479,14,3,2,0,0,0,0
Kelly Eddlemon,23,23,66,58,9,15,3,1,1,5,1,2,4,11,.259,.323,.397,.720,23,1,2,1,1,0,0
Iker Franco,21,64,240,216,28,56,14,2,4,33,1,1,14,42,.259,.309,.398,.707,86,6,3,4,3,2,0
Joey Gathright*,21,59,244,208,30,55,1,0,0,14,22,7,21,36,.264,.360,.269,.629,56,1,10,5,0,1,1
Edgar Gonzalez,24,134,533,447,68,123,28,1,8,62,21,14,74,75,.275,.378,.396,.774,177,14,4,1,7,3,1
Vince Harrison,22,19,69,62,11,13,1,0,2,3,3,0,5,16,.210,.290,.323,.612,20,1,2,0,0,0,0
Jorge Maduro,21,46,141,124,12,32,5,0,1,13,1,0,8,26,.258,.324,.323,.646,40,4,5,2,2,0,0
Luis Mateo,20,43,159,150,17,31,6,1,5,19,2,2,6,43,.207,.252,.360,.612,54,6,3,0,0,0,0
Graig Merritt,23,63,208,184,10,35,4,0,0,11,4,0,15,32,.190,.261,.212,.473,39,3,3,5,1,0,0
Felix Nunez,19,5,20,19,2,7,1,0,1,6,0,0,1,5,.368,.400,.579,.979,11,0,0,0,0,0,0
Thomas Porter,22,10,24,19,2,1,0,0,0,1,1,0,4,14,.053,.250,.053,.303,1,1,1,0,0,0,0
Eric Reece*,24,65,223,192,21,37,5,1,2,23,4,3,20,46,.193,.267,.260,.528,50,2,1,6,4,0,0
Matt Rico,20,106,372,332,42,73,16,1,6,37,9,6,32,90,.220,.295,.328,.624,109,11,4,3,1,0,0
Ryan Riley,23,17,57,45,11,9,1,0,0,3,1,2,10,9,.200,.368,.222,.591,10,0,2,0,0,0,0
Jason St. Clair,19,6,19,18,1,5,1,0,0,1,0,0,0,5,.278,.278,.333,.611,6,0,0,1,0,0,0
Brian Wolotka*,21,58,203,173,20,38,10,0,3,17,3,3,20,72,.220,.307,.329,.636,57,1,3,4,3,1,0
