Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Dennis Anderson#,24,47,191,166,17,41,7,3,4,19,4,2,18,23,.247,.337,.398,.734,66,4,5,1,1,1,0
George Arnott,24,89,346,308,29,64,16,0,8,36,4,2,26,96,.208,.279,.338,.617,104,9,6,2,4,0,0
William Arroyo#,20,72,284,223,30,53,5,2,0,22,11,10,48,38,.238,.375,.278,.653,62,7,3,7,3,1,0
Franco Blackburn*,23,17,60,52,4,8,1,0,0,3,1,0,6,8,.154,.241,.173,.414,9,1,0,2,0,0,0
Anthony Brewer,19,119,473,405,52,80,14,5,3,32,22,12,52,112,.198,.298,.279,.577,113,6,7,7,2,0,0
Kris Clute,23,91,382,328,49,79,20,2,0,24,22,8,38,73,.241,.327,.314,.641,103,9,5,9,2,0,0
Frank Ferrand*,29,17,68,62,5,19,2,2,1,9,1,0,6,6,.306,.368,.452,.819,28,2,0,0,0,0,0
Charlie Frazier,21,114,510,440,63,110,18,2,2,38,48,16,59,111,.250,.344,.314,.658,138,5,5,4,2,0,0
Juan Garcia#,19,5,17,11,0,2,2,0,0,0,0,2,4,4,.182,.400,.364,.764,4,0,0,2,0,0,0
Philip Hartig,24,12,53,48,5,9,5,0,0,2,0,1,3,8,.188,.245,.292,.537,14,0,1,0,1,1,0
Jason Helps#,23,21,75,61,12,11,2,0,1,4,0,0,10,22,.180,.333,.262,.596,16,0,4,0,0,0,0
Scott Hicks*,22,124,516,452,44,103,11,3,1,58,5,6,53,107,.228,.311,.272,.583,123,7,4,2,5,3,0
Heath Kelly,26,24,94,76,9,17,1,1,1,7,1,1,10,28,.224,.322,.303,.625,23,1,2,4,2,0,0
Guy Lynam,21,6,21,20,1,4,2,0,0,1,0,1,0,5,.200,.238,.300,.538,6,0,1,0,0,0,0
Angel Molina,20,35,138,122,16,31,3,1,6,25,0,0,11,41,.254,.324,.443,.766,54,2,2,2,1,0,0
Daniel Ortiz,21,14,61,52,6,8,2,0,0,4,0,1,6,23,.154,.262,.192,.455,10,2,2,0,1,0,0
Eric Reed*,21,12,55,50,11,18,1,0,0,2,7,1,3,11,.360,.396,.380,.776,19,1,0,2,0,0,1
Rex Rundgren,21,122,467,426,33,98,11,2,2,40,6,3,24,84,.230,.273,.279,.552,119,7,2,12,3,0,0
Jason Stokes,20,97,406,349,73,119,25,0,27,75,1,1,47,96,.341,.421,.645,1.066,225,5,5,0,5,15,0
Michael Tucker,22,121,494,435,53,106,20,3,6,61,6,2,53,100,.244,.329,.345,.674,150,10,3,2,1,1,0
Hunter Wyant,23,56,228,209,25,44,8,1,1,17,7,0,15,39,.211,.264,.273,.537,57,7,1,1,2,0,0
Winton Zapey,24,67,276,252,22,62,14,0,3,21,1,1,14,55,.246,.296,.337,.634,85,3,4,6,0,0,0
