Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Juan Aquino,22,0,0,,5.40,2,0,0,0,0,0,1.2,2,1,1,0,3,0,1,0,0,2,10,3.000,10.8,0.0,16.2,5.4,0.33,,0
Jonathan Broxton,18,2,0,1.000,2.76,11,6,2,0,0,2,29.1,22,9,9,0,16,0,33,3,0,0,127,1.295,6.8,0.0,4.9,10.1,2.06,,1
David Cuen*,18,2,3,.400,4.07,10,9,0,0,0,0,42.0,48,23,19,0,13,2,42,1,0,4,185,1.452,10.3,0.0,2.8,9.0,3.23,,0
Jumbo Diaz,18,1,1,.500,3.65,3,3,0,0,0,0,12.1,11,6,5,1,6,0,14,1,1,0,56,1.378,8.0,0.7,4.4,10.2,2.33,,1
Edgar Escobedo,19,1,1,.500,4.62,18,0,3,0,0,0,37.0,39,20,19,2,22,1,28,5,1,4,175,1.649,9.5,0.5,5.4,6.8,1.27,,0
Jonathan Figueroa*,18,2,1,.667,1.42,7,7,0,0,0,0,31.2,16,7,5,0,19,0,48,2,0,4,130,1.105,4.5,0.0,5.4,13.6,2.53,,0
Luis Gonzalez*,19,0,1,.000,7.71,4,3,0,0,0,0,11.2,18,12,10,1,5,0,15,1,0,2,59,1.971,13.9,0.8,3.9,11.6,3.00,,0
Ross Hawley,22,1,0,1.000,0.00,3,0,0,0,0,0,7.1,2,0,0,0,2,0,5,0,0,2,26,0.545,2.5,0.0,2.5,6.1,2.50,,0
Jesse Hoorelbeke,24,0,0,,9.00,1,0,0,0,0,0,1.0,1,1,1,0,1,0,1,2,0,0,6,2.000,9.0,0.0,9.0,9.0,1.00,,0
Eric Hull,22,0,1,.000,0.00,11,0,9,0,0,5,11.2,4,1,0,0,4,0,17,0,0,0,41,0.686,3.1,0.0,3.1,13.1,4.25,,1
Julio LaSalle,20,3,0,1.000,1.74,17,0,7,0,0,2,31.0,20,15,6,2,13,1,49,1,0,3,132,1.065,5.8,0.6,3.8,14.2,3.77,,0
Arturo Lopez*,19,7,3,.700,3.66,15,15,0,0,0,0,76.1,79,44,31,5,21,0,72,4,0,2,325,1.310,9.3,0.6,2.5,8.5,3.43,,1
Greg Miller*,17,3,2,.600,2.37,11,7,0,0,0,0,38.0,27,14,10,1,13,0,37,2,0,2,152,1.053,6.4,0.2,3.1,8.8,2.85,,0
Steve Nelson,19,6,5,.545,3.99,14,14,0,0,0,0,70.0,79,39,31,4,23,1,44,6,2,6,318,1.457,10.2,0.5,3.0,5.7,1.91,,0
Jarod Plummer,18,1,0,1.000,0.00,1,0,0,0,0,0,2.0,1,0,0,0,1,0,1,0,0,0,9,1.000,4.5,0.0,4.5,4.5,1.00,,0
Dimas Reina,20,5,1,.833,3.35,31,0,23,0,0,7,40.1,29,22,15,6,21,1,36,2,0,6,173,1.240,6.5,1.3,4.7,8.0,1.71,,0
Mike Rodriguez,19,3,2,.600,4.17,18,4,3,0,0,1,41.0,35,21,19,3,25,0,52,3,0,3,180,1.463,7.7,0.7,5.5,11.4,2.08,,0
James Stewart,20,5,3,.625,3.78,19,6,3,0,0,0,50.0,47,30,21,5,9,1,33,2,0,0,209,1.120,8.5,0.9,1.6,5.9,3.67,,0
Eric Stults*,22,1,0,1.000,2.25,5,0,1,0,0,1,8.0,6,4,2,0,3,0,9,0,0,0,34,1.125,6.8,0.0,3.4,10.1,3.00,,1
Jeff Tibbs,20,3,1,.750,5.92,24,1,9,0,0,3,48.2,64,40,32,4,26,2,25,3,0,6,236,1.849,11.8,0.7,4.8,4.6,0.96,,0
Mike White*,19,0,2,.000,5.93,20,0,8,0,0,0,27.1,46,29,18,2,10,2,22,6,0,3,141,2.049,15.1,0.7,3.3,7.2,2.20,,0
Ryan Williams,21,1,1,.500,4.66,18,0,7,0,0,2,36.2,42,21,19,0,11,0,28,4,0,3,164,1.445,10.3,0.0,2.7,6.9,2.55,,0
22 Players,19.4,47,28,.627,3.72,75,75,75,0,4,23,655.0,638,359,271,36,267,11,612,48,4,52,2888,1.382,8.8,0.5,3.7,8.4,2.29,,0
