Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Adrian Alaniz,26,8,4,.667,2.61,24,12,2,0,0,1,107.0,93,38,31,3,26,0,101,6,0,10,437,1.112,7.8,0.3,2.2,8.5,3.88,0,2010,Adv A,WSN
Jimmy Barthmaier,26,4,1,.800,3.62,9,5,0,0,0,0,32.1,36,14,13,1,7,0,26,3,0,3,136,1.330,10.0,0.3,1.9,7.2,3.71,1,2010,Adv A,WSN
Martin Beno,23,2,3,.400,3.99,16,0,4,0,0,2,29.1,17,14,13,2,11,0,36,3,0,7,119,0.955,5.2,0.6,3.4,11.0,3.27,0,2010,Adv A,WSN
Joe Bisenius,27,0,0,,1.23,6,0,3,0,0,1,7.1,6,4,1,0,2,0,9,2,0,4,33,1.091,7.4,0.0,2.5,11.0,4.50,1,2010,Adv A,WSN
Evan Bronson*,23,4,7,.364,3.88,21,16,0,0,0,0,95.0,107,50,41,3,17,0,59,3,0,5,401,1.305,10.1,0.3,1.6,5.6,3.47,0,2010,Adv A,WSN
Ross Detwiler*,24,0,0,,1.50,2,2,0,0,0,0,6.0,6,1,1,1,1,0,6,0,0,0,25,1.167,9.0,1.5,1.5,9.0,6.00,1,2010,Adv A,WSN
Zach Dials,24,1,1,.500,3.00,20,0,7,0,0,1,30.0,31,11,10,3,6,0,34,1,0,1,127,1.233,9.3,0.9,1.8,10.2,5.67,0,2010,Adv A,WSN
Clayton Dill*,24,6,7,.462,4.41,40,0,16,0,0,1,51.0,50,28,25,3,33,1,48,1,0,11,234,1.627,8.8,0.5,5.8,8.5,1.45,0,2010,Adv A,WSN
Jesse Estrada,26,3,2,.600,5.11,22,4,5,0,0,1,56.1,73,38,32,8,20,1,39,8,0,1,263,1.651,11.7,1.3,3.2,6.2,1.95,0,2010,Adv A,WSN
Robinson Fabian,24,2,1,.667,4.02,8,6,0,0,0,0,31.1,36,15,14,1,14,1,23,4,1,3,141,1.596,10.3,0.3,4.0,6.6,1.64,0,2010,Adv A,WSN
Marcos Frias,21,7,5,.583,5.69,20,17,0,0,0,0,91.2,105,63,58,17,35,0,59,5,1,3,410,1.527,10.3,1.7,3.4,5.8,1.69,0,2010,Adv A,WSN
Luis Garcia,23,0,0,,10.38,6,0,1,0,0,0,8.2,21,17,10,0,10,0,3,0,0,2,57,3.577,21.8,0.0,10.4,3.1,0.30,1,2010,Adv A,WSN
Trevor Holder,23,3,3,.500,4.09,15,14,1,0,0,0,70.1,76,40,32,11,22,3,52,7,0,5,310,1.393,9.7,1.4,2.8,6.7,2.36,0,2010,Adv A,WSN
Robert Jacobsen,25,1,0,1.000,0.00,2,0,2,0,0,0,1.1,1,0,0,0,0,0,0,0,0,0,5,0.750,6.8,0.0,0.0,0.0,,0,2010,Adv A,WSN
Jason Jones,27,0,1,.000,0.00,1,1,0,0,0,0,4.0,7,3,0,0,1,0,1,0,0,0,19,2.000,15.8,0.0,2.3,2.3,1.00,0,2010,Adv A,WSN
Cole Kimball,24,3,0,1.000,1.82,19,0,17,0,0,6,24.2,17,5,5,0,8,1,27,2,0,1,97,1.014,6.2,0.0,2.9,9.9,3.38,1,2010,Adv A,WSN
Dan Leatherman,24,3,2,.600,2.12,31,0,23,0,0,11,46.2,31,14,11,4,12,1,57,2,0,2,179,0.921,6.0,0.8,2.3,11.0,4.75,0,2010,Adv A,WSN
Pat Lehman,23,5,4,.556,4.84,21,14,3,0,0,0,87.1,87,52,47,14,28,2,88,9,1,4,381,1.317,9.0,1.4,2.9,9.1,3.14,0,2010,Adv A,WSN
