Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Phillippe Aumont,21,2,5,.286,4.48,16,10,2,1,0,1,72.1,74,41,36,6,42,0,77,6,1,11,325,1.604,9.2,0.7,5.2,9.6,1.83,1,2010,Adv A,PHI
Antonio Bastardo*,24,0,0,,0.00,3,0,0,0,0,0,3.0,3,0,0,0,0,0,6,0,0,0,12,1.000,9.0,0.0,0.0,18.0,,1,2010,Adv A,PHI
Tyson Brummett,25,0,0,,0.59,11,0,8,0,0,2,15.1,7,1,1,0,4,0,11,0,0,1,58,0.717,4.1,0.0,2.3,6.5,2.75,1,2010,Adv A,PHI
Chance Chapman,26,0,0,,0.00,1,0,0,0,0,0,2.0,0,0,0,0,0,0,2,0,0,0,6,0.000,0.0,0.0,0.0,9.0,,0,2010,Adv A,PHI
Michael Cisco,23,0,0,,1.93,2,2,0,0,0,0,9.1,9,2,2,0,4,0,3,1,0,0,41,1.393,8.7,0.0,3.9,2.9,0.75,0,2010,Adv A,PHI
Tyler Cloyd,23,4,3,.571,5.32,35,4,8,0,0,0,69.1,85,45,41,8,16,0,67,2,0,5,310,1.457,11.0,1.0,2.1,8.7,4.19,1,2010,Adv A,PHI
Heitor Correa,20,8,14,.364,6.62,27,25,0,0,0,0,137.1,176,116,101,18,60,1,85,16,5,7,646,1.718,11.5,1.2,3.9,5.6,1.42,0,2010,Adv A,PHI
Justin De Fratus,22,2,0,1.000,1.79,29,0,28,0,0,15,40.1,31,9,8,1,11,0,43,2,0,3,159,1.041,6.9,0.2,2.5,9.6,3.91,1,2010,Adv A,PHI
Jake Diekman*,23,0,2,.000,3.66,24,0,7,0,0,0,32.0,22,20,13,2,23,0,26,6,0,2,144,1.406,6.2,0.6,6.5,7.3,1.13,1,2010,Adv A,PHI
Chad Durbin,32,1,0,1.000,0.00,2,0,0,0,0,0,3.0,0,0,0,0,0,0,3,0,0,0,9,0.000,0.0,0.0,0.0,9.0,,1,2010,Adv A,PHI
Jordan Ellis,24,1,3,.250,2.25,20,0,12,0,0,4,32.0,27,15,8,1,19,0,34,2,0,3,144,1.438,7.6,0.3,5.3,9.6,1.79,0,2010,Adv A,PHI
Joe Esposito,25,1,1,.500,2.20,5,5,0,0,0,0,28.2,19,7,7,3,15,0,32,0,0,1,118,1.186,6.0,0.9,4.7,10.0,2.13,0,2010,Adv A,PHI
Edgar Garcia,22,3,4,.429,4.16,34,10,8,1,0,0,93.0,93,48,43,10,33,0,83,1,0,5,402,1.355,9.0,1.0,3.2,8.0,2.52,0,2010,Adv A,PHI
J.A. Happ*,27,0,1,.000,6.00,1,1,0,0,0,0,3.0,3,2,2,0,0,0,2,0,0,1,13,1.000,9.0,0.0,0.0,6.0,,1,2010,Adv A,PHI
Matt Hutchison,21,0,0,,9.72,2,1,0,0,0,0,8.1,13,9,9,1,3,0,2,1,0,1,40,1.920,14.0,1.1,3.2,2.2,0.67,0,2010,Adv A,PHI
