year,exit,observed,pct
1,TRUE,TRUE,0.012244078683259734
1,TRUE,FALSE,0.08821529154505389
2,TRUE,TRUE,0.041248494580489764
2,TRUE,FALSE,0.06757033123133438
3,TRUE,TRUE,0.11471296668004817
3,TRUE,FALSE,0.050360631173216715
4,TRUE,TRUE,0.10236852669610598
4,TRUE,FALSE,0.03637525952945797
5,TRUE,TRUE,0.06523484544359695
5,TRUE,FALSE,0.025376351483201456
6,TRUE,TRUE,0.03723404255319149
6,TRUE,FALSE,0.0170549437144734
7,TRUE,TRUE,0.016760337213970293
7,TRUE,FALSE,0.01102486128986359
8,TRUE,TRUE,0.0070252910477719786
8,TRUE,FALSE,0.0068505947022253575
9,TRUE,TRUE,0.003613006824568446
9,TRUE,FALSE,0.004093090756542517
10,TRUE,TRUE,0.002709755118426335
10,TRUE,FALSE,0.0023541533245339274
1,FALSE,TRUE,0.015957446808510637
1,FALSE,FALSE,0.061691435175590725
2,FALSE,TRUE,0.07145724608590927
2,FALSE,FALSE,0.06552380755463325
3,FALSE,TRUE,0.16077880369329586
3,FALSE,FALSE,0.06612154405908724
4,FALSE,TRUE,0.14271376957045362
4,FALSE,FALSE,0.06330109801174884
5,FALSE,TRUE,0.08219590525893215
5,FALSE,FALSE,0.05745085340899262
6,FALSE,TRUE,0.05118426334805299
6,FALSE,FALSE,0.04943648148946308
7,FALSE,TRUE,0.030208751505419507
7,FALSE,FALSE,0.0403707337685123
8,FALSE,TRUE,0.01816539542352469
8,FALSE,FALSE,0.03133901775796198
9,FALSE,TRUE,0.012344439983942192
9,FALSE,FALSE,0.02318050141612976
10,FALSE,TRUE,0.011842633480529908
10,FALSE,FALSE,0.016384390252965366
