Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Chris Aguila,31,10,28,26,5,7,1,0,2,5,0,0,1,3,.269,.286,.538,.824,14,2,0,0,1,0,,1
Burke Badenhop,27,12,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,1
Brian Barden,29,49,204,184,30,65,14,1,3,23,3,3,18,38,.353,.407,.489,.896,90,2,0,0,2,0,,1
A.J. Battisto,26,5,1,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,,0
Emilio Bonifacio#,25,40,182,164,19,45,8,3,0,11,8,4,16,33,.274,.339,.360,.699,59,1,0,2,0,0,,1
Jay Buente,26,20,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,1
Greg Burns*,23,2,6,5,1,2,0,0,0,2,0,0,1,1,.400,.500,.400,.900,2,0,0,0,0,0,,0
Brett Carroll,27,70,277,244,32,54,16,0,8,30,4,2,22,54,.221,.299,.385,.685,94,8,6,3,2,0,,1
Jeff Corsaletti*,27,5,8,8,2,4,0,0,0,0,0,1,0,1,.500,.500,.500,1.000,4,0,0,0,0,0,,0
Scott Cousins*,25,118,451,410,74,117,20,5,14,49,12,4,32,78,.285,.336,.461,.797,189,2,2,1,6,3,,1
Brad Davis,27,73,272,244,35,70,14,0,9,34,1,2,24,53,.287,.354,.455,.809,111,3,2,1,1,0,,1
Travis Dawkins,31,76,290,261,33,70,23,1,10,39,1,1,25,89,.268,.332,.479,.811,125,2,1,1,2,0,,1
Matt DeSalvo,29,4,4,4,0,1,0,0,0,1,0,0,0,3,.250,.250,.250,.500,1,0,0,0,0,0,,1
Todd Doolittle,27,6,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,0
Miguel Fermin,25,1,4,4,1,1,0,0,0,0,0,0,0,2,.250,.250,.250,.500,1,0,0,0,0,0,,0
Seth Fortenberry*,26,3,3,2,1,2,0,0,0,1,1,0,1,0,1.000,1.000,1.000,2.000,2,0,0,0,0,0,,0
Jeff Gogal,28,3,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,0,,0
Kyle Gunderson,25,2,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,0
Javier Guzman#,28,12,38,33,3,12,0,0,1,3,0,1,3,2,.364,.417,.455,.871,15,2,0,2,0,0,,0
Chris Hatcher#,25,17,61,48,10,8,1,0,2,10,0,0,9,19,.167,.333,.313,.646,15,0,3,1,0,1,,1
Brett Hayes,26,16,63,59,7,13,3,0,1,5,0,0,2,9,.220,.254,.322,.576,19,1,1,0,1,0,,1
James Houser*,25,24,9,6,2,2,0,0,0,1,0,0,1,2,.333,.500,.333,.833,2,0,1,1,0,0,,1
Hunter Jones*,26,10,13,12,0,0,0,0,0,0,0,0,0,8,.000,.000,.000,.000,0,0,0,1,0,0,,1
Ryan Klosterman,28,28,77,65,8,14,2,1,2,7,4,0,12,18,.215,.338,.369,.707,24,1,0,0,0,0,,0
Wade Korpi,24,1,2,1,0,0,0,0,0,0,0,0,0,0,.000,.500,.000,.500,0,0,1,0,0,0,,0
Mike Lamb*,34,60,239,213,36,68,7,0,7,42,0,0,21,17,.319,.385,.451,.836,96,9,3,0,2,1,,1
Jason Lane,33,47,192,170,22,39,6,0,3,14,1,1,17,40,.229,.302,.318,.620,54,9,2,0,3,0,,1
Brian Lawrence,34,26,34,30,0,2,0,0,0,2,0,0,0,10,.067,.065,.067,.131,2,1,0,3,1,0,,1
Hector Luna,30,97,411,354,55,104,17,0,16,71,7,1,42,64,.294,.367,.477,.845,169,15,5,0,10,0,,1
Alejandro Machado#,28,24,47,43,2,9,0,0,0,2,0,0,2,7,.209,.244,.209,.454,9,1,0,2,0,0,,1
Tom Mastny,29,18,21,15,2,1,0,0,0,0,0,0,1,8,.067,.125,.067,.192,1,0,0,5,0,0,,1
Kevin Mattison*,24,7,31,29,4,6,0,0,0,0,1,1,1,7,.207,.233,.207,.440,6,0,0,1,0,0,,1
Cameron Maybin,23,33,147,130,21,44,6,2,4,23,5,1,13,24,.338,.407,.508,.915,66,4,2,2,0,1,,1
Adalberto Mendez,28,28,9,7,0,0,0,0,0,0,0,0,1,3,.000,.125,.000,.125,0,0,0,1,0,0,,1
