Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Max Beatty,22,0,1,.000,13.50,5,0,1,0,0,0,6.0,12,9,9,0,3,1,4,1,0,3,34,2.500,18.0,0.0,4.5,6.0,1.33,0
Yimmi Brasoban,19,2,3,.400,4.17,13,13,0,0,0,0,58.1,44,33,27,10,23,0,39,4,4,5,240,1.149,6.8,1.5,3.5,6.0,1.70,0
Erik Cabrera,22,1,7,.125,4.32,21,10,4,0,0,0,58.1,59,41,28,2,40,0,55,1,0,10,277,1.697,9.1,0.3,6.2,8.5,1.38,0
Adam Cimber,22,3,1,.750,2.56,28,0,22,0,0,10,31.2,25,10,9,2,7,2,27,2,0,2,128,1.011,7.1,0.6,2.0,7.7,3.86,1
Coby Cowgill,22,3,2,.600,2.78,17,7,0,0,0,0,55.0,46,21,17,3,20,0,62,2,1,4,232,1.200,7.5,0.5,3.3,10.1,3.10,0
Vladimir De La Cruz,22,0,3,.000,5.89,8,5,1,0,0,0,18.1,27,16,12,4,20,0,20,4,2,3,102,2.564,13.3,2.0,9.8,9.8,1.00,0
Miguel Del Castillo,21,0,0,,0.00,1,0,1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1,0.000,0.0,0.0,0.0,0.0,,0
Jeffery Enloe*,23,2,3,.400,6.75,18,6,4,0,0,0,41.1,49,36,31,4,18,0,44,3,1,3,192,1.621,10.7,0.9,3.9,9.6,2.44,0
Brandon Fry*,20,0,2,.000,4.15,11,0,6,0,0,0,13.0,14,6,6,0,9,0,11,0,0,3,59,1.769,9.7,0.0,6.2,7.6,1.22,0
Jairo Gomez,21,0,2,.000,5.25,18,0,6,0,0,0,24.0,23,17,14,1,19,1,30,6,1,4,120,1.750,8.6,0.4,7.1,11.3,1.58,0
Trevor Gott,20,0,0,,2.08,4,0,3,0,0,0,4.1,4,2,1,0,3,0,8,0,0,0,20,1.615,8.3,0.0,6.2,16.6,2.67,1
Tayron Guerrero,22,1,4,.200,4.50,15,3,2,0,0,0,32.0,24,21,16,1,25,0,35,4,0,6,146,1.531,6.8,0.3,7.0,9.8,1.40,1
Jorge Guzman,23,2,0,1.000,0.00,4,0,3,0,0,2,5.0,2,0,0,0,0,0,7,0,0,1,17,0.400,3.6,0.0,0.0,12.6,,0
Tyler Hale,22,3,3,.500,5.32,12,2,2,0,0,0,22.0,24,13,13,4,12,0,17,6,1,0,105,1.636,9.8,1.6,4.9,7.0,1.42,0
Michael Kelly,20,1,1,.500,6.10,18,0,0,0,0,0,38.1,36,37,26,2,35,0,33,6,0,13,182,1.852,8.5,0.5,8.2,7.7,0.94,0
Justin Livengood,23,0,1,.000,5.87,5,0,1,0,0,0,7.2,8,5,5,0,5,0,13,2,0,3,39,1.696,9.4,0.0,5.9,15.3,2.60,0
Kyle Lloyd,22,4,1,.800,2.30,19,0,1,0,0,0,47.0,42,18,12,5,15,0,51,0,0,2,192,1.213,8.0,1.0,2.9,9.8,3.40,1
Christian Miller*,20,0,0,,1.80,2,1,1,0,0,0,5.0,5,1,1,1,2,0,3,0,0,0,20,1.400,9.0,1.8,3.6,5.4,1.50,0
Nick Mutz,23,0,0,,3.86,3,0,0,0,0,0,7.0,7,4,3,2,2,0,9,1,0,0,32,1.286,9.0,2.6,2.6,11.6,4.50,0
Genison Reyes,21,1,2,.333,3.53,25,0,7,0,0,0,35.2,34,18,14,1,13,0,37,6,0,7,161,1.318,8.6,0.3,3.3,9.3,2.85,0
Josh Richardson,21,1,2,.333,2.43,24,0,9,0,0,2,33.1,29,10,9,1,12,1,30,2,0,0,139,1.230,7.8,0.3,3.2,8.1,2.50,0
Tony Rizzotti,21,1,2,.333,3.86,11,1,2,0,0,0,21.0,23,9,9,2,6,0,22,0,0,2,91,1.381,9.9,0.9,2.6,9.4,3.67,0
Erik Schoenrock*,21,2,3,.400,2.51,14,14,0,0,0,0,57.1,48,19,16,1,15,0,52,1,1,5,229,1.099,7.5,0.2,2.4,8.2,3.47,0
Bryan Verbitsky,21,0,6,.000,4.01,14,14,0,0,0,0,49.1,42,25,22,2,38,0,47,2,0,2,220,1.622,7.7,0.4,6.9,8.6,1.24,0
