Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Eric Arnold,21,17,65,56,11,15,2,1,0,1,2,2,7,13,.268,.359,.339,.699,19,3,1,1,0,0,,0
Jon Ashford*,19,1,3,3,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,0,0,0,,0
Randy Braun*,18,20,68,61,6,12,2,0,1,7,0,1,6,14,.197,.269,.279,.547,17,1,0,1,0,0,,0
Junior Chourio,19,49,127,119,14,19,2,1,4,11,2,1,5,31,.160,.213,.294,.507,35,3,3,0,0,0,,0
David Corrente,18,33,114,95,11,24,3,1,4,18,2,0,9,22,.253,.351,.432,.782,41,3,7,0,3,1,,0
Carlo Cota,21,58,235,207,21,56,14,2,0,21,4,0,23,45,.271,.346,.357,.704,74,4,2,1,2,0,,0
Morrin Davis,19,63,210,193,25,39,5,1,1,18,7,3,14,60,.202,.262,.254,.516,49,6,2,0,1,1,,0
Robinzon Diaz,18,58,206,192,29,57,9,0,0,20,7,4,13,19,.297,.345,.344,.688,66,6,1,0,0,1,,1
Scott Dragicevich,22,57,242,211,30,64,13,2,6,37,7,4,23,35,.303,.376,.469,.845,99,2,4,0,4,1,,0
Mike Galloway,21,36,103,93,10,23,4,0,2,7,1,0,4,22,.247,.294,.355,.649,33,3,3,1,2,0,,0
Erik Kratz,22,44,151,142,20,39,5,0,4,11,0,1,6,32,.275,.318,.394,.712,56,4,3,0,0,1,,1
Jarad Mangioni,18,55,200,179,23,46,6,0,7,28,1,0,19,40,.257,.330,.408,.738,73,9,1,0,1,0,,0
Juan Peralta#,19,71,322,283,45,77,12,3,4,30,16,8,30,38,.272,.342,.378,.720,107,5,2,3,4,2,,0
Jason Perry*,21,30,124,106,25,45,6,2,10,36,0,2,12,19,.425,.508,.802,1.310,85,3,6,0,0,2,,1
Erik Rico*,22,60,181,163,27,52,14,1,3,29,3,1,15,31,.319,.383,.472,.856,77,6,2,1,0,1,,0
Jose Salas#,20,37,93,76,15,19,1,1,0,6,3,1,11,20,.250,.363,.289,.652,22,1,3,2,1,0,,0
David Smith,21,43,164,153,21,39,5,2,2,16,2,4,7,31,.255,.293,.353,.646,54,5,2,0,2,0,,0
Zeph Zinsman*,23,63,237,205,22,50,9,0,5,23,0,0,28,57,.244,.335,.361,.696,74,4,1,1,2,0,,0
18 Players,20.2,75,2845,2537,355,676,112,17,53,319,57,32,232,532,.266,.336,.387,.722,981,68,43,11,22,10,,0
