Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Javier Antequera,20,32,92,83,11,18,2,2,1,14,5,2,5,28,.217,.286,.325,.611,27,3,3,1,0,0,,0
Carlos Baez,19,49,212,199,24,55,5,0,0,19,9,7,7,43,.276,.318,.302,.619,60,7,5,1,0,0,,0
Lach Dale,19,38,149,133,12,31,4,1,1,14,0,1,13,36,.233,.315,.301,.616,40,1,3,0,0,0,,0
Omar Falcon#,19,55,226,185,32,42,12,0,9,34,1,1,36,100,.227,.363,.438,.801,81,1,4,0,1,0,,0
Alex Garcia#,20,63,287,258,39,72,7,4,1,28,10,8,20,40,.279,.342,.349,.690,90,4,5,3,1,1,,0
Ben Johanning*,22,26,100,86,7,10,2,1,2,6,0,1,12,40,.116,.240,.233,.473,20,2,2,0,0,0,,0
Anthony Lester*,19,24,67,50,11,9,0,1,0,3,2,1,14,18,.180,.388,.220,.608,11,1,3,0,0,0,,0
Joe Lima,22,63,280,258,39,66,16,1,8,41,6,4,15,67,.256,.304,.419,.722,108,4,4,0,3,0,,0
Luis Lopez,18,12,34,29,2,6,1,0,0,4,1,1,3,14,.207,.324,.241,.565,7,1,2,0,0,0,,0
Domingo Martinez,21,26,106,91,14,28,3,0,1,11,1,2,12,21,.308,.406,.374,.779,34,2,3,0,0,0,,0
Paul McAnulty*,21,67,291,235,56,89,29,0,8,51,7,2,49,43,.379,.488,.604,1.092,142,5,4,0,3,2,,1
Mewelde Moore,19,22,86,76,7,15,3,3,0,7,6,0,8,34,.197,.291,.316,.606,24,1,2,0,0,0,,0
Rusty Moore,21,43,163,127,20,20,2,0,0,13,15,1,25,37,.157,.304,.173,.478,22,1,4,2,5,0,,0
Ruben Mora#,19,31,133,114,22,27,5,0,1,13,4,4,15,28,.237,.331,.307,.638,35,4,1,3,0,0,,0
David Olson,20,42,151,137,24,32,6,4,0,15,11,4,10,57,.234,.300,.336,.636,46,0,3,1,0,0,,0
Yordany Ramirez,17,23,86,78,8,14,1,0,0,5,0,2,3,24,.179,.244,.192,.436,15,3,4,0,1,0,,0
Peeter Ramos,20,56,230,202,26,66,10,1,1,25,12,8,23,36,.327,.409,.401,.810,81,4,5,0,0,1,,0
Rashad Smith*,22,66,290,254,41,70,14,5,0,30,10,3,32,45,.276,.359,.370,.729,94,8,2,0,2,0,,0
18 Players,20.2,76,2983,2595,395,670,122,23,33,333,100,52,302,711,.258,.347,.361,.708,937,52,59,11,16,4,,0
