Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Brian Bannister,23,3,3,.500,4.06,8,8,0,0,0,0,44.1,45,23,20,2,17,0,28,2,0,4,180,1.398,9.1,0.4,3.5,5.7,1.65,1
Heath Bell,26,0,0,,0.00,1,0,0,0,0,0,2.0,2,0,0,0,0,0,0,0,0,0,8,1.000,9.0,0.0,0.0,0.0,,1
P.J. Bevis,23,1,2,.333,3.06,27,0,25,0,0,12,32.1,26,12,11,3,8,1,32,0,0,0,131,1.052,7.2,0.8,2.2,8.9,4.00,0
David Byard,26,0,0,,0.00,3,0,1,0,0,0,6.1,5,0,0,0,5,0,2,0,0,0,29,1.579,7.1,0.0,7.1,2.8,0.40,0
Lance Caraccioli*,26,2,4,.333,5.36,29,0,8,0,0,1,48.2,56,33,29,3,28,0,45,5,2,4,235,1.726,10.4,0.6,5.2,8.3,1.61,0
Ken Chenard,25,9,6,.600,4.45,27,17,3,0,0,3,123.1,101,66,61,17,48,0,122,11,1,15,523,1.208,7.4,1.2,3.5,8.9,2.54,0
Joey Cole,26,0,0,,7.04,7,0,2,0,0,0,7.2,7,9,6,1,13,0,4,1,0,3,44,2.609,8.2,1.2,15.3,4.7,0.31,0
Jose Diaz,24,4,7,.364,5.18,21,19,0,1,0,0,83.1,59,53,48,3,70,0,90,12,2,5,381,1.548,6.4,0.3,7.6,9.7,1.29,1
Bryan Edwards,24,1,0,1.000,3.00,2,1,1,0,0,0,9.0,6,3,3,0,6,0,2,0,0,1,37,1.333,6.0,0.0,6.0,2.0,0.33,0
Jeremy Hill,26,2,3,.400,2.23,25,0,20,0,0,10,32.1,23,11,8,0,19,0,36,2,0,3,139,1.299,6.4,0.0,5.3,10.0,1.89,1
Jake Joseph,26,6,0,1.000,3.32,25,0,9,0,0,1,43.1,32,18,16,3,14,0,28,3,1,4,177,1.062,6.6,0.6,2.9,5.8,2.00,0
Scott Kazmir*,20,2,1,.667,1.73,4,4,0,0,0,0,26.0,16,6,5,0,9,0,29,3,0,1,100,0.962,5.5,0.0,3.1,10.0,3.22,1
Tim Lavigne,25,4,5,.444,5.70,40,4,16,0,0,2,83.2,94,62,53,5,39,0,44,1,0,3,381,1.590,10.1,0.5,4.2,4.7,1.13,0
Micah Mangrum,26,1,0,1.000,4.88,14,0,3,0,0,0,31.1,33,17,17,3,4,0,22,2,0,2,134,1.181,9.5,0.9,1.1,6.3,5.50,0
Blake McGinley*,25,9,2,.818,3.72,33,0,13,0,0,1,72.2,61,32,30,9,15,1,83,3,0,3,293,1.046,7.6,1.1,1.9,10.3,5.53,0
Mike Meyers,26,0,3,.000,6.10,5,4,1,0,0,1,20.2,23,16,14,2,10,0,11,3,0,1,95,1.597,10.0,0.9,4.4,4.8,1.10,0
Neal Musser*,23,9,6,.600,3.41,19,19,0,0,0,0,108.1,103,52,41,7,40,0,70,4,1,3,458,1.320,8.6,0.6,3.3,5.8,1.75,1
Wayne Ough,25,2,5,.286,6.63,16,16,0,0,0,0,73.1,89,57,54,14,35,0,48,8,0,8,349,1.691,10.9,1.7,4.3,5.9,1.37,0
Jose Parra,31,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,2,0,0,0,3,0.000,0.0,0.0,0.0,18.0,,1
Matt Peterson,22,6,4,.600,3.27,19,18,0,0,0,0,104.2,97,44,38,11,45,0,90,4,2,2,444,1.357,8.3,0.9,3.9,7.7,2.00,0
Yusmeiro Petit,19,1,1,.500,4.50,2,2,0,0,0,0,12.0,10,6,6,0,5,0,16,0,0,0,49,1.250,7.5,0.0,3.8,12.0,3.20,1
Royce Ring*,23,2,2,.500,3.77,19,0,8,0,0,2,28.2,25,13,12,5,11,1,23,1,0,0,123,1.256,7.8,1.6,3.5,7.2,2.09,1
Orlando Roman,25,2,2,.500,4.35,8,5,1,0,0,0,31.0,26,16,15,3,15,0,31,0,0,4,133,1.323,7.5,0.9,4.4,9.0,2.07,0
Jason Scobie,24,5,5,.500,2.82,26,24,1,0,0,1,147.0,137,57,46,11,49,0,95,11,2,5,618,1.265,8.4,0.7,3.0,5.8,1.94,0
Shawn Sedlacek,27,0,1,.000,11.20,8,1,4,0,0,0,13.2,24,18,17,1,2,0,11,1,0,0,65,1.902,15.8,0.7,1.3,7.2,5.50,1
Kole Strayhorn,21,5,4,.556,5.22,39,0,25,0,0,8,50.0,49,34,29,10,27,1,43,2,0,3,228,1.520,8.8,1.8,4.9,7.7,1.59,0
