Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Carlos Acevedo,19,64,262,249,31,59,11,3,1,25,6,6,12,32,.237,.275,.317,.592,79,2,1,0,0,0,,0
Shomari Beverly,20,44,195,177,37,55,13,6,1,25,12,5,13,51,.311,.361,.469,.830,83,4,2,1,2,0,,0
Bennie Bishop,19,51,188,169,24,37,7,1,2,19,9,2,16,45,.219,.298,.308,.606,52,1,3,0,0,0,,0
Jon Bushman,19,4,7,5,1,2,2,0,0,1,0,1,2,2,.400,.571,.800,1.371,4,0,0,0,0,0,,0
Franklyn Caines,21,35,124,116,16,24,4,0,5,18,1,1,6,35,.207,.242,.371,.613,43,0,0,0,2,0,,0
Ryan Cody,20,24,96,87,10,19,6,1,4,18,1,0,9,19,.218,.292,.448,.740,39,4,0,0,0,0,,0
Jeremy Deitrick,21,8,28,24,5,7,0,0,0,5,0,1,3,5,.292,.393,.292,.685,7,0,1,0,0,0,,0
Nate Espy,20,66,287,227,50,82,20,1,13,56,2,2,51,55,.361,.479,.630,1.109,143,4,4,1,4,1,,0
Buzz Hannahan,22,55,245,197,38,54,6,1,0,20,14,6,42,31,.274,.414,.315,.729,62,1,5,1,0,0,,0
Takehito Ishida,19,10,23,22,3,4,0,1,0,1,1,0,1,6,.182,.217,.273,.490,6,1,0,0,0,0,,0
Ben Jewson,19,35,140,119,19,31,4,0,1,11,0,1,16,48,.261,.367,.319,.686,38,1,4,1,0,0,,0
Duane Johnson#,19,27,59,51,9,11,2,0,0,2,3,1,8,21,.216,.322,.255,.577,13,0,0,0,0,0,,0
Yoan Johnson,19,11,37,33,3,8,0,0,0,2,1,0,2,10,.242,.306,.242,.548,8,1,1,1,0,0,,0
Nick Marchant,19,24,83,74,8,14,3,1,0,5,2,0,9,23,.189,.277,.257,.534,19,0,0,0,0,0,,0
Jason Martin,20,18,49,43,9,10,1,0,0,3,2,0,5,8,.233,.327,.256,.582,11,1,1,0,0,0,,0
Kennon McArthur#,18,38,143,126,18,27,2,2,5,17,0,0,8,56,.214,.289,.381,.670,48,1,6,1,2,0,,0
Troy Norrell,21,36,130,121,11,29,7,0,4,14,1,0,7,47,.240,.292,.397,.689,48,2,2,0,0,0,,0
Jorge Padilla,18,23,98,90,10,32,3,0,5,25,2,0,4,24,.356,.378,.556,.933,50,3,1,0,3,0,,1
Ambiorix Reyes,20,62,240,215,35,48,3,2,0,21,12,3,16,24,.223,.290,.256,.546,55,4,5,2,2,0,,0
Alex Rojas#,20,50,208,180,24,43,7,0,1,15,23,2,24,44,.239,.332,.294,.626,53,0,1,3,0,1,,0
20 Players,19.8,68,2642,2325,361,596,101,19,42,303,92,31,254,586,.256,.337,.370,.707,861,30,37,11,15,2,,0
