Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Pete Alonso,23,67,301,258,50,67,19,1,21,67,0,1,33,78,.260,.355,.585,.941,151,2,7,0,3,0,1
Cody Asche*,28,89,302,269,46,62,17,4,10,38,0,4,31,71,.230,.315,.435,.750,117,4,2,0,0,1,1
Patrick Biondi*,27,60,132,119,17,26,4,0,0,6,12,3,11,31,.218,.295,.252,.548,30,1,2,0,0,1,0
Zach Borenstein*,27,133,572,484,92,120,32,2,25,90,3,4,81,182,.248,.357,.477,.834,231,11,3,0,4,2,0
Bryce Brentz,29,55,214,193,39,51,16,0,15,47,1,0,19,67,.264,.332,.580,.912,112,7,1,0,1,0,1
Dale Burdick,22,4,8,4,1,0,0,0,0,0,0,0,3,3,.000,.429,.000,.429,0,0,0,1,0,0,0
Ezequiel Carrera*,31,17,65,63,8,16,4,0,0,4,4,1,1,10,.254,.266,.317,.583,20,1,0,1,0,0,1
Gavin Cecchini,24,30,119,109,14,32,11,1,2,9,1,1,7,15,.294,.342,.468,.810,51,0,1,2,0,0,1
Andrew Church,23,2,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Christian Colon,29,82,313,270,44,82,22,1,6,38,11,5,36,30,.304,.396,.459,.855,124,7,6,0,1,1,1
P.J. Conlon*,24,23,24,19,1,3,0,0,0,1,0,0,3,6,.158,.273,.158,.431,3,0,0,2,0,0,1
Scott Copeland,30,8,10,8,0,1,0,0,0,0,0,0,1,5,.125,.222,.125,.347,1,0,0,1,0,0,1
Nabil Crismatt,23,9,7,5,1,2,0,0,0,0,0,0,0,1,.400,.400,.400,.800,2,0,0,2,0,0,1
Matt den Dekker*,30,87,338,313,52,87,19,5,14,44,8,3,21,85,.278,.320,.505,.825,158,3,0,1,3,0,1
Phillip Evans,25,62,245,219,34,56,8,1,14,39,4,3,21,42,.256,.327,.493,.820,108,12,3,0,2,0,1
Chris Flexen,23,18,20,17,0,3,0,0,0,2,0,0,2,7,.176,.250,.176,.426,3,1,0,0,1,0,1
