Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Franklin Barreto,22,77,333,282,54,73,16,1,18,46,5,2,39,106,.259,.357,.514,.872,145,6,7,0,5,0,1,2018,AAA,OAK
BJ Boyd*,24,105,427,391,36,106,15,3,3,49,6,3,26,71,.271,.322,.348,.669,136,8,4,4,2,0,0,2018,AAA,OAK
Mark Canha,29,2,9,8,1,2,1,0,1,1,0,0,1,1,.250,.333,.750,1.083,6,0,0,0,0,0,1,2018,AAA,OAK
Ryan Dull,28,23,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1,2018,AAA,OAK
Dustin Fowler*,23,55,239,229,37,78,17,6,4,27,13,2,9,41,.341,.364,.520,.884,119,2,0,0,1,0,1,2018,AAA,OAK
Anthony Garcia,26,131,566,480,78,122,31,1,25,91,1,3,65,107,.254,.357,.479,.836,230,12,15,0,6,2,0,2018,AAA,OAK
Dustin Garneau,30,22,80,72,8,15,3,0,2,9,0,0,5,10,.208,.263,.333,.596,24,5,1,0,2,0,1,2018,AAA,OAK
Cooper Goldby,23,1,2,2,1,1,1,0,0,2,0,0,0,0,.500,.500,1.000,1.500,2,0,0,0,0,0,0,2018,AAA,OAK
Jason Goldstein,24,1,1,0,1,0,0,0,0,0,0,0,1,0,,1.000,,,0,0,0,0,0,0,0,2018,AAA,OAK
Slade Heathcott*,27,31,120,109,15,29,9,0,1,9,4,0,10,37,.266,.333,.376,.709,41,0,1,0,0,0,1,2018,AAA,OAK
Matt Joyce*,33,9,35,32,4,9,3,0,0,3,0,0,3,5,.281,.343,.375,.718,12,1,0,0,0,0,1,2018,AAA,OAK
Ramon Laureano,23,64,284,246,44,73,12,1,14,35,11,2,31,70,.297,.380,.524,.905,129,4,4,0,3,0,1,2018,AAA,OAK
Steve Lombardozzi#,29,120,480,412,67,100,15,3,1,42,4,7,51,64,.243,.323,.301,.624,124,11,2,6,9,2,1,2018,AAA,OAK
Nick Martini*,28,76,330,276,44,82,12,2,6,40,5,1,51,68,.297,.406,.420,.826,116,6,1,0,2,0,1,2018,AAA,OAK
Jorge Mateo,23,131,510,470,50,108,17,16,3,45,25,10,29,139,.230,.280,.353,.633,166,6,5,2,4,1,1,2018,AAA,OAK
Bruce Maxwell*,27,51,200,178,9,39,8,0,1,17,0,0,21,61,.219,.300,.281,.581,50,9,0,0,1,0,1,2018,AAA,OAK
Melvin Mercedes#,26,53,167,142,18,33,3,3,0,15,1,3,20,31,.232,.337,.296,.633,42,2,3,1,1,0,0,2018,AAA,OAK
Sean Murphy,23,3,12,8,2,2,0,0,0,0,0,0,3,2,.250,.500,.250,.750,2,0,1,0,0,0,1,2018,AAA,OAK
Sheldon Neuse,23,135,537,499,48,131,26,3,5,55,4,1,32,172,.263,.304,.357,.661,178,6,0,1,5,1,1,2018,AAA,OAK
Renato Nunez,24,7,30,28,3,10,0,0,0,4,0,0,2,6,.357,.400,.357,.757,10,0,0,0,0,0,1,2018,AAA,OAK
Josh Phegley,30,36,139,119,12,28,6,3,3,18,0,0,15,31,.235,.331,.412,.743,49,4,3,0,2,2,1,2018,AAA,OAK
Boog Powell*,25,38,174,147,18,33,2,0,0,8,5,6,23,36,.224,.333,.238,.571,35,3,1,3,0,0,1,2018,AAA,OAK
Jake Smolinski,29,36,145,126,25,35,4,0,10,19,1,0,18,42,.278,.372,.548,.920,69,2,1,0,0,0,1,2018,AAA,OAK
J.P. Sportman,26,10,36,34,5,8,4,0,1,6,0,0,1,9,.235,.250,.441,.691,15,0,0,0,1,0,0,2018,AAA,OAK
Beau Taylor*,28,90,356,302,39,75,15,3,3,39,2,0,50,89,.248,.360,.348,.707,105,8,3,0,1,2,1,2018,AAA,OAK
Brett Vertigan*,27,33,95,84,10,23,7,2,0,7,1,0,9,22,.274,.344,.405,.749,34,2,0,2,0,0,0,2018,AAA,OAK
Nick Ward*,22,2,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,1,0,0,0,0,0,2018,AAA,OAK
