Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Boomer Berry*,24,101,412,342,56,91,13,2,4,32,15,3,52,70,.266,.377,.351,.728,120,3,11,4,3,0,,0
Tom Brice*,23,20,83,77,13,22,5,0,1,7,2,0,4,11,.286,.325,.390,.715,30,0,1,0,1,0,,0
Javier Castillo,21,50,206,190,16,43,11,1,3,20,2,1,13,49,.226,.279,.342,.622,65,9,1,2,0,0,,0
David Cook,23,109,447,368,75,104,21,3,24,65,8,6,72,105,.283,.403,.552,.954,203,7,4,0,3,1,,0
Aaron Cunningham,19,10,29,26,7,3,0,0,0,2,1,0,3,7,.115,.207,.115,.322,3,0,0,0,0,0,,1
Jose De Los Santos,20,103,426,391,45,115,18,3,0,34,1,2,18,42,.294,.329,.355,.685,139,15,4,10,3,0,,0
Chris Getz*,21,55,253,214,38,65,13,2,1,28,11,4,35,10,.304,.407,.397,.804,85,5,3,0,1,1,,1
Bernie Gonzalez,25,83,349,315,38,83,19,2,5,35,2,1,24,53,.263,.332,.384,.717,121,11,9,0,1,0,,0
Josh Hansen,23,126,550,490,69,135,28,1,24,90,2,1,48,130,.276,.344,.484,.827,237,13,6,0,6,3,,0
Francisco Hernandez#,19,44,171,153,15,34,5,0,3,18,0,0,13,29,.222,.292,.314,.606,48,5,3,0,2,0,,0
Chris Kelly,23,28,99,91,10,20,5,0,4,13,1,1,6,30,.220,.265,.407,.672,37,2,0,1,1,0,,0
Clint King*,22,92,383,333,40,76,18,2,5,41,7,5,40,83,.228,.319,.339,.659,113,14,6,1,3,3,,0
Charlie Lisk,22,9,31,25,4,4,1,0,0,1,0,0,3,11,.160,.276,.200,.476,5,0,1,2,0,0,,0
Donny Lucy,22,54,211,178,25,47,5,0,1,22,6,3,21,41,.264,.353,.309,.662,55,4,5,4,3,0,,1
Norm Martel*,26,9,37,33,3,6,1,0,0,2,1,0,4,6,.182,.270,.212,.482,7,0,0,0,0,0,,0
Ryan McCarthy,22,98,396,354,46,83,20,3,7,45,6,2,34,79,.234,.302,.367,.669,130,6,1,5,2,0,,0
Adam Ricks#,22,87,364,285,41,74,9,3,1,23,1,1,62,46,.260,.399,.323,.722,92,11,5,11,1,3,,0
Daron Roberts,22,22,86,79,5,19,1,0,0,5,3,2,4,23,.241,.282,.253,.536,20,1,1,1,1,1,,0
Wally Rosa,23,12,37,33,1,6,0,0,0,1,0,0,2,10,.182,.229,.182,.410,6,1,0,2,0,0,,0
Sean Smith,22,110,481,437,63,123,25,1,14,62,35,7,26,71,.281,.334,.439,.773,192,3,9,8,1,0,,0
20 Players,22.2,133,5051,4414,610,1153,218,23,97,546,104,39,484,906,.261,.341,.387,.728,1708,110,70,51,32,12,,0
