Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Zoilo Almonte#,19,57,200,180,24,43,7,1,5,20,3,0,13,35,.239,.291,.372,.664,67,8,2,1,4,0,,1
Kyle Anson#,25,7,22,18,0,2,0,0,0,2,0,0,3,5,.111,.273,.111,.384,2,1,1,0,0,0,,0
Francisco Arcia*,18,22,53,47,5,6,1,0,1,2,0,1,2,6,.128,.192,.213,.405,10,3,2,1,1,0,,1
Ryan Baker,23,10,13,13,0,1,0,0,0,0,0,0,0,5,.077,.077,.077,.154,1,0,0,0,0,0,,0
Ryan Baker,24,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,,0
Tommy Baldridge*,21,19,77,66,10,19,4,0,2,10,1,0,10,16,.288,.390,.439,.829,29,1,1,0,0,1,,0
Kelvin Castro,20,6,17,14,3,4,1,0,0,0,0,0,1,2,.286,.333,.357,.690,5,0,0,2,0,0,,0
Francisco Cervelli,22,3,8,8,0,2,1,0,0,0,0,0,0,1,.250,.250,.375,.625,3,0,0,0,0,0,,1
Mitch Delaney*,19,25,80,76,5,18,2,0,0,7,0,0,3,23,.237,.275,.263,.538,20,2,1,0,0,0,,0
Andres Dionicio,20,5,15,15,0,3,0,1,0,2,0,0,0,2,.200,.200,.333,.533,5,2,0,0,0,0,,0
Shelley Duncan,28,2,8,7,0,0,0,0,0,0,0,0,1,3,.000,.125,.000,.125,0,0,0,0,0,0,,1
Neall French,24,35,100,84,15,29,4,0,3,15,2,1,10,13,.345,.434,.500,.934,42,1,4,1,1,0,,0
Roy Gomez,23,11,28,25,6,9,3,1,0,6,0,0,2,4,.360,.393,.560,.953,14,0,0,0,1,0,,0
Chad Gross,20,46,154,143,16,34,7,0,2,20,5,1,6,45,.238,.286,.329,.614,47,3,4,0,1,0,,0
Kyle Higashioka,18,18,50,46,5,12,1,0,1,3,0,0,2,8,.261,.300,.348,.648,16,3,1,0,1,0,,1
Mike Jones,21,15,55,49,0,9,5,0,0,2,1,0,5,18,.184,.273,.286,.558,14,2,1,0,0,0,,0
Corban Joseph*,19,49,183,159,25,44,15,2,2,18,2,5,20,24,.277,.359,.434,.793,69,1,1,2,1,0,,1
Emerson Landoni#,19,36,112,100,15,31,2,2,1,8,2,1,9,18,.310,.378,.400,.778,40,0,2,1,0,0,,0
Garrison Lassiter*,18,6,24,23,2,6,0,0,0,2,1,0,1,6,.261,.292,.261,.553,6,0,0,0,0,0,,0
Spencer Lucian,22,28,83,72,7,18,5,0,1,8,0,0,10,19,.250,.341,.361,.703,26,1,0,1,0,0,,0
Jimmy Paredes#,19,47,175,161,23,45,9,2,1,15,6,0,8,20,.280,.328,.379,.706,61,4,4,1,1,1,,1
Jose Pirela,18,35,153,141,19,33,4,1,0,10,4,2,8,19,.234,.288,.277,.564,39,3,3,0,1,0,,1
Alvaro Ramirez*,22,39,115,105,14,25,4,1,2,9,4,3,7,15,.238,.287,.352,.639,37,2,1,0,2,0,,0
Wady Rufino,23,5,17,17,2,3,0,0,0,0,1,0,0,2,.176,.176,.176,.353,3,1,0,0,0,0,,0
Christopher Smith*,18,36,116,106,13,15,5,0,1,12,1,0,4,31,.142,.207,.217,.424,23,3,5,0,1,0,,0
Yunior Tabares,22,19,54,48,5,7,2,0,1,1,0,0,3,13,.146,.241,.250,.491,12,1,3,0,0,0,,0
Chase Weems*,19,28,90,75,7,17,5,0,1,10,2,0,11,27,.227,.348,.333,.682,25,1,3,1,0,0,,0
27 Players,19.9,58,2003,1799,221,435,87,11,24,182,35,14,139,380,.242,.308,.342,.650,616,43,39,11,15,2,,0
