Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Ryan Battaglia,20,29,110,84,22,18,4,2,3,19,1,1,22,34,.214,.382,.417,.798,35,0,2,0,2,0,,0
Claudio Bautista,18,37,156,132,30,36,6,2,6,22,8,1,19,31,.273,.368,.485,.853,64,3,2,1,2,0,,0
Tyler Booth*,19,36,164,157,19,42,11,2,3,22,6,0,5,40,.268,.287,.420,.707,66,1,0,0,2,1,,0
Manuel Boscan#,19,24,71,62,10,17,2,0,0,8,4,2,5,8,.274,.324,.306,.630,19,2,1,0,3,0,,0
Mark Brown*,20,24,62,44,10,7,0,1,0,5,2,1,16,18,.159,.383,.205,.588,9,0,0,2,0,0,,0
Andrew Campbell*,20,12,49,44,10,8,1,1,0,5,3,0,5,15,.182,.265,.250,.515,11,0,0,0,0,0,,0
Martin Cervenka,19,26,91,75,7,18,3,0,0,12,0,1,14,21,.240,.352,.280,.632,21,3,0,0,2,0,,0
Victor De Jesus,19,14,39,34,3,7,0,0,0,3,2,0,4,13,.206,.282,.206,.488,7,0,0,0,1,0,,0
Eric Haase,19,28,109,103,16,29,11,2,3,22,1,0,5,29,.282,.312,.515,.826,53,0,0,0,1,0,,1
Nick Hamilton#,22,17,63,50,12,12,1,1,0,4,2,0,10,8,.240,.387,.300,.687,15,4,2,1,0,0,,0
Juan Herrera,19,39,168,138,28,39,11,2,0,15,8,2,26,35,.283,.395,.391,.787,54,7,1,1,2,0,,0
Jairo Kelly#,19,7,27,25,6,6,1,0,0,2,3,0,2,11,.240,.296,.280,.576,7,0,0,0,0,0,,0
Chia-Ching Lin*,20,16,43,36,2,9,2,0,0,3,0,2,7,16,.250,.372,.306,.678,11,0,0,0,0,0,,0
Felix Lora,19,11,23,21,1,2,0,0,1,1,0,0,2,8,.095,.174,.238,.412,5,0,0,0,0,0,,0
Jorge Martinez#,19,46,211,190,31,66,14,3,7,39,4,0,16,44,.347,.393,.563,.957,107,0,1,0,4,0,,0
Josh McAdams,18,36,146,120,20,27,4,0,0,20,3,0,18,49,.225,.356,.258,.614,31,0,7,0,1,0,,0
D'vone McClure,18,24,107,90,15,19,4,0,1,12,2,1,11,19,.211,.305,.289,.594,26,2,2,2,2,0,,0
Yhoxian Medina,22,16,47,34,6,6,1,0,0,4,1,1,9,7,.176,.391,.206,.597,7,1,3,1,0,0,,0
Dorssys Paulino,17,41,188,172,42,61,14,6,6,30,9,1,15,31,.355,.404,.610,1.015,105,4,0,0,1,1,,0
Nellie Rodriguez,18,32,136,109,19,25,7,3,4,17,0,0,24,41,.229,.375,.459,.834,50,3,2,0,1,1,,0
Brian Ruiz,19,15,36,34,2,5,1,0,0,2,1,1,2,11,.147,.194,.176,.371,6,1,0,0,0,0,,0
Anthony Santander#,17,43,176,154,27,47,15,1,4,32,6,3,13,37,.305,.381,.494,.874,76,2,7,0,2,0,,1
LeVon Washington*,20,3,10,9,3,4,0,0,0,2,1,0,1,2,.444,.500,.444,.944,4,0,0,0,0,0,,0
23 Players,18.7,56,2232,1917,341,510,113,26,38,301,67,17,251,528,.266,.356,.412,.767,789,33,30,8,26,3,,0
