Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Jon Carnahan,22,13,38,36,3,9,2,0,0,2,0,1,2,4,.250,.289,.306,.595,11,1,0,0,0,0,,0
Carlos Correa,17,39,163,155,23,36,11,1,2,9,5,1,7,36,.232,.270,.355,.625,55,1,1,0,0,0,,1
Luis De La Rosa#,20,27,58,47,9,7,1,2,1,6,2,0,6,15,.149,.263,.319,.582,15,0,2,1,2,0,,0
Kenny Diaz,20,19,36,31,2,6,0,0,0,2,0,0,1,6,.194,.242,.194,.436,6,3,1,3,0,0,,0
Edwin Gomez#,20,31,104,96,10,25,7,1,1,12,0,1,5,25,.260,.304,.385,.689,37,1,1,2,0,1,,0
Alfredo Gonzalez,19,27,98,90,13,22,3,1,0,6,5,0,3,10,.244,.299,.300,.599,27,1,4,1,0,0,,1
Wallace Gonzalez,19,41,133,125,15,32,6,2,2,19,1,0,5,40,.256,.295,.384,.679,48,4,2,1,0,0,,0
Teoscar Hernandez,19,51,200,177,25,43,11,2,4,18,10,1,19,54,.243,.325,.395,.720,70,3,3,0,1,0,,1
Ydarqui Marte,19,33,66,62,11,13,3,0,1,5,1,0,1,17,.210,.222,.306,.529,19,1,0,3,0,0,,0
Luca Martone#,19,10,13,11,0,1,0,0,0,0,0,0,2,2,.091,.231,.091,.322,1,0,0,0,0,0,,0
Yonathan Mejia#,19,52,203,188,16,45,4,0,2,23,3,2,12,33,.239,.284,.293,.576,55,4,0,2,1,1,,0
Jiovanni Mier,21,5,16,14,1,3,1,0,0,2,0,0,1,0,.214,.250,.286,.536,4,1,0,0,1,0,,0
Cristian Moronta,22,2,4,3,0,0,0,0,0,0,0,0,0,0,.000,.250,.000,.250,0,0,1,0,0,0,,0
Brett Phillips*,18,54,219,175,26,44,7,6,0,13,7,5,28,48,.251,.360,.360,.720,63,1,4,8,4,1,,1
Franny Polanco,20,18,44,41,0,5,1,0,0,3,0,1,2,8,.122,.182,.146,.328,6,0,1,0,0,0,,0
Kyle Redinger,20,13,19,18,0,3,0,0,0,3,1,0,1,6,.167,.211,.167,.377,3,1,0,0,0,0,,0
Javaris Reynolds*,19,11,33,28,3,6,0,0,0,0,1,2,4,7,.214,.333,.214,.548,6,0,1,0,0,0,,0
Darwin Rivera,20,57,225,200,24,62,14,0,4,29,0,2,19,44,.310,.373,.440,.813,88,2,3,0,3,0,,0
Rio Ruiz*,18,23,97,85,13,23,8,2,0,11,2,0,12,22,.271,.361,.412,.773,35,1,0,0,0,0,,1
Juan Santana,17,56,211,194,16,52,12,0,0,24,5,1,10,22,.268,.309,.330,.639,64,5,2,4,1,1,,0
Jordan Schafer*,25,1,2,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,1,0,0,0,0,0,,1
Yoel Silfa,18,12,37,32,7,9,1,0,0,6,0,0,4,7,.281,.361,.313,.674,10,0,0,1,0,0,,0
Jose Solano,20,24,68,59,6,10,1,1,1,2,2,2,4,20,.169,.246,.271,.517,16,0,2,3,0,0,,0
Kelvin Vizcaino,19,10,24,23,2,2,0,0,0,0,2,1,1,9,.087,.125,.087,.212,2,0,0,0,0,0,,0
Austin Wates,23,3,9,9,2,5,0,0,1,2,0,0,0,2,.556,.556,.889,1.444,8,0,0,0,0,0,,0
25 Players,18.9,59,2120,1901,227,464,93,18,19,197,47,20,149,437,.244,.307,.342,.648,650,30,28,29,13,4,,0
