Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Jhohan Acevedo,19,45,144,123,21,39,2,2,0,19,5,2,11,26,.317,.371,.366,.736,45,4,3,1,6,0,,0
Alan Ahmady,24,2,7,4,1,1,0,0,1,3,0,0,2,0,.250,.571,1.000,1.571,4,0,1,0,0,0,,0
Jacoby Almaraz*,20,20,69,57,7,14,3,0,2,9,0,0,9,15,.246,.377,.404,.780,23,0,3,0,0,0,,0
Jem Argenal*,20,45,164,157,21,38,5,2,3,22,1,0,3,27,.242,.268,.357,.625,56,2,3,0,1,0,,0
Daniel Barbuena#,19,26,66,60,9,13,4,0,0,1,0,1,4,21,.217,.288,.283,.571,17,1,2,0,0,0,,0
Steve Bean*,18,15,59,50,8,16,4,0,0,7,0,0,8,11,.320,.424,.400,.824,20,0,1,0,0,0,,0
Tony Bryant*,20,38,140,119,21,33,7,0,4,19,18,8,19,36,.277,.379,.437,.816,52,3,1,0,1,0,,0
Amauris Capellan,19,36,123,103,17,24,4,0,2,13,2,2,13,25,.233,.350,.330,.680,34,4,6,0,1,0,,0
Corderious Dodd,20,37,115,100,7,19,3,0,1,8,0,0,9,43,.190,.287,.250,.537,25,5,5,0,1,0,,0
Adam Ehrlich*,19,22,87,74,12,21,4,1,0,6,0,0,12,17,.284,.384,.365,.749,27,1,0,1,0,0,,0
Ronnierd Garcia,19,31,111,95,11,20,4,0,2,12,1,1,12,36,.211,.318,.316,.634,30,2,3,1,0,0,,0
Jose Gomez,20,23,65,57,6,11,2,0,0,7,0,1,6,14,.193,.277,.228,.505,13,2,1,0,1,0,,0
Yoenny Gonzalez#,20,41,149,132,22,30,4,0,0,6,14,3,13,28,.227,.311,.258,.568,34,2,3,1,0,0,,0
Aaron Luna,25,3,12,8,3,3,1,0,0,1,0,0,2,2,.375,.583,.500,1.083,4,1,2,0,0,0,,0
Rafael Medina,20,36,123,111,14,29,5,0,1,14,1,0,11,22,.261,.333,.333,.667,37,4,1,0,0,0,,0
Kenny Peoples-Walls,18,43,164,150,19,39,4,3,2,21,4,5,7,35,.260,.317,.367,.684,55,3,6,0,1,0,,0
Luis Perez,20,41,166,149,21,46,11,4,4,24,7,1,11,25,.309,.358,.517,.874,77,3,2,1,3,0,,0
David Popkins#,22,21,58,51,6,18,5,1,0,7,0,2,3,11,.353,.431,.490,.921,25,0,4,0,0,0,,0
Cody Stanley*,23,3,10,10,1,3,2,0,0,0,0,0,0,4,.300,.300,.500,.800,5,0,0,0,0,0,,1
Danny Stienstra,23,3,6,6,0,2,1,0,0,0,0,0,0,0,.333,.333,.500,.833,3,0,0,0,0,0,,0
Michael Swinson*,22,2,7,5,1,1,0,0,1,2,0,0,1,1,.200,.286,.800,1.086,4,0,0,0,1,0,,0
Colin Walsh#,22,2,8,8,1,1,0,0,0,1,0,0,0,1,.125,.125,.125,.250,1,1,0,0,0,0,,1
Rowan Wick*,19,23,86,77,9,12,4,1,1,8,1,1,5,21,.156,.233,.273,.505,21,1,3,0,1,0,,1
Brett Wiley*,20,40,162,140,20,42,11,3,1,16,3,0,19,27,.300,.389,.443,.832,62,0,2,0,1,1,,0
24 Players,19.6,58,2101,1846,258,475,90,17,25,226,57,27,180,448,.257,.337,.365,.702,674,39,52,5,18,1,,0
