Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Adrian Alfaro*,19,46,205,178,25,50,10,1,1,12,6,4,20,24,.281,.356,.365,.722,65,4,2,3,2,0,0,2015,Rookie,DET
Jose Azocar,19,51,211,194,29,63,10,5,0,29,6,4,7,31,.325,.350,.428,.777,83,2,2,5,3,0,0,2015,Rookie,DET
Cole Bauml*,22,37,117,103,10,22,2,0,0,7,2,1,6,25,.214,.263,.233,.496,24,2,2,3,3,0,0,2015,Rookie,DET
Giancarlo Brugnoni,24,33,117,92,18,22,4,0,9,21,0,1,21,31,.239,.393,.576,.969,53,2,3,0,1,0,0,2015,Rookie,DET
Adrian Castano*,19,14,41,35,7,12,2,0,0,5,0,0,5,9,.343,.425,.400,.825,14,1,0,1,0,0,0,2015,Rookie,DET
Tanner Donnels*,21,5,17,14,3,3,0,0,1,3,0,0,2,3,.214,.294,.429,.723,6,0,0,0,1,0,0,2015,Rookie,DET
Cam Gibson*,21,3,11,10,2,2,0,1,0,3,2,0,1,2,.200,.273,.400,.673,4,0,0,0,0,0,0,2015,Rookie,DET
Cesar Gonzalez,20,35,133,117,12,31,4,1,0,12,2,2,11,39,.265,.333,.316,.650,37,0,1,4,0,0,0,2015,Rookie,DET
Joey Havrilak*,23,5,17,15,1,1,0,0,0,2,2,0,2,4,.067,.176,.067,.243,1,0,0,0,0,0,0,2015,Rookie,DET
Keaton Jones,22,1,4,4,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0,2015,Rookie,DET
Junnell Ledezma,19,44,160,140,24,46,10,0,1,13,2,2,10,18,.329,.399,.421,.820,59,4,7,2,1,0,0,2015,Rookie,DET
Josh Lester*,20,6,26,23,5,9,4,0,1,7,0,0,2,2,.391,.462,.696,1.157,16,1,1,0,0,0,0,2015,Rookie,DET
Pat Mackenzie*,23,4,18,16,3,7,1,0,0,1,0,0,2,2,.438,.500,.500,1.000,8,0,0,0,0,0,0,2015,Rookie,DET
Magglio Ordonez,19,19,42,37,3,4,0,0,0,3,0,0,5,15,.108,.214,.108,.322,4,1,0,0,0,0,0,2015,Rookie,DET
Anthony Pereira,18,48,179,155,20,34,2,1,4,21,7,1,15,29,.219,.297,.323,.620,50,5,3,4,2,0,0,2015,Rookie,DET
Blaise Salter,22,36,143,133,22,39,8,1,2,21,0,0,6,23,.293,.336,.414,.749,55,4,3,0,1,0,0,2015,Rookie,DET
Mario Sanjur,19,31,106,95,13,19,3,0,1,7,3,0,8,13,.200,.276,.263,.539,25,3,2,1,0,0,0,2015,Rookie,DET
Felix Santana,20,37,137,126,12,38,9,0,2,21,0,0,5,23,.302,.343,.421,.764,53,4,3,3,0,0,0,2015,Rookie,DET
Aaron Sayers*,21,29,112,99,12,26,6,0,1,6,1,3,10,19,.263,.342,.354,.696,35,2,2,1,0,0,0,2015,Rookie,DET
Tyler Servais#,22,3,6,6,0,1,0,0,0,0,0,0,0,2,.167,.167,.167,.333,1,0,0,0,0,0,0,2015,Rookie,DET
A.J. Simcox,21,4,16,15,4,5,0,0,0,1,2,0,1,3,.333,.375,.333,.708,5,0,0,0,0,0,0,2015,Rookie,DET
Christin Stewart*,21,6,26,22,5,8,2,1,1,2,2,1,3,5,.364,.462,.682,1.143,15,0,1,0,0,0,1,2015,Rookie,DET
Andres Sthormes,18,32,116,100,9,24,2,1,1,21,0,1,8,18,.240,.319,.310,.629,31,1,4,3,1,0,0,2015,Rookie,DET
Chris Taladay*,24,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,2015,Rookie,DET
Micheal Thomas,24,22,63,54,6,9,1,0,1,2,0,0,7,12,.167,.262,.241,.503,13,0,0,2,0,0,0,2015,Rookie,DET
Ignacio Valdez,19,33,124,108,13,15,2,0,2,10,1,0,13,44,.139,.242,.213,.455,23,2,2,0,1,0,0,2015,Rookie,DET
