Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Jacob Anderson,22,19,68,63,2,10,2,0,0,4,0,0,1,23,.159,.206,.190,.396,12,2,3,0,1,0,0
Aaron Attaway,23,28,102,88,12,19,2,0,2,12,2,1,9,25,.216,.297,.307,.604,27,0,2,1,2,0,0
Deiferson Barreto,20,51,206,189,20,57,8,1,3,26,4,2,11,25,.302,.347,.402,.749,76,6,2,4,0,0,0
Dean Bell,22,17,50,43,6,7,1,1,0,2,0,0,3,10,.163,.213,.233,.445,10,0,0,3,1,0,0
Gabe Clark,20,37,148,128,19,28,7,0,6,22,0,0,18,48,.219,.318,.414,.732,53,2,1,0,1,0,0
Edwin Fuentes,20,7,26,25,3,5,2,0,0,3,1,0,1,5,.200,.231,.280,.511,7,1,0,0,0,0,0
Yeltsin Gudino,18,56,233,211,21,39,12,1,1,13,2,2,17,36,.185,.251,.265,.516,56,3,2,2,1,0,0
Andrew Guillotte,22,13,56,48,6,11,2,0,1,7,2,1,5,8,.229,.339,.333,.673,16,0,3,0,0,0,0
D.J. McKnight*,21,49,189,158,23,40,7,0,3,24,2,1,23,47,.253,.367,.354,.721,56,0,6,1,1,0,0
Matt Morgan,19,36,132,119,7,22,8,0,2,10,0,1,11,52,.185,.258,.303,.560,36,1,1,0,1,0,0
Rodrigo Orozco#,20,58,254,223,34,67,16,1,4,25,4,3,24,35,.300,.368,.435,.803,97,4,0,7,0,0,0
Dave Pepe*,23,23,55,45,11,10,1,0,0,4,0,2,6,7,.222,.321,.244,.565,11,0,1,2,1,0,0
Josh Reavis,23,9,25,21,1,5,0,0,0,0,0,0,4,8,.238,.360,.238,.598,5,0,0,0,0,0,0
Freddy Rodriguez*,18,50,182,164,25,38,4,1,3,11,3,5,14,40,.232,.298,.323,.622,53,5,2,1,1,0,0
Mattingly Romanin,22,33,117,93,11,15,1,1,0,5,3,3,17,34,.161,.316,.194,.510,18,2,5,0,2,0,0
Nick Sinay,21,33,112,88,13,20,4,0,1,8,6,3,15,23,.227,.382,.307,.689,27,2,7,2,0,0,0
Andres Sotillo,21,26,89,72,11,18,1,2,2,13,1,0,9,16,.250,.375,.403,.778,29,0,6,1,1,0,0
Juan Tejada,21,36,132,122,21,28,5,1,6,15,6,2,9,38,.230,.280,.434,.715,53,0,0,0,1,0,0
Brett Wellman*,23,10,18,14,1,4,0,0,0,0,0,0,4,5,.286,.444,.286,.730,4,0,0,0,0,0,0
Christian Williams*,20,60,235,214,25,47,11,2,2,29,0,0,20,56,.220,.285,.318,.603,68,4,0,0,1,0,0
Carl Wise,21,7,33,31,7,8,2,0,0,5,0,0,2,6,.258,.303,.323,.626,10,0,0,0,0,0,0
