Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Marcos Almonte,19,19,81,77,7,23,2,0,1,8,4,3,3,13,.299,.321,.364,.685,28,1,0,0,1,0,0,2015,Rookie,HOU
Rodrigo Ayarza*,20,16,49,46,4,9,1,0,1,4,1,0,1,5,.196,.229,.283,.512,13,0,1,1,0,0,0,2015,Rookie,HOU
Reiny Beltre,18,17,66,54,7,10,1,1,0,5,0,2,7,7,.185,.313,.241,.553,13,0,3,2,0,0,0,2015,Rookie,HOU
Ihan Bernal*,18,29,69,54,5,9,1,0,0,3,0,1,13,16,.167,.333,.185,.519,10,2,1,0,1,0,0,2015,Rookie,HOU
Jake Bowey*,18,29,84,79,8,17,5,1,0,7,0,0,3,16,.215,.244,.304,.548,24,1,0,2,0,0,0,2015,Rookie,HOU
Daz Cameron,18,21,87,72,14,16,2,0,0,6,13,4,9,18,.222,.326,.250,.576,18,1,3,1,2,1,1,2015,Rookie,HOU
Ruben Castro*,18,19,44,38,1,10,0,0,0,3,4,0,6,3,.263,.364,.263,.627,10,1,0,0,0,0,0,2015,Rookie,HOU
Christian Correa,22,11,22,17,0,1,0,0,0,2,0,0,2,3,.059,.238,.059,.297,1,1,2,1,0,0,0,2015,Rookie,HOU
Jared Cruz,20,25,80,72,5,14,3,0,0,8,1,1,6,25,.194,.253,.236,.489,17,1,0,1,1,0,0,2015,Rookie,HOU
Bryan De La Cruz,18,44,169,149,16,36,2,1,0,12,2,6,14,41,.242,.313,.268,.582,40,1,2,3,1,0,1,2015,Rookie,HOU
Frankeny Fernandez,18,43,143,122,11,18,4,1,1,10,7,6,19,44,.148,.259,.221,.480,27,1,0,0,2,0,0,2015,Rookie,HOU
Wander Franco#,18,50,205,185,23,43,11,0,3,26,4,1,15,38,.232,.291,.341,.631,63,2,1,2,2,0,0,2015,Rookie,HOU
Edgar Lorenzo,18,3,14,12,0,0,0,0,0,0,0,0,1,4,.000,.077,.000,.077,0,0,0,1,0,0,0,2015,Rookie,HOU
Connor MacDonald,19,48,183,154,11,32,9,0,1,17,1,1,20,65,.208,.311,.286,.597,44,5,5,0,4,0,0,2015,Rookie,HOU
Jorge Martinez,18,19,36,31,2,4,2,0,0,3,0,0,5,8,.129,.250,.194,.444,6,0,0,0,0,0,0,2015,Rookie,HOU
Jonathan Matute,18,24,77,64,5,13,2,0,0,1,1,1,10,15,.203,.311,.234,.545,15,3,0,3,0,0,0,2015,Rookie,HOU
Joan Mauricio*,18,34,115,105,7,19,2,2,0,7,2,0,8,32,.181,.246,.238,.484,25,1,1,1,0,0,0,2015,Rookie,HOU
Nestor Muriel,17,36,96,79,9,10,2,0,1,3,2,1,11,38,.127,.242,.190,.432,15,0,1,5,0,0,0,2015,Rookie,HOU
Brian Pena,21,12,26,20,1,4,1,0,0,5,0,0,3,4,.200,.320,.250,.570,5,0,1,1,1,0,0,2015,Rookie,HOU
Vicente Sanchez*,18,27,114,92,19,20,4,0,0,4,6,3,18,38,.217,.348,.261,.609,24,0,1,2,1,0,0,2015,Rookie,HOU
Miguelangel Sierra,17,24,88,75,6,12,2,1,0,1,4,3,8,33,.160,.267,.213,.481,16,0,3,2,0,0,0,2015,Rookie,HOU
Nestor Tejada*,18,34,119,102,11,18,4,1,0,4,4,2,10,31,.176,.261,.235,.496,24,1,2,4,1,0,0,2015,Rookie,HOU
Kyle Tucker*,18,33,133,120,19,25,3,2,2,13,4,2,9,14,.208,.267,.317,.584,38,1,1,2,1,0,1,2015,Rookie,HOU
