Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
David Aardsma,24,2,3,.400,3.22,29,0,20,0,0,8,36.1,31,15,13,1,15,2,36,0,0,3,150,1.266,7.7,0.2,3.7,8.9,2.40,,1
Thomas Atlee,26,0,1,.000,4.73,10,0,2,0,0,0,13.1,10,7,7,2,11,1,7,0,0,3,59,1.575,6.8,1.4,7.4,4.7,0.64,,0
Federico Baez,24,0,3,.000,5.06,9,2,3,0,0,0,21.1,21,12,12,5,12,1,19,0,0,0,93,1.547,8.9,2.1,5.1,8.0,1.58,,0
Bobby Brownlie,25,0,3,.000,10.80,8,1,1,0,0,0,11.2,24,15,14,4,6,1,14,1,1,0,64,2.571,18.5,3.1,4.6,10.8,2.33,,0
Hugo Castellanos,26,0,0,,6.75,2,0,0,0,0,0,4.0,4,3,3,2,3,0,6,0,0,0,19,1.750,9.0,4.5,6.8,13.5,2.00,,0
Wilton Chavez,28,3,3,.500,6.10,13,2,4,0,0,0,31.0,32,22,21,4,13,0,17,2,0,0,138,1.452,9.3,1.2,3.8,4.9,1.31,,0
Rocky Cherry,26,1,0,1.000,10.13,2,0,0,0,0,0,2.2,3,3,3,0,1,0,2,0,0,1,12,1.500,10.1,0.0,3.4,6.8,2.00,,1
Brandon Emanuel,30,1,2,.333,3.57,54,1,16,0,0,1,75.2,79,32,30,10,26,1,63,4,0,3,323,1.388,9.4,1.2,3.1,7.5,2.42,,0
Mike Garcia,38,1,0,1.000,0.00,4,0,0,0,0,0,5.1,0,0,0,0,0,0,4,0,0,0,16,0.000,0.0,0.0,0.0,6.8,,,1
Angel Guzman,24,4,4,.500,4.04,15,15,0,0,0,0,75.2,72,37,34,5,24,0,77,2,1,3,320,1.269,8.6,0.6,2.9,9.2,3.21,,1
Rich Hill*,26,7,1,.875,1.80,15,15,0,0,0,0,100.0,62,22,20,3,21,0,135,5,0,2,380,0.830,5.6,0.3,1.9,12.2,6.43,,1
Kerry Ligtenberg,35,4,4,.500,3.57,53,0,34,0,0,18,58.0,64,27,23,8,6,1,44,1,1,2,246,1.207,9.9,1.2,0.9,6.8,7.33,,1
Carlos Marmol,23,0,0,,9.00,2,0,0,0,0,0,3.0,4,3,3,0,1,0,1,0,0,0,13,1.667,12.0,0.0,3.0,3.0,1.00,,1
Sean Marshall*,23,0,2,.000,3.32,4,4,0,0,0,0,21.2,17,10,8,1,14,0,21,0,0,5,92,1.431,7.1,0.4,5.8,8.7,1.50,,1
Adalberto Mendez,24,0,0,,7.71,2,0,1,0,0,0,2.1,2,2,2,0,1,0,3,0,0,1,9,1.286,7.7,0.0,3.9,11.6,3.00,,1
Wade Miller,29,1,0,1.000,6.55,2,2,0,0,0,0,11.0,18,8,8,2,3,0,9,0,0,0,51,1.909,14.7,1.6,2.5,7.4,3.00,,1
Jon Mueller,22,0,0,,6.75,1,0,0,0,0,0,2.2,2,2,2,0,2,0,2,0,0,0,12,1.500,6.8,0.0,6.8,6.8,1.00,,0
Roberto Novoa,26,1,0,1.000,2.70,4,0,2,0,0,1,6.2,3,2,2,0,3,0,3,0,0,0,25,0.900,4.1,0.0,4.1,4.1,1.00,,1
Ryan O'Malley*,26,7,7,.500,4.08,26,19,1,0,0,0,123.2,135,62,56,9,30,1,71,5,0,1,521,1.334,9.8,0.7,2.2,5.2,2.37,,1
Augie Ojeda,31,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,1,0,0,0,0,0,5,2.000,9.0,0.0,9.0,0.0,0.00,,1
Carmen Pignatiello*,23,0,0,,2.70,8,0,1,0,0,0,6.2,7,4,2,0,2,0,4,0,0,1,28,1.350,9.5,0.0,2.7,5.4,2.00,,1
Mark Prior,25,0,0,,0.00,1,1,0,0,0,0,6.2,4,1,0,0,1,0,10,0,0,0,24,0.750,5.4,0.0,1.4,13.5,10.00,,1
Clay Rapada*,25,3,2,.600,3.04,28,0,5,0,0,0,23.2,27,8,8,0,15,1,21,2,1,3,109,1.775,10.3,0.0,5.7,8.0,1.40,,1
Glendon Rusch*,31,0,0,,2.25,1,1,0,0,0,0,4.0,2,1,1,0,0,0,2,0,0,0,14,0.500,4.5,0.0,0.0,4.5,,,1
Jae Kuk Ryu,23,8,8,.500,3.23,24,23,0,1,0,0,139.1,123,54,50,12,51,1,114,4,0,8,582,1.249,7.9,0.8,3.3,7.4,2.24,,1
Andy Shipman,24,2,3,.400,3.81,46,0,11,0,0,0,56.2,65,24,24,1,27,0,43,1,1,7,250,1.624,10.3,0.2,4.3,6.8,1.59,,0
Mac Suzuki,31,1,0,1.000,4.11,11,2,5,0,0,0,15.1,13,7,7,2,5,0,7,0,0,2,60,1.174,7.6,1.2,2.9,4.1,1.40,,1
Raúl Valdés*,28,1,3,.250,7.59,7,7,0,0,0,0,32.0,44,27,27,5,11,0,20,2,0,1,148,1.719,12.4,1.4,3.1,5.6,1.82,,1
Les Walrond*,29,10,5,.667,3.98,31,20,2,0,0,0,133.1,134,72,59,11,59,6,104,7,0,8,580,1.448,9.0,0.7,4.0,7.0,1.76,,1
Mark Watson*,32,3,1,.750,3.38,23,0,6,0,0,1,21.1,20,10,8,0,13,3,21,1,0,3,95,1.547,8.4,0.0,5.5,8.9,1.62,,1
Randy Wells,23,5,5,.500,4.96,13,12,0,0,0,0,69.0,87,42,38,7,23,1,59,1,0,2,314,1.594,11.3,0.9,3.0,7.7,2.57,,1
Jerome Williams,24,5,7,.417,4.76,29,16,2,1,1,0,111.2,145,66,59,17,35,1,52,3,0,3,500,1.612,11.7,1.4,2.8,4.2,1.49,,1
Scott Williamson,30,0,0,,1.80,4,0,1,0,0,1,5.0,4,1,1,0,2,0,5,1,0,1,22,1.200,7.2,0.0,3.6,9.0,2.50,,1
Kerry Wood,29,0,1,.000,1.80,1,1,0,0,0,0,5.0,5,1,1,0,2,0,3,0,0,0,22,1.400,9.0,0.0,3.6,5.4,1.50,,1
Michael Wuertz,27,6,0,1.000,1.73,30,0,24,0,0,10,41.2,30,10,8,2,9,1,67,1,0,3,168,0.936,6.5,0.4,1.9,14.5,7.44,,1
35 Players,27.1,76,68,.528,3.91,144,144,142,2,9,40,1278.1,1294,612,555,113,448,22,1066,43,5,66,5464,1.363,9.1,0.8,3.2,7.5,2.38,,0
