Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Travis Anderson,25,17,3,3,0,1,0,0,0,0,0,0,0,2,.333,.333,.333,.667,1,0,0,0,0,0,0
Kip Bouknight,24,26,16,14,1,3,0,0,0,0,0,0,0,9,.214,.214,.214,.429,3,0,0,2,0,0,0
Chris Buglovsky*,23,28,16,14,1,1,0,0,0,0,0,0,0,3,.071,.071,.071,.143,1,0,0,2,0,0,0
Mike Bumatay*,23,40,1,1,0,1,0,0,0,1,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,0,0
Kevin Burford*,25,90,323,271,39,70,15,1,7,35,5,1,45,48,.258,.372,.399,.770,108,5,5,0,2,2,0
JD Closser#,23,118,463,410,62,116,28,5,13,54,3,2,47,79,.283,.359,.471,.829,193,10,3,0,3,3,1
Javier Colina,24,95,413,388,61,108,26,2,17,60,7,0,13,59,.278,.303,.487,.790,189,12,4,0,8,0,0
Mark DiFelice,26,21,15,11,1,1,0,0,0,1,0,0,1,5,.091,.231,.091,.322,1,0,1,2,0,0,1
Scott Dohmann,25,50,3,1,0,1,0,0,0,0,0,0,1,0,1.000,1.000,1.000,2.000,1,0,0,1,0,0,1
Brad Hawpe*,24,93,379,346,52,96,27,0,17,68,1,3,31,84,.277,.338,.503,.841,174,5,1,0,1,1,1
Matt Holliday,23,135,578,522,65,132,28,5,12,72,15,9,43,74,.253,.313,.395,.708,206,9,6,0,7,4,1
Justin Huisman,24,57,1,1,0,1,0,0,0,1,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,0,1
Jack Joffrion,27,38,131,124,16,31,5,0,3,13,2,0,4,35,.250,.279,.363,.642,45,5,1,2,0,0,0
Josh Loggins,26,9,28,27,0,4,1,0,0,2,0,0,1,12,.148,.179,.185,.364,5,1,0,0,0,0,0
Ronnie Merrill#,24,62,226,199,32,36,8,4,2,20,2,2,19,40,.181,.257,.291,.548,58,6,2,4,2,0,0
Pablo Ozuna,28,12,61,59,4,15,3,0,0,4,4,2,2,5,.254,.279,.305,.584,18,0,0,0,0,1,1
Wade Parrish*,25,24,5,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,1,0,0,0
Jorge Piedra*,24,96,401,357,56,98,17,7,18,52,5,2,31,50,.275,.342,.513,.854,183,6,8,0,5,4,1
Enohel Polanco,28,42,147,135,16,34,10,1,1,16,1,1,6,29,.252,.288,.363,.651,49,2,2,1,3,0,0
Benj Sampson,28,18,11,9,0,2,0,0,0,0,0,0,1,3,.222,.300,.222,.522,2,0,0,1,0,0,1
Tino Sanchez#,24,96,351,313,33,73,12,2,2,33,4,1,26,31,.233,.292,.304,.596,95,4,3,2,7,3,0
Denny Stark,28,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1
Cory Sullivan*,23,135,610,557,81,167,34,8,5,61,17,13,39,83,.300,.347,.417,.764,232,4,4,5,5,3,1
Kevin Sullivan,25,52,152,142,9,34,5,0,0,12,2,0,6,34,.239,.278,.275,.553,39,5,2,1,1,0,0
Seth Taylor,25,90,355,322,50,84,16,3,10,50,10,2,22,55,.261,.315,.422,.738,136,6,4,6,1,2,0
Doug Thompson,26,29,4,4,1,1,0,0,0,0,0,0,0,3,.250,.250,.250,.500,1,0,0,0,0,0,0
Andy Tracy*,29,106,432,384,75,115,24,1,25,62,3,3,41,116,.299,.371,.563,.934,216,1,4,1,2,4,1
Chin-hui Tsao,22,18,9,8,1,4,1,0,0,1,0,1,0,1,.500,.444,.625,1.069,5,0,0,0,1,0,1
Juan Uribe,24,5,21,20,3,5,2,0,1,4,0,0,0,2,.250,.238,.500,.738,10,0,0,0,1,0,1
Chris Warren#,26,21,74,60,9,11,2,0,1,2,1,0,11,20,.183,.315,.267,.582,16,1,1,1,1,0,0
