Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Jacob Barnes,22,4,7,.364,3.84,25,7,5,0,0,3,93.2,87,46,40,10,46,0,83,2,5,2,399,1.420,8.4,1.0,4.4,8.0,1.80,1
Tyler Cravy,22,2,5,.286,3.38,24,0,20,0,0,3,50.2,45,24,19,5,15,2,53,7,0,10,218,1.184,8.0,0.9,2.7,9.4,3.53,1
Drew Gagnon,22,6,1,.857,2.83,14,14,0,0,0,0,82.2,67,26,26,6,19,0,65,3,0,6,331,1.040,7.3,0.7,2.1,7.1,3.42,1
David Goforth,23,10,8,.556,4.66,28,28,0,0,0,0,150.2,154,91,78,16,63,0,93,9,8,11,651,1.440,9.2,1.0,3.8,5.6,1.48,1
Seth Harvey,24,4,0,1.000,2.66,22,0,19,0,0,13,23.2,22,8,7,1,8,1,32,0,0,2,100,1.268,8.4,0.4,3.0,12.2,4.00,0
Maverick Lasker,22,0,0,,7.98,5,0,2,0,0,1,14.2,18,14,13,1,13,1,9,4,0,2,76,2.114,11.0,0.6,8.0,5.5,0.69,0
Seth Lintz,22,0,1,.000,11.00,6,0,2,0,0,0,9.0,15,13,11,3,7,0,3,3,0,2,51,2.444,15.0,3.0,7.0,3.0,0.43,0
Santo Manzanillo,23,2,1,.667,7.50,4,0,1,0,0,0,6.0,5,5,5,1,5,1,2,0,0,0,27,1.667,7.5,1.5,7.5,3.0,0.40,0
Shaun Marcum,30,1,0,1.000,2.84,3,3,0,0,0,0,12.2,9,5,4,1,3,0,10,0,0,0,50,0.947,6.4,0.7,2.1,7.1,3.33,1
Matt Miller,23,10,7,.588,3.68,22,22,0,0,0,0,132.0,132,61,54,8,38,0,95,13,2,9,556,1.288,9.0,0.5,2.6,6.5,2.50,0
Andy Moye,24,3,0,1.000,1.45,8,7,1,0,0,0,37.1,25,8,6,1,8,0,33,1,0,1,143,0.884,6.0,0.2,1.9,8.0,4.13,0
Stephen Peterson*,24,3,2,.600,3.27,25,0,15,0,0,3,41.1,29,16,15,1,27,6,35,2,1,4,181,1.355,6.3,0.2,5.9,7.6,1.30,0
Chad Pierce,24,7,5,.583,3.47,27,12,7,0,0,2,124.2,112,51,48,10,41,2,115,5,0,11,525,1.227,8.1,0.7,3.0,8.3,2.80,0
Eric Semmelhack,21,2,3,.400,5.87,9,5,2,0,0,0,30.2,37,22,20,3,15,0,22,3,0,2,146,1.696,10.9,0.9,4.4,6.5,1.47,0
Kevin Shackelford,23,3,5,.375,4.06,27,3,13,0,0,5,64.1,70,30,29,4,23,2,43,4,1,3,281,1.446,9.8,0.6,3.2,6.0,1.87,1
Michael Strong*,23,1,1,.500,2.76,21,0,11,0,0,3,42.1,30,18,13,2,26,1,60,2,0,5,185,1.323,6.4,0.4,5.5,12.8,2.31,1
Brent Suter*,22,0,0,,2.08,3,0,2,0,0,2,8.2,11,4,2,0,3,0,8,0,0,1,39,1.615,11.4,0.0,3.1,8.3,2.67,1
Chad Thompson,21,5,2,.714,4.31,18,18,0,0,0,0,85.2,69,42,41,11,37,0,74,3,0,13,357,1.237,7.2,1.2,3.9,7.8,2.00,0
Tommy Toledo,23,7,1,.875,1.95,21,0,13,0,0,6,37.0,20,11,8,3,11,3,31,1,0,3,141,0.838,4.9,0.7,2.7,7.5,2.82,0
Stosh Wawrzasek,21,0,1,.000,2.61,15,0,8,0,0,3,31.0,23,9,9,1,9,1,30,0,0,1,122,1.032,6.7,0.3,2.6,8.7,3.33,0
Will West*,19,1,1,.500,6.20,5,5,0,0,0,0,20.1,29,15,14,0,10,0,15,1,0,1,97,1.918,12.8,0.0,4.4,6.6,1.50,0
Michael White,22,0,0,,7.98,7,0,6,0,0,1,14.2,23,16,13,1,9,0,7,2,0,2,76,2.182,14.1,0.6,5.5,4.3,0.78,0
Alan Williams*,22,0,0,,0.00,3,0,0,0,0,0,6.1,2,1,0,0,7,0,8,0,0,0,29,1.421,2.8,0.0,9.9,11.4,1.14,0
Mark Williams,22,7,10,.412,3.88,27,14,11,1,1,2,116.0,111,58,50,7,42,0,90,4,0,5,493,1.319,8.6,0.5,3.3,7.0,2.14,0
Brandon Williamson,23,0,0,,4.50,1,1,0,0,0,0,6.0,4,3,3,1,2,0,3,0,0,0,24,1.000,6.0,1.5,3.0,4.5,1.50,0
