Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Russ Ortiz,30,15,9,.625,4.13,34,34,0,2,1,0,204.2,197,98,94,23,112,7,143,3,1,4,896,104,4.80,1.510,8.7,1.0,4.9,6.3,1.28,1
SP,John Thomson,30,14,8,.636,3.72,33,33,0,0,0,0,198.1,210,93,82,20,52,5,133,6,0,3,834,115,3.90,1.321,9.5,0.9,2.4,6.0,2.56,1
SP,Jaret Wright,28,15,8,.652,3.28,32,32,0,0,0,0,186.1,168,79,68,11,70,5,159,3,0,3,781,130,3.29,1.277,8.1,0.5,3.4,7.7,2.27,1
SP,Mike Hampton*,31,13,9,.591,4.28,29,29,0,1,0,0,172.1,198,86,82,15,65,3,87,1,2,3,760,100,4.32,1.526,10.3,0.8,3.4,4.5,1.34,1
SP,Paul Byrd,33,8,7,.533,3.94,19,19,0,0,0,0,114.1,123,57,50,18,19,0,79,2,0,1,482,109,4.26,1.242,9.7,1.4,1.5,6.2,4.16,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,John Smoltz,37,0,1,.000,2.76,73,0,61,0,0,44,81.2,75,25,25,8,13,2,85,0,0,6,323,156,2.72,1.078,8.3,0.9,1.4,9.4,6.54,1
RP,Chris Reitsma,26,6,4,.600,4.07,84,0,12,0,0,2,79.2,89,38,36,9,20,3,60,3,0,1,344,105,3.88,1.368,10.1,1.0,2.3,6.8,3.00,1
RP,Antonio Alfonseca,32,6,4,.600,2.57,79,0,11,0,0,0,73.2,71,24,21,5,28,5,45,0,0,5,313,167,3.85,1.344,8.7,0.6,3.4,5.5,1.61,1
RP,Juan Cruz,25,6,2,.750,2.75,50,0,22,0,0,0,72.0,59,24,22,7,30,1,70,2,0,1,300,156,3.70,1.236,7.4,0.9,3.8,8.8,2.33,1
RP,Kevin Gryboski,30,3,2,.600,2.84,69,0,10,0,0,2,50.2,54,22,16,2,23,4,24,0,0,5,217,151,3.98,1.520,9.6,0.4,4.1,4.3,1.04,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Horacio Ramirez*,24,2,4,.333,2.39,10,9,0,1,0,0,60.1,51,24,16,7,30,5,31,0,2,0,259,180,5.02,1.343,7.6,1.0,4.5,4.6,1.03,1
,Travis Smith,31,2,3,.400,6.20,16,4,4,0,0,0,40.2,48,28,28,12,12,2,26,1,0,1,180,70,6.57,1.475,10.6,2.7,2.7,5.8,2.17,1
,C.J. Nitkowski*,31,1,0,1.000,4.50,22,0,10,0,0,0,20.0,22,11,10,3,10,0,16,2,0,3,95,97,5.20,1.600,9.9,1.4,4.5,7.2,1.60,1
,Roman Colon,24,2,1,.667,3.32,18,0,7,0,0,0,19.0,18,9,7,0,8,1,15,0,0,0,82,131,2.73,1.368,8.5,0.0,3.8,7.1,1.88,1
,Tom Martin*,34,0,1,.000,3.71,29,0,2,0,0,0,17.0,17,7,7,4,5,2,12,0,0,0,72,118,5.58,1.294,9.0,2.1,2.6,6.4,2.40,1
,Tim Drew,25,0,0,,4.50,11,0,7,0,0,0,16.0,21,11,8,2,5,0,7,1,0,0,73,97,4.92,1.625,11.8,1.1,2.8,3.9,1.40,1
,Will Cunnane,30,1,1,.500,7.30,9,0,5,0,0,0,12.1,18,10,10,3,4,1,11,1,0,0,59,60,5.64,1.784,13.1,2.2,2.9,8.0,2.75,1
,Armando Almanza*,31,1,1,.500,6.17,13,0,5,0,0,0,11.2,9,8,8,3,7,2,13,1,1,0,54,71,6.22,1.371,6.9,2.3,5.4,10.0,1.86,1
,Sam McConnell*,28,1,0,1.000,3.86,10,0,1,0,0,0,9.1,11,4,4,0,4,1,4,1,0,0,44,115,3.80,1.607,10.6,0.0,3.9,3.9,1.00,1
,Jose Capellan,23,0,1,.000,11.25,3,2,0,0,0,0,8.0,14,10,10,2,5,0,4,0,0,0,42,40,7.17,2.375,15.8,2.3,5.6,4.5,0.80,1
,Dan Meyer*,22,0,0,,0.00,2,0,1,0,0,0,2.0,2,0,0,0,1,1,1,0,0,0,8,,3.55,1.500,9.0,0.0,4.5,4.5,1.00,1
,Team Totals,29.8,96,66,.593,3.74,162,162,158,4,1,48,1450.0,1475,668,603,154,523,50,1025,27,6,36,6218,115,4.15,1.378,9.2,1.0,3.2,6.4,1.96,1
,Rank in 16 NL teams,,2,15,,1,,,,7,2,4,6 ,10,3,1,2,7,,12,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
