Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Eric Milton*,28,14,6,.700,4.75,34,34,0,0,0,0,201.0,196,110,106,43,75,6,161,1,0,3,862,95,5.36,1.348,8.8,1.9,3.4,7.2,2.15,1
SP,Brett Myers,23,11,11,.500,5.52,32,31,1,1,1,0,176.0,196,113,108,31,62,4,116,6,0,5,778,81,5.18,1.466,10.0,1.6,3.2,5.9,1.87,1
SP,Kevin Millwood,29,9,6,.600,4.85,25,25,0,0,0,0,141.0,155,81,76,14,51,5,125,7,0,4,628,93,3.80,1.461,9.9,0.9,3.3,8.0,2.45,1
SP,Randy Wolf*,27,5,8,.385,4.28,23,23,0,1,1,0,136.2,145,73,65,20,36,4,89,5,0,2,585,105,4.55,1.324,9.5,1.3,2.4,5.9,2.47,1
SP,Vicente Padilla,26,7,7,.500,4.53,20,20,0,0,0,0,115.1,119,63,58,16,36,6,82,10,0,2,503,99,4.63,1.344,9.3,1.2,2.8,6.4,2.28,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Billy Wagner*,32,4,0,1.000,2.42,45,0,38,0,0,21,48.1,31,16,13,5,6,1,59,2,0,1,182,187,2.45,0.766,5.8,0.9,1.1,11.0,9.83,1
RP,Rheal Cormier*,37,4,5,.444,3.56,84,0,8,0,0,0,81.0,70,32,32,7,26,6,46,5,0,1,330,127,4.18,1.185,7.8,0.8,2.9,5.1,1.77,1
RP,Tim Worrell,36,5,6,.455,3.68,77,0,36,0,0,19,78.1,75,36,32,10,21,4,64,2,0,0,327,123,3.96,1.226,8.6,1.1,2.4,7.4,3.05,1
RP,Ryan Madson,23,9,3,.750,2.34,52,1,14,0,0,1,77.0,68,23,20,6,19,4,55,5,0,7,312,193,3.57,1.130,7.9,0.7,2.2,6.4,2.89,1
RP,Roberto Hernandez,39,3,5,.375,4.76,63,0,11,0,0,0,56.2,66,39,30,9,29,3,44,1,0,3,260,95,5.15,1.676,10.5,1.4,4.6,7.0,1.52,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cory Lidle,32,5,2,.714,3.90,10,10,0,2,2,0,62.1,54,28,27,3,17,1,33,5,0,0,255,116,3.67,1.139,7.8,0.4,2.5,4.8,1.94,1
,Amaury Telemaco,30,0,2,.000,4.31,42,0,9,0,0,0,54.1,51,27,26,12,19,2,32,0,1,2,225,105,5.79,1.288,8.4,2.0,3.1,5.3,1.68,1
,Paul Abbott,36,1,6,.143,6.24,10,10,0,0,0,0,49.0,57,37,34,14,31,1,21,1,0,3,229,72,7.87,1.796,10.5,2.6,5.7,3.9,0.68,1
,Geoff Geary,27,1,0,1.000,5.44,33,0,16,0,0,0,44.2,52,29,27,8,16,3,30,3,1,2,200,83,5.31,1.522,10.5,1.6,3.2,6.0,1.88,1
,Brian Powell,30,1,2,.333,5.03,17,2,9,0,0,0,39.1,39,23,22,5,16,4,24,1,0,3,166,90,4.78,1.398,8.9,1.1,3.7,5.5,1.50,1
,Gavin Floyd,21,2,0,1.000,3.49,6,4,0,0,0,0,28.1,25,11,11,1,16,0,24,5,1,1,126,130,4.04,1.447,7.9,0.3,5.1,7.6,1.50,1
,Todd Jones,36,3,3,.500,4.97,27,0,6,0,0,1,25.1,35,14,14,3,8,3,22,5,0,0,123,91,4.39,1.697,12.4,1.1,2.8,7.8,2.75,1
,Felix Rodriguez,31,2,3,.400,3.00,23,0,5,0,0,1,21.0,18,7,7,1,10,2,28,1,0,0,90,152,2.57,1.333,7.7,0.4,4.3,12.0,2.80,1
,Elizardo Ramirez,21,0,0,,4.80,7,0,5,0,0,0,15.0,17,8,8,3,5,1,9,1,0,1,67,96,5.65,1.467,10.2,1.8,3.0,5.4,1.80,1
,Josh Hancock,26,0,1,.000,9.00,4,2,0,0,0,0,9.0,13,9,9,3,3,0,5,0,0,0,42,52,7.27,1.778,13.0,3.0,3.0,5.0,1.67,1
,Jim Crowell*,30,0,0,,3.00,4,0,0,0,0,0,3.0,6,2,1,0,0,0,1,0,0,0,18,167,2.38,2.000,18.0,0.0,0.0,3.0,,1
,Team Totals,29.0,86,76,.531,4.45,162,162,158,4,4,43,1462.2,1488,781,724,214,502,60,1070,66,3,40,6308,101,4.65,1.361,9.2,1.3,3.1,6.6,2.13,1
,Rank in 16 NL teams,,8,9,,13,,,,7,15,10,2 ,14,13,13,15,4,,8,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
