Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Paul Wilson,31,11,6,.647,4.36,29,29,0,1,0,0,183.2,192,93,89,26,63,5,117,8,0,7,798,97,4.77,1.388,9.4,1.3,3.1,5.7,1.86,1
SP,Aaron Harang,26,10,9,.526,4.86,28,28,0,1,1,0,161.0,177,90,87,26,53,5,125,5,0,7,711,87,4.68,1.429,9.9,1.5,3.0,7.0,2.36,1
SP,Jose Acevedo,26,5,12,.294,5.94,39,27,3,0,0,0,157.2,188,108,104,30,45,8,117,5,1,3,704,71,4.99,1.478,10.7,1.7,2.6,6.7,2.60,1
SP,Cory Lidle,32,7,10,.412,5.32,24,24,0,3,1,0,149.0,170,95,88,24,44,4,93,5,0,8,656,80,4.88,1.436,10.3,1.4,2.7,5.6,2.11,1
SP,Brandon Claussen*,25,2,8,.200,6.14,14,14,0,0,0,0,66.0,80,50,45,9,35,2,45,2,0,3,313,69,5.14,1.742,10.9,1.2,4.8,6.1,1.29,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Danny Graves,30,1,6,.143,3.95,68,0,59,0,0,41,68.1,77,39,30,12,13,6,40,2,0,2,290,108,4.82,1.317,10.1,1.6,1.7,5.3,3.08,1
RP,John Riedling,28,5,3,.625,5.10,70,0,15,0,0,0,77.2,90,54,44,10,40,5,46,4,0,6,365,83,5.24,1.674,10.4,1.2,4.6,5.3,1.15,1
RP,Phil Norton*,28,2,5,.286,5.07,69,0,14,0,0,0,65.2,71,41,37,5,38,7,48,2,0,2,296,84,4.40,1.660,9.7,0.7,5.2,6.6,1.26,1
RP,Todd Jones,36,8,2,.800,3.79,51,0,10,0,0,1,57.0,49,25,24,4,25,2,37,1,0,2,235,112,4.03,1.298,7.7,0.6,3.9,5.8,1.48,1
RP,Ryan Wagner,21,3,2,.600,4.70,49,0,5,0,0,0,51.2,59,31,27,7,27,2,37,2,0,6,242,91,5.06,1.665,10.3,1.2,4.7,6.4,1.37,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Todd Van Poppel,32,4,6,.400,6.09,48,11,12,0,0,0,115.1,136,80,78,22,32,3,72,3,1,6,502,70,5.19,1.457,10.6,1.7,2.5,5.6,2.25,1
,Josh Hancock,26,5,1,.833,4.45,12,9,2,0,0,0,54.2,60,34,27,14,25,2,31,1,0,5,251,96,6.67,1.555,9.9,2.3,4.1,5.1,1.24,1
,Luke Hudson,27,4,2,.667,2.42,9,9,0,0,0,0,48.1,36,16,13,3,25,1,38,2,0,5,204,176,3.96,1.262,6.7,0.6,4.7,7.1,1.52,1
,Gabe White*,32,1,2,.333,6.23,40,0,9,0,0,1,39.0,39,27,27,12,5,0,33,0,0,1,161,68,5.74,1.128,9.0,2.8,1.2,7.6,6.60,1
,Mike Matthews*,30,2,1,.667,6.30,35,0,6,0,0,0,30.0,31,22,21,7,16,1,15,2,1,4,137,68,6.88,1.567,9.3,2.1,4.8,4.5,0.94,1
,Joe Valentine,24,2,3,.400,5.22,24,1,13,0,0,4,29.1,23,18,17,4,25,1,29,2,0,2,136,82,5.61,1.636,7.1,1.2,7.7,8.9,1.16,1
,Brian Reith,26,2,2,.500,7.27,22,0,4,0,0,0,26.0,30,21,21,5,19,1,24,3,0,3,128,59,6.24,1.885,10.4,1.7,6.6,8.3,1.26,1
,Jung Bong*,23,1,1,.500,4.70,3,3,0,0,0,0,15.1,17,13,8,3,10,0,11,0,0,1,75,92,6.11,1.761,10.0,1.8,5.9,6.5,1.10,1
,Jimmy Haynes,31,0,3,.000,9.60,5,4,1,0,0,0,15.0,26,17,16,3,7,0,8,2,0,1,79,45,6.38,2.200,15.6,1.8,4.2,4.8,1.14,1
,Jesus Sanchez*,29,0,2,.000,7.53,3,3,0,0,0,0,14.1,18,12,12,4,9,0,8,0,0,0,68,58,7.44,1.884,11.3,2.5,5.7,5.0,0.89,1
,Juan Padilla,27,1,0,1.000,10.67,12,0,2,0,0,0,14.1,23,17,17,6,8,0,12,1,0,0,74,41,8.70,2.163,14.4,3.8,5.0,7.5,1.50,1
,Aaron Myette,26,0,0,,8.31,5,0,2,0,0,0,4.1,3,4,4,0,8,0,6,2,0,0,26,55,7.20,2.538,6.2,0.0,16.6,12.5,0.75,1
,Team Totals,28.6,76,86,.469,5.19,162,162,157,5,2,47,1443.2,1595,907,832,236,572,55,992,54,3,74,6451,82,5.10,1.501,9.9,1.5,3.6,6.2,1.73,1
,Rank in 16 NL teams,,10,7,,15,,,,5,7,5,9 ,15,15,15,16,11,,14,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
