Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Matt Morris,29,15,10,.600,4.72,32,32,0,3,2,0,202.0,205,116,106,35,56,3,131,6,1,3,850,90,4.93,1.292,9.1,1.6,2.5,5.8,2.34,1
SP,Jason Marquis,25,15,7,.682,3.71,32,32,0,0,0,0,201.1,215,90,83,26,70,1,138,10,0,6,874,114,4.55,1.416,9.6,1.2,3.1,6.2,1.97,1
SP,Woody Williams,37,11,8,.579,4.18,31,31,0,0,0,0,189.2,193,93,88,20,58,3,131,9,1,12,817,101,4.10,1.323,9.2,0.9,2.8,6.2,2.26,1
SP,Jeff Suppan,29,16,9,.640,4.16,31,31,0,0,0,0,188.0,192,98,87,25,65,1,110,8,1,4,811,102,4.77,1.367,9.2,1.2,3.1,5.3,1.69,1
SP,Chris Carpenter,29,15,5,.750,3.46,28,28,0,1,0,0,182.0,169,75,70,24,38,2,152,8,0,4,746,122,3.85,1.137,8.4,1.2,1.9,7.5,4.00,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Jason Isringhausen,31,4,2,.667,2.87,74,0,66,0,0,47,75.1,55,27,24,5,23,4,71,2,0,1,308,148,3.02,1.035,6.6,0.6,2.7,8.5,3.09,1
RP,Cal Eldred,36,4,2,.667,3.76,52,0,10,0,0,1,67.0,71,31,28,11,17,1,54,1,0,3,282,113,4.38,1.313,9.5,1.5,2.3,7.3,3.18,1
RP,Julian Tavarez,31,7,4,.636,2.38,77,0,27,0,0,4,64.1,57,21,17,1,19,0,48,6,1,2,268,179,2.92,1.181,8.0,0.1,2.7,6.7,2.53,1
RP,Ray King*,30,5,2,.714,2.61,86,0,9,0,0,0,62.0,43,19,18,1,24,0,40,3,0,2,248,163,3.27,1.081,6.2,0.1,3.5,5.8,1.67,1
RP,Steve Kline*,31,2,2,.500,1.79,67,0,22,0,0,3,50.1,37,12,10,3,17,4,35,4,0,1,202,238,3.68,1.073,6.6,0.5,3.0,6.3,2.06,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dan Haren,23,3,3,.500,4.50,14,5,2,0,0,0,46.0,45,23,23,4,17,2,32,2,0,1,195,95,4.03,1.348,8.8,0.8,3.3,6.3,1.88,1
,Kiko Calero,29,3,1,.750,2.78,41,0,4,0,0,2,45.1,27,14,14,5,10,1,47,1,0,1,168,153,3.14,0.816,5.4,1.0,2.0,9.3,4.70,1
,Mike Lincoln,29,3,2,.600,5.19,13,0,1,0,0,0,17.1,10,12,10,1,6,0,14,1,0,0,71,83,3.40,0.923,5.2,0.5,3.1,7.3,2.33,1
,Jason Simontacchi,30,0,0,,5.28,13,0,6,0,0,0,15.1,17,10,9,5,7,0,3,1,0,0,67,82,8.46,1.565,10.0,2.9,4.1,1.8,0.43,1
,Randy Flores*,28,1,0,1.000,1.93,9,1,3,0,0,0,14.0,13,3,3,0,3,1,7,3,0,0,57,225,3.33,1.143,8.4,0.0,1.9,4.5,2.33,1
,Alberto Reyes,34,0,0,,0.75,12,2,4,0,0,0,12.0,3,1,1,0,2,0,11,0,0,0,41,581,1.72,0.417,2.3,0.0,1.5,8.3,5.50,1
,Rick Ankiel*,24,1,0,1.000,5.40,5,0,0,0,0,0,10.0,10,6,6,2,1,0,9,2,0,1,43,81,4.75,1.100,9.0,1.8,0.9,8.1,9.00,1
,Carmen Cali*,25,0,0,,8.59,10,0,2,0,0,0,7.1,13,7,7,1,6,1,8,0,0,1,40,52,5.09,2.591,16.0,1.2,7.4,9.8,1.33,1
,Josh Pearce,26,0,0,,3.86,3,0,1,0,0,0,2.1,3,1,1,0,0,0,0,0,0,0,9,127,3.05,1.286,11.6,0.0,0.0,0.0,,1
,Cody McKay,30,0,0,,0.00,1,0,1,0,0,0,2.0,0,0,0,0,1,0,0,0,0,0,7,,4.55,0.500,0.0,0.0,4.5,0.0,0.00,1
,Team Totals,29.9,105,57,.648,3.75,162,162,158,4,2,57,1453.2,1378,659,605,169,440,24,1041,67,4,42,6104,113,4.17,1.251,8.5,1.0,2.7,6.4,2.37,1
,Rank in 16 NL teams,,1,16,,2,,,,7,4,1,4 ,2,1,2,7,2,,10,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
