Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Javier Vazquez,27,14,10,.583,4.91,32,32,0,0,0,0,198.0,195,114,108,33,60,3,150,11,2,12,849,92,4.78,1.288,8.9,1.5,2.7,6.8,2.50,1
SP,Jon Lieber,34,14,8,.636,4.33,27,27,0,0,0,0,176.2,216,95,85,20,18,2,102,2,0,7,749,104,3.71,1.325,11.0,1.0,0.9,5.2,5.67,1
SP,Mike Mussina,35,12,9,.571,4.59,27,27,0,1,0,0,164.2,178,91,84,22,40,1,132,2,0,5,697,98,3.95,1.324,9.7,1.2,2.2,7.2,3.30,1
SP,Kevin Brown,39,10,6,.625,4.09,22,22,0,0,0,0,132.0,132,65,60,14,35,0,83,3,0,6,551,110,4.03,1.265,9.0,1.0,2.4,5.7,2.37,1
SP,José Contreras,32,8,5,.615,5.64,18,18,0,0,0,0,95.2,93,66,60,22,42,1,82,6,0,10,425,80,5.83,1.411,8.7,2.1,4.0,7.7,1.95,1
SP,Orlando Hernandez,38,8,2,.800,3.30,15,15,0,0,0,0,84.2,73,31,31,9,36,0,84,5,0,3,359,137,3.90,1.287,7.8,1.0,3.8,8.9,2.33,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Mariano Rivera,34,4,2,.667,1.94,74,0,69,0,0,53,78.2,65,17,17,3,20,3,66,5,0,0,316,232,2.82,1.081,7.4,0.3,2.3,7.6,3.30,1
RP,Paul Quantrill,35,7,3,.700,4.72,86,0,17,0,0,1,95.1,124,54,50,5,20,9,37,4,0,0,424,96,3.71,1.510,11.7,0.5,1.9,3.5,1.85,1
RP,Tom Gordon,36,9,4,.692,2.21,80,0,15,0,0,4,89.2,56,23,22,5,23,5,96,1,0,3,342,204,2.44,0.881,5.6,0.5,2.3,9.6,4.17,1
RP,Tanyon Sturtze,33,6,2,.750,5.47,28,3,7,0,0,1,77.1,75,49,47,9,33,2,56,6,1,2,337,83,4.63,1.397,8.7,1.0,3.8,6.5,1.70,1
RP,Felix Heredia*,29,1,1,.500,6.28,47,0,9,0,0,0,38.2,44,28,27,5,20,0,25,2,0,1,182,72,5.14,1.655,10.2,1.2,4.7,5.8,1.25,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Esteban Loaiza,32,1,2,.333,8.50,10,6,1,0,0,0,42.1,61,43,40,9,26,2,34,2,0,2,214,53,6.19,2.055,13.0,1.9,5.5,7.2,1.31,1
,Brad Halsey*,23,1,3,.250,6.47,8,7,0,0,0,0,32.0,41,26,23,4,14,0,25,2,0,0,153,70,4.61,1.719,11.5,1.1,3.9,7.0,1.79,1
,Bret Prinz,27,1,0,1.000,5.08,26,0,10,0,0,0,28.1,28,17,16,5,14,0,22,1,0,2,124,90,5.38,1.482,8.9,1.6,4.4,7.0,1.57,1
,Scott Proctor,27,2,1,.667,5.40,26,0,12,0,0,0,25.0,29,18,15,5,14,0,21,0,1,1,118,84,5.65,1.720,10.4,1.8,5.0,7.6,1.50,1
,Gabe White*,32,0,1,.000,8.27,24,0,6,0,0,0,20.2,33,19,19,2,7,4,8,2,0,0,104,55,4.84,1.935,14.4,0.9,3.0,3.5,1.14,1
,Donovan Osborne*,35,2,0,1.000,7.13,9,2,2,0,0,0,17.2,25,16,14,3,5,0,10,2,0,0,79,64,5.31,1.698,12.7,1.5,2.5,5.1,2.00,1
,C.J. Nitkowski*,31,1,1,.500,7.62,19,0,4,0,0,0,13.0,18,11,11,1,6,0,10,4,0,2,65,61,4.82,1.846,12.5,0.7,4.2,6.9,1.67,1
,Juan Padilla,27,0,0,,3.97,6,0,1,0,0,0,11.1,16,5,5,1,4,0,5,0,0,0,50,117,4.37,1.765,12.7,0.8,3.2,4.0,1.25,1
,Jorge De Paula,25,0,1,.000,5.00,3,1,0,0,0,0,9.0,9,6,5,2,4,0,2,0,0,0,38,93,6.83,1.444,9.0,2.0,4.0,2.0,0.50,1
,Steve Karsay,32,0,0,,2.70,7,0,6,0,0,0,6.2,5,3,2,2,2,0,4,0,0,1,27,175,6.65,1.050,6.8,2.7,2.7,5.4,2.00,1
,Alex Graman*,26,0,0,,19.80,3,2,1,0,0,0,5.0,14,11,11,1,2,0,4,0,0,0,31,24,5.25,3.200,25.2,1.8,3.6,7.2,2.00,1
,Sam Marsonek,25,0,0,,0.00,1,0,1,0,0,0,1.1,2,0,0,0,0,0,0,0,0,0,6,,3.05,1.500,13.5,0.0,0.0,0.0,,1
,Team Totals,33.0,101,61,.623,4.69,162,162,161,1,0,59,1443.2,1532,808,752,182,445,32,1058,60,4,57,6240,96,4.27,1.369,9.6,1.1,2.8,6.6,2.38,1
,Rank in 14 AL teams,,1,14,,6,,,,14,12,1,8 ,10,6,6,7,2,,6,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
