Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Sidney Ponson,27,11,15,.423,5.30,33,33,0,5,2,0,215.2,265,136,127,23,69,3,115,8,2,8,954,86,4.44,1.549,11.1,1.0,2.9,4.8,1.67,1
SP,Rodrigo Lopez,28,14,9,.609,3.59,37,23,3,1,1,0,170.2,164,71,68,21,54,2,121,2,1,4,714,127,4.22,1.277,8.6,1.1,2.8,6.4,2.24,1
SP,Daniel Cabrera,23,12,8,.600,5.00,28,27,1,1,1,1,147.2,145,85,82,14,89,2,76,2,0,12,662,91,5.10,1.585,8.8,0.9,5.4,4.6,0.85,1
SP,Erik Bedard*,25,6,10,.375,4.59,27,26,0,0,0,0,137.1,149,83,70,13,71,1,121,7,2,7,633,99,4.22,1.602,9.8,0.9,4.7,7.9,1.70,1
SP,Eric DuBose*,28,4,6,.400,6.39,14,14,0,0,0,0,74.2,76,55,53,12,44,0,48,3,1,5,338,71,5.74,1.607,9.2,1.4,5.3,5.8,1.09,1
SP,Matt Riley*,24,3,4,.429,5.63,14,13,0,0,0,0,64.0,60,43,40,11,44,0,60,1,0,2,292,81,5.52,1.625,8.4,1.5,6.2,8.4,1.36,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Jorge Julio,25,2,5,.286,4.57,65,0,50,0,0,22,69.0,59,35,35,11,39,4,70,3,0,7,306,100,4.92,1.420,7.7,1.4,5.1,9.1,1.79,1
RP,B.J. Ryan*,28,4,6,.400,2.28,76,0,19,0,0,3,87.0,64,24,22,4,35,9,122,1,0,0,361,200,2.08,1.138,6.6,0.4,3.6,12.6,3.49,1
RP,John Parrish*,26,6,3,.667,3.46,56,1,17,0,0,1,78.0,68,39,30,4,55,6,71,3,0,6,353,132,4.13,1.577,7.8,0.5,6.3,8.2,1.29,1
RP,Buddy Groom*,38,4,1,.800,4.78,60,0,22,0,0,0,52.2,67,30,28,6,16,1,32,1,1,0,236,96,4.28,1.576,11.4,1.0,2.7,5.5,2.00,1
RP,Jason Grimsley,36,2,4,.333,4.21,41,0,3,0,0,0,36.1,37,25,17,3,20,3,21,2,0,2,167,109,4.78,1.569,9.2,0.7,5.0,5.2,1.05,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dave Borkowski,27,3,4,.429,5.14,17,8,2,0,0,0,56.0,65,37,32,6,15,1,45,3,1,2,247,89,3.80,1.429,10.4,1.0,2.4,7.2,3.00,1
,Rick Bauer,27,2,1,.667,4.70,23,2,7,0,0,0,53.2,49,31,28,4,20,0,37,4,0,1,230,97,3.98,1.286,8.2,0.7,3.4,6.2,1.85,1
,Bruce Chen*,27,2,1,.667,3.02,8,7,0,1,0,0,47.2,39,19,16,7,16,0,32,0,0,0,196,151,4.62,1.154,7.4,1.3,3.0,6.0,2.00,1
,Eddy Rodriguez,22,1,0,1.000,4.78,29,0,10,0,0,0,43.1,36,23,23,5,30,5,37,5,1,2,193,96,5.26,1.523,7.5,1.0,6.2,7.7,1.23,1
,Mike DeJean,33,0,5,.000,6.13,37,0,12,0,0,0,39.2,49,29,27,2,28,6,36,6,0,2,197,75,4.46,1.941,11.1,0.5,6.4,8.2,1.29,1
,Todd Williams,33,2,0,1.000,2.87,29,0,7,0,0,0,31.1,26,10,10,2,9,0,13,5,0,1,126,160,4.39,1.117,7.5,0.6,2.6,3.7,1.44,1
,Kurt Ainsworth,25,0,1,.000,9.68,7,7,0,0,0,0,30.2,39,34,33,6,20,0,20,5,0,4,151,47,6.73,1.924,11.4,1.8,5.9,5.9,1.00,1
,Darwin Cubillan,31,0,0,,5.40,7,0,0,0,0,0,10.0,13,7,6,3,7,0,8,0,0,1,50,87,7.45,2.000,11.7,2.7,6.3,7.2,1.14,1
,Aaron Rakers,27,0,0,,4.15,3,0,1,0,0,0,4.1,5,2,2,0,1,0,3,0,0,0,19,118,2.36,1.385,10.4,0.0,2.1,6.2,3.00,1
,John Maine,23,0,1,.000,9.82,1,1,0,0,0,0,3.2,7,4,4,1,3,0,1,0,0,1,19,51,8.50,2.727,17.2,2.5,7.4,2.5,0.33,1
,Denny Bautista,23,0,0,,36.00,2,0,0,0,0,0,2.0,6,8,8,1,2,0,1,1,0,1,15,15,13.05,4.000,27.0,4.5,9.0,4.5,0.50,1
,Team Totals,27.1,78,84,.481,4.70,162,162,154,8,4,27,1455.1,1488,830,760,159,687,43,1090,62,9,68,6459,97,4.52,1.495,9.2,1.0,4.2,6.7,1.59,1
,Rank in 14 AL teams,,9,6,,7,,,,2,4,13,5 ,5,9,8,1,14,,5,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
