Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Brandon Agamennone,25,4,0,1.000,4.13,45,0,16,0,0,3,61.0,59,31,28,10,23,2,51,3,0,2,262,1.344,8.7,1.5,3.4,7.5,2.22,0,2001,AA,WSN
Scott Albin,25,0,0,,4.91,4,0,0,0,0,0,3.2,4,2,2,1,2,1,4,0,0,0,17,1.636,9.8,2.5,4.9,9.8,2.00,0,2001,AA,WSN
Jeff Andrews,26,1,0,1.000,5.56,9,0,2,0,0,0,11.1,15,7,7,3,4,0,13,1,0,0,53,1.676,11.9,2.4,3.2,10.3,3.25,0,2001,AA,WSN
Shane Arthurs,21,0,0,,1.69,5,0,1,0,0,0,5.1,7,3,1,0,2,0,5,2,0,0,27,1.688,11.8,0.0,3.4,8.4,2.50,0,2001,AA,WSN
Brent Billingsley*,26,7,9,.438,5.37,19,19,0,1,0,0,112.1,128,77,67,20,34,1,97,5,0,11,492,1.442,10.3,1.6,2.7,7.8,2.85,1,2001,AA,WSN
Donnie Bridges,22,1,2,.333,3.24,3,3,0,0,0,0,16.2,14,10,6,2,13,0,14,2,0,2,76,1.620,7.6,1.1,7.0,7.6,1.08,0,2001,AA,WSN
Jake Chapman*,27,7,3,.700,2.39,53,0,10,0,0,2,67.2,55,26,18,5,27,4,69,3,0,1,286,1.212,7.3,0.7,3.6,9.2,2.56,0,2001,AA,WSN
Ron Chiavacci,23,3,11,.214,3.97,25,25,0,2,1,0,147.1,137,77,65,12,76,2,161,7,1,9,648,1.446,8.4,0.7,4.6,9.8,2.12,0,2001,AA,WSN
Chuck Crumpton,24,2,6,.250,4.32,52,0,24,0,0,4,66.2,73,39,32,6,25,5,44,5,1,3,292,1.470,9.9,0.8,3.4,5.9,1.76,0,2001,AA,WSN
Tommy Darrell,24,0,2,.000,7.79,24,1,9,0,0,0,34.2,45,37,30,4,19,0,15,3,0,5,173,1.846,11.7,1.0,4.9,3.9,0.79,0,2001,AA,WSN
Allen Davis*,25,2,2,.500,2.89,8,8,0,1,0,0,53.0,48,20,17,4,9,0,36,4,0,1,216,1.075,8.2,0.7,1.5,6.1,4.00,0,2001,AA,WSN
Bryan Hebson,25,2,8,.200,4.44,26,8,6,2,0,0,75.0,78,40,37,12,19,0,54,7,0,2,320,1.293,9.4,1.4,2.3,6.5,2.84,1,2001,AA,WSN
Mark Mangum,22,7,8,.467,4.62,26,26,0,2,1,0,140.1,161,88,72,14,36,1,59,14,0,3,613,1.404,10.3,0.9,2.3,3.8,1.64,0,2001,AA,WSN
Julio Manon,28,4,3,.571,3.12,10,7,3,0,0,1,52.0,50,20,18,6,16,0,44,0,0,1,207,1.269,8.7,1.0,2.8,7.6,2.75,1,2001,AA,WSN
Brian Matz*,26,1,8,.111,5.49,37,13,9,0,0,0,96.2,116,68,59,22,28,1,62,3,1,7,431,1.490,10.8,2.0,2.6,5.8,2.21,0,2001,AA,WSN
Scott Mitchell,28,1,2,.333,4.15,9,4,2,0,0,0,21.2,24,11,10,4,6,0,14,1,0,1,95,1.385,10.0,1.7,2.5,5.8,2.33,0,2001,AA,WSN
Jeremy Salyers,25,4,2,.667,5.56,16,1,7,0,0,0,22.2,24,15,14,4,6,2,13,2,0,1,99,1.324,9.5,1.6,2.4,5.2,2.17,0,2001,AA,WSN
Jimmy Serrano,25,6,3,.667,2.18,47,0,42,0,0,20,53.2,30,20,13,4,24,4,73,0,0,0,216,1.006,5.0,0.7,4.0,12.2,3.04,1,2001,AA,WSN
T.J. Tucker,22,5,5,.500,3.73,13,13,0,0,0,0,82.0,77,38,34,10,37,0,57,3,2,4,348,1.390,8.5,1.1,4.1,6.3,1.54,1,2001,AA,WSN
Trevor Wamback,24,0,0,,10.57,3,0,1,0,0,0,7.2,12,9,9,1,0,0,3,1,0,0,34,1.565,14.1,1.2,0.0,3.5,,0,2001,AA,WSN
Justin Wayne,22,9,2,.818,2.62,14,14,0,2,0,0,92.2,87,28,27,4,34,0,70,9,0,5,398,1.306,8.4,0.4,3.3,6.8,2.06,1,2001,AA,WSN
