Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Kenny Baugh,22,1,3,.250,2.97,5,5,0,1,0,0,30.1,23,16,10,5,6,0,30,4,0,2,122,0.956,6.8,1.5,1.8,8.9,5.00,0
Steve Bess,24,0,2,.000,2.89,10,1,2,0,0,0,18.2,15,6,6,1,4,0,8,2,0,0,73,1.018,7.2,0.5,1.9,3.9,2.00,0
Sean Buller*,25,2,1,.667,5.82,16,0,8,0,0,2,21.2,27,15,14,2,4,1,11,0,0,0,96,1.431,11.2,0.8,1.7,4.6,2.75,0
Jared Camp,26,1,1,.500,4.82,11,0,5,0,0,1,18.2,16,11,10,1,16,1,18,0,0,3,86,1.714,7.7,0.5,7.7,8.7,1.13,0
Nate Cornejo,21,12,3,.800,2.68,19,19,0,3,1,0,124.1,107,47,37,12,41,0,105,7,0,4,519,1.190,7.7,0.9,3.0,7.6,2.56,1
Eric Eckenstahler*,24,4,2,.667,3.90,46,0,18,0,0,4,64.2,65,32,28,7,31,4,73,3,1,3,289,1.485,9.0,1.0,4.3,10.2,2.35,1
Tom Farmer,21,0,0,,2.53,2,2,0,0,0,0,10.2,12,3,3,1,4,0,8,0,0,1,45,1.500,10.1,0.8,3.4,6.8,2.00,0
Shane Heams,25,5,3,.625,2.15,36,0,20,0,0,6,54.1,22,15,13,1,37,2,57,5,0,6,226,1.086,3.6,0.2,6.1,9.4,1.54,0
Tim Kalita*,22,15,9,.625,3.83,30,29,0,5,0,0,200.0,190,98,85,25,49,0,147,11,0,5,826,1.195,8.6,1.1,2.2,6.6,3.00,0
Rick Kirsten,22,14,8,.636,4.62,28,27,0,1,0,0,161.2,161,93,83,22,53,0,143,22,0,6,709,1.324,9.0,1.2,3.0,8.0,2.70,0
Randy Leek*,24,11,7,.611,3.86,29,27,1,4,1,1,179.1,190,87,77,24,27,1,123,9,0,2,740,1.210,9.5,1.2,1.4,6.2,4.56,0
Brian McClure,27,0,0,,0.00,2,0,2,0,0,0,1.2,0,0,0,0,1,0,1,1,0,1,7,0.600,0.0,0.0,5.4,5.4,1.00,0
Terry Pearson,29,4,4,.500,2.93,59,0,47,0,0,23,61.1,65,26,20,1,16,2,62,3,1,5,273,1.321,9.5,0.1,2.3,9.1,3.88,1
Mark Persails,25,1,4,.200,7.28,9,7,1,0,0,0,38.1,62,37,31,5,18,0,15,1,0,3,188,2.087,14.6,1.2,4.2,3.5,0.83,0
Tommy Phelps*,27,1,1,.500,3.58,15,2,5,0,0,2,32.2,33,14,13,1,8,2,31,3,0,2,139,1.255,9.1,0.3,2.2,8.5,3.88,1
Luis Pineda,26,6,2,.750,3.05,16,12,2,2,1,0,85.2,68,33,29,8,28,0,92,2,0,3,340,1.121,7.1,0.8,2.9,9.7,3.29,1
Homero Rivera*,23,1,2,.333,4.75,16,2,8,0,0,2,30.1,35,16,16,4,11,1,19,2,0,3,132,1.516,10.4,1.2,3.3,5.6,1.73,0
Fernando Rodney,24,0,0,,4.26,4,0,2,0,0,1,6.1,7,3,3,1,3,0,8,2,0,0,30,1.579,9.9,1.4,4.3,11.4,2.67,1
Nate Tekavec,22,0,1,.000,6.75,1,1,0,0,0,0,1.1,3,1,1,1,0,0,2,0,0,0,7,2.250,20.3,6.8,0.0,13.5,,0
Julien Tucker,28,1,5,.167,4.93,23,0,5,0,0,0,45.2,52,30,25,2,30,2,21,2,0,5,217,1.796,10.2,0.4,5.9,4.1,0.70,0
Andy Van Hekken*,21,5,0,1.000,4.69,8,8,0,0,0,0,48.0,63,29,25,5,8,0,29,1,0,1,210,1.479,11.8,0.9,1.5,5.4,3.63,1
