Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Dusty Bergman*,23,7,13,.350,5.11,27,25,0,1,0,0,153.1,196,100,87,10,53,0,83,14,2,15,704,1.624,11.5,0.6,3.1,4.9,1.57,1,2001,AA,LAA
Jason Beverlin,27,4,2,.667,2.75,6,6,0,0,0,0,39.1,36,15,12,4,11,0,30,3,0,4,164,1.195,8.2,0.9,2.5,6.9,2.73,1,2001,AA,LAA
Chris Bootcheck,22,3,3,.500,5.45,6,6,0,1,0,0,36.1,39,25,22,3,11,0,22,3,1,1,161,1.376,9.7,0.7,2.7,5.4,2.00,1,2001,AA,LAA
Sean Brummett*,23,2,4,.333,5.62,25,5,7,2,0,0,65.2,65,46,41,8,28,0,45,12,0,4,302,1.416,8.9,1.1,3.8,6.2,1.61,0,2001,AA,LAA
Jeremy Callier,25,2,0,1.000,7.13,16,0,7,0,0,1,24.0,31,19,19,3,10,0,6,1,1,2,114,1.708,11.6,1.1,3.8,2.3,0.60,0,2001,AA,LAA
Chris Clark,26,3,3,.500,6.78,28,6,9,0,0,0,66.1,74,53,50,8,35,1,34,9,0,12,303,1.643,10.0,1.1,4.7,4.6,0.97,0,2001,AA,LAA
Ryan Cummings,25,6,3,.667,3.56,42,0,18,0,0,6,65.2,61,34,26,3,21,0,42,6,0,4,286,1.249,8.4,0.4,2.9,5.8,2.00,0,2001,AA,LAA
Chris Demouy*,25,2,0,1.000,6.11,24,0,10,0,0,0,35.1,42,25,24,4,22,0,16,2,0,2,167,1.811,10.7,1.0,5.6,4.1,0.73,0,2001,AA,LAA
Brendan Donnelly,29,4,1,.800,2.48,27,0,24,0,0,12,29.0,21,8,8,2,13,1,37,1,0,1,120,1.172,6.5,0.6,4.0,11.5,2.85,1,2001,AA,LAA
Radhames Dykhoff*,26,2,3,.400,4.57,27,14,7,0,0,0,80.2,85,46,41,4,35,0,37,5,0,1,357,1.488,9.5,0.4,3.9,4.1,1.06,1,2001,AA,LAA
Mark Harriger,26,2,3,.400,4.65,10,9,0,0,0,0,50.1,52,33,26,7,23,0,31,3,1,3,223,1.490,9.3,1.3,4.1,5.5,1.35,0,2001,AA,LAA
Jeff Hundley*,24,2,6,.250,6.17,10,9,1,0,0,0,54.0,63,48,37,7,25,0,31,6,0,2,254,1.630,10.5,1.2,4.2,5.2,1.24,0,2001,AA,LAA
Bobby Jenks,20,1,0,1.000,3.60,2,2,0,0,0,0,10.0,8,5,4,0,5,0,10,2,0,3,47,1.300,7.2,0.0,4.5,9.0,2.00,1,2001,AA,LAA
Rich Kelley*,31,1,1,.500,3.72,5,3,0,0,0,0,19.1,19,13,8,0,8,0,14,0,0,2,85,1.397,8.8,0.0,3.7,6.5,1.75,0,2001,AA,LAA
Daron Kirkreit,28,2,1,.667,6.92,17,0,9,0,0,0,26.0,38,23,20,4,9,0,9,1,0,3,124,1.808,13.2,1.4,3.1,3.1,1.00,0,2001,AA,LAA
John Lackey,22,9,7,.563,3.46,18,18,0,3,2,0,127.1,106,55,49,11,29,0,94,3,0,8,509,1.060,7.5,0.8,2.0,6.6,3.24,1,2001,AA,LAA
Tony Milo*,23,1,2,.333,5.34,19,2,6,0,0,1,30.1,29,18,18,5,17,0,35,2,0,1,136,1.516,8.6,1.5,5.0,10.4,2.06,0,2001,AA,LAA
Joel Peralta,25,0,1,.000,6.30,9,0,9,0,0,2,10.0,15,10,7,2,5,0,14,2,1,0,53,2.000,13.5,1.8,4.5,12.6,2.80,1,2001,AA,LAA
Chris Pine,24,1,0,1.000,4.15,4,0,1,0,0,1,4.1,6,3,2,0,6,0,4,2,0,0,25,2.769,12.5,0.0,12.5,8.3,0.67,0,2001,AA,LAA
Jason Stephens,25,6,7,.462,3.92,19,19,0,2,0,0,119.1,117,64,52,12,26,2,75,8,0,7,502,1.198,8.8,0.9,2.0,5.7,2.88,0,2001,AA,LAA
Felipe Suarez,25,2,5,.286,4.46,34,1,15,0,0,3,66.2,77,37,33,12,18,0,46,4,0,3,294,1.425,10.4,1.6,2.4,6.2,2.56,0,2001,AA,LAA
Derrick Turnbow,23,0,0,,2.57,3,3,0,0,0,0,14.0,12,4,4,0,5,0,11,0,1,0,56,1.214,7.7,0.0,3.2,7.1,2.20,1,2001,AA,LAA
Derick Urquhart*,25,0,0,,0.00,1,0,1,0,0,0,1.0,2,0,0,0,0,0,0,0,0,0,5,2.000,18.0,0.0,0.0,0.0,,0,2001,AA,LAA
Shad Williams,30,3,4,.429,5.86,11,6,3,0,0,1,35.1,42,26,23,3,13,0,26,0,1,2,162,1.557,10.7,0.8,3.3,6.6,2.00,1,2001,AA,LAA
Phil Wilson,20,1,1,.500,11.37,2,2,0,0,0,0,6.1,10,12,8,1,6,0,5,2,1,0,38,2.526,14.2,1.4,8.5,7.1,0.83,0,2001,AA,LAA
