Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Travis d'Arnaud,27,75,276,251,27,62,7,0,4,15,0,0,19,50,.247,.307,.323,.629,72,81,7,3,2,1,1,1
1B,James Loney*,32,100,366,343,30,91,16,1,9,34,0,0,16,37,.265,.307,.397,.703,89,136,11,5,1,1,3,1
2B,Neil Walker#,30,113,458,412,57,116,9,1,23,55,3,1,42,84,.282,.347,.476,.823,121,196,11,1,0,3,3,1
SS,Asdrubal Cabrera#,30,141,568,521,65,146,30,1,23,62,5,1,38,103,.280,.336,.474,.810,117,247,14,7,0,2,3,1
3B,Jose Reyes#,33,60,279,255,45,68,13,4,8,24,9,2,23,49,.267,.326,.443,.769,107,113,3,0,0,1,1,1
LF,Michael Conforto*,23,109,348,304,38,67,21,1,12,42,2,1,36,89,.220,.310,.414,.725,95,126,6,5,0,3,2,1
CF,Yoenis Céspedes,30,132,543,479,72,134,25,1,31,86,3,1,51,108,.280,.354,.530,.884,136,254,14,7,0,6,8,1
RF,Curtis Granderson*,35,150,633,545,88,129,24,5,30,59,4,2,74,130,.237,.335,.464,.799,114,253,10,9,0,5,7,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI,Wilmer Flores,24,103,335,307,38,82,14,0,16,49,1,1,23,48,.267,.319,.469,.788,111,144,9,2,0,3,0,1
CF,Alejandro De Aza*,32,130,267,234,31,48,9,0,6,25,4,3,26,67,.205,.297,.321,.618,68,75,5,5,1,1,1,1
C,Rene Rivera,32,65,207,185,12,41,4,0,6,26,0,0,16,54,.222,.291,.341,.632,71,63,4,3,1,2,3,1
IF,Kelly Johnson*,34,82,201,183,17,49,8,0,9,24,3,0,15,40,.268,.328,.459,.787,111,84,2,2,0,1,1,1
RF,Jay Bruce*,29,50,187,169,14,37,5,0,8,19,0,0,17,43,.219,.294,.391,.685,84,66,3,1,0,0,4,1
1B,Lucas Duda*,30,47,172,153,20,35,7,0,7,23,0,0,15,36,.229,.302,.412,.714,92,63,1,2,0,2,2,1
3B,David Wright,33,37,164,137,18,31,8,0,7,14,3,2,26,55,.226,.350,.438,.788,113,60,0,0,0,0,0,1
CF,Juan Lagares,27,79,160,142,15,34,7,2,3,9,4,2,11,27,.239,.301,.380,.682,84,54,4,2,4,1,1,1
C,Kevin Plawecki,25,48,151,132,6,26,6,0,1,11,0,0,17,33,.197,.298,.265,.563,55,35,1,2,0,0,2,1
2B,T.J. Rivera,27,33,113,105,10,35,4,1,3,16,0,0,3,17,.333,.345,.476,.821,120,50,2,1,0,4,0,1
SS,Matt Reynolds,25,47,96,89,11,20,8,0,3,13,0,1,4,34,.225,.266,.416,.682,81,37,2,1,2,0,0,1
CI,Eric Campbell,29,40,88,75,9,13,1,0,1,9,1,0,10,24,.173,.284,.227,.511,42,17,2,2,0,1,1,1
OF,Brandon Nimmo*,23,32,80,73,12,20,1,0,1,6,0,0,6,20,.274,.338,.329,.666,83,24,0,1,0,0,0,1
UT,Ty Kelly#,27,39,71,58,9,14,1,1,1,7,0,0,11,9,.241,.352,.345,.697,91,20,2,0,0,2,0,1
CF,Justin Ruggiano,34,8,22,20,4,7,0,0,2,6,0,1,2,9,.350,.409,.650,1.059,182,13,1,0,0,0,0,1
SS,Gavin Cecchini,22,4,7,6,2,2,2,0,0,2,0,0,0,2,.333,.429,.667,1.095,192,4,0,1,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Noah Syndergaard*,23,29,67,58,6,11,3,0,3,6,0,0,7,34,.190,.277,.397,.673,80,23,1,0,2,0,0,1
P,Bartolo Colon,43,31,65,60,4,5,2,0,1,2,0,0,1,40,.083,.098,.167,.265,-30,10,3,0,4,0,0,1
P,Jacob deGrom*,28,26,50,42,6,6,1,0,0,2,0,0,3,12,.143,.200,.167,.367,1,7,1,0,5,0,0,1
P,Steven Matz,25,22,45,36,0,5,1,1,0,2,0,0,4,11,.139,.220,.222,.442,21,8,2,0,4,1,0,1
P,Matt Harvey,27,15,25,22,2,3,1,0,0,0,0,0,0,8,.136,.136,.182,.318,-14,4,1,0,3,0,0,1
P,Logan Verrett,26,34,22,19,1,1,1,0,0,0,0,0,0,12,.053,.053,.105,.158,-59,2,0,0,3,0,0,1
P,Seth Lugo,26,17,18,16,2,3,1,0,0,1,0,0,1,2,.188,.222,.250,.472,28,4,0,0,0,1,0,1
P,Robert Gsellman,22,9,17,15,0,1,0,0,0,0,0,0,0,9,.067,.067,.067,.133,-64,1,0,0,2,0,0,1
P,Rafael Montero,25,8,5,5,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Gabriel Ynoa,23,10,3,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Hansel Robles,25,64,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,1,0,0,0,0,1
P,Josh Smoker*,27,20,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Jerry Blevins*,32,69,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Jon Niese*,29,5,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,0,1
P,Addison Reed*,27,75,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Josh Edgin,29,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jeurys Familia,26,74,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
