Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Andy Barkett*,27,13,47,45,4,8,2,0,0,1,0,0,2,6,.178,.213,.222,.435,10,0,0,0,0,0,1
Juan Bautista,25,7,26,25,3,6,1,0,0,1,1,1,0,6,.240,.240,.280,.520,7,2,0,1,0,0,0
Cliff Brumbaugh,26,127,547,454,81,126,28,4,10,56,9,12,85,72,.278,.390,.423,.813,192,13,1,4,3,1,1
Rich Butler*,27,12,52,47,4,11,1,0,2,5,0,1,3,8,.234,.269,.383,.652,18,3,0,0,2,0,1
Frank Catalanotto*,26,3,12,11,2,3,0,0,0,1,0,0,0,4,.273,.333,.273,.606,3,0,1,0,0,0,1
Chris Demetral*,30,106,423,355,55,85,9,5,8,47,2,3,55,53,.239,.341,.361,.701,128,5,1,9,3,2,0
Edwin Diaz,25,55,217,198,27,45,10,0,6,28,1,0,11,43,.227,.266,.369,.635,73,2,1,3,4,0,1
Kelly Dransfeldt,25,117,487,441,60,109,22,3,8,42,10,5,38,123,.247,.311,.365,.676,161,7,4,1,3,0,1
Shawn Gallagher,23,64,249,219,27,52,9,3,6,30,1,4,23,43,.237,.306,.388,.695,85,6,1,1,5,1,0
Osmani García,25,43,161,148,17,40,7,0,2,20,1,2,10,14,.270,.319,.358,.677,53,2,1,1,1,0,0
Scarborough Green#,26,27,125,99,20,31,6,0,1,10,14,2,22,24,.313,.443,.404,.847,40,0,1,3,0,0,1
Gabe Kapler,24,3,12,9,3,3,0,0,0,0,0,0,3,2,.333,.500,.333,.833,3,0,0,0,0,0,1
Cesar King,22,13,47,42,3,6,2,1,0,7,0,1,4,10,.143,.234,.238,.472,10,1,1,0,0,0,0
Randy Knorr,31,70,275,252,36,64,16,1,6,41,0,0,22,50,.254,.313,.397,.710,100,12,0,0,1,0,1
Mike Lamb*,24,14,60,55,8,14,5,1,2,5,2,1,5,6,.255,.317,.491,.808,27,5,0,0,0,0,1
Scott Livingstone*,34,25,102,92,16,28,5,0,1,9,0,0,10,12,.304,.373,.391,.764,36,7,0,0,0,1,1
Jason McDonald#,28,32,124,105,13,25,6,1,2,12,2,4,14,29,.238,.336,.371,.707,39,1,2,2,1,0,1
Reed Secrist*,30,31,119,104,13,25,2,1,4,14,0,0,13,24,.240,.331,.394,.725,41,1,1,1,0,0,0
Tom Sergio*,25,18,63,59,13,16,5,3,0,4,1,0,4,11,.271,.317,.458,.775,27,1,0,0,0,0,0
Jon Shave,32,131,573,510,85,148,21,5,10,54,12,5,40,65,.290,.360,.410,.769,209,16,17,3,3,3,1
Ruben Sierra#,34,112,498,439,70,143,26,3,18,82,5,2,55,63,.326,.398,.522,.919,229,24,0,0,4,6,1
Gabe Sollecito#,28,8,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Pedro Valdes*,27,92,405,352,64,117,30,2,16,78,2,0,45,41,.332,.407,.565,.973,199,7,3,0,5,4,1
Jack Voigt,34,13,41,34,9,6,0,0,0,4,0,0,5,8,.176,.268,.176,.445,6,2,0,0,2,0,1
B.J. Waszgis,29,77,319,259,45,68,11,3,13,62,2,2,55,68,.263,.398,.479,.877,124,8,4,0,1,0,1
Mike Zywica,25,126,478,420,57,110,25,4,9,58,8,7,46,123,.262,.339,.405,.744,170,6,5,3,4,0,0
