Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Wady Almonte,23,7,26,21,2,1,0,0,1,2,0,0,4,9,.048,.231,.190,.421,4,2,1,0,0,0,,0
Bryan Bogle,25,21,72,67,12,17,3,0,4,16,0,0,3,19,.254,.292,.478,.769,32,1,1,0,1,0,,0
Howie Clark*,24,88,309,276,37,79,16,0,9,45,1,1,29,42,.286,.359,.442,.801,122,7,3,0,1,2,,1
Tim Clark*,29,52,199,174,28,55,10,0,10,39,1,1,23,40,.316,.397,.546,.943,95,2,1,0,1,1,,0
Decomba Conner,24,65,232,208,31,52,5,2,5,27,10,3,16,42,.250,.302,.365,.668,76,1,0,7,1,0,,0
Tommy Davis,25,37,149,132,12,37,11,0,1,15,0,0,13,27,.280,.356,.386,.742,51,1,3,0,1,2,,1
Javier De La Hoya,28,7,1,1,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,,0
Tim DeCinces*,24,5,19,18,5,6,1,0,1,4,0,0,1,5,.333,.368,.556,.924,10,0,0,0,0,0,,0
Jim Foster,26,66,257,221,24,53,17,0,5,33,1,1,31,38,.240,.346,.385,.731,85,6,5,0,0,1,,0
Jesse Garcia,24,86,299,258,46,73,13,1,2,20,12,3,34,37,.283,.369,.364,.733,94,3,1,6,0,1,,1
Tim Garland,27,59,200,164,18,43,4,3,2,8,8,7,25,24,.262,.373,.360,.733,59,8,4,7,0,2,,0
Jerry Hairston,22,55,249,221,42,72,12,3,5,37,6,4,20,25,.326,.393,.475,.868,105,5,5,2,1,0,,1
Jeffrey Hammonds,27,3,9,6,4,2,0,0,0,0,3,1,2,2,.333,.556,.333,.889,2,0,1,0,0,0,,1
Johnny Isom,24,93,362,325,47,78,12,1,13,39,1,3,29,72,.240,.308,.403,.711,131,18,4,2,2,0,,0
Gene Kingsale#,21,111,501,427,69,112,11,5,1,34,29,12,48,79,.262,.350,.319,.669,136,6,12,10,4,2,,1
David Lamb#,23,66,274,241,29,73,10,1,2,25,1,3,27,33,.303,.374,.378,.752,91,6,1,4,1,1,,1
Chip Lawrence,23,6,12,12,0,3,1,0,0,0,0,0,0,3,.250,.250,.333,.583,4,0,0,0,0,0,,0
Ryan Luzinski,24,72,256,233,25,56,3,0,7,25,3,3,20,72,.240,.306,.343,.649,80,5,2,1,0,0,,0
Eddy Martinez,20,5,16,14,1,4,0,0,0,1,0,0,1,3,.286,.333,.286,.619,4,0,0,1,0,0,,0
Luis Matos,19,5,20,19,2,5,0,0,1,3,1,1,1,1,.263,.300,.421,.721,8,0,0,0,0,0,,1
Jason McCommon,26,24,4,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,1,0,0,,0
Ryan Minor,24,138,569,521,73,130,20,3,17,71,2,3,34,152,.250,.311,.397,.708,207,13,13,0,1,2,,1
Gabe Molina,23,47,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,,1
Augie Ojeda#,23,73,299,254,36,65,10,2,1,19,0,3,36,30,.256,.354,.323,.677,82,5,3,5,1,0,,1
Chad Paronto,22,8,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,1
Danny Perez,27,22,83,74,8,16,3,1,0,6,1,0,8,12,.216,.289,.284,.573,21,3,0,0,1,0,,1
Calvin Pickering*,21,139,599,488,93,151,28,2,31,114,4,6,98,119,.309,.434,.566,1.000,276,20,11,0,2,16,,1
Roberto Ramirez,28,6,23,21,4,6,0,0,1,1,0,0,2,5,.286,.348,.429,.776,9,1,0,0,0,0,,0
Melvin Rosario#,25,39,145,130,22,35,5,4,5,25,2,1,9,31,.269,.326,.485,.811,63,3,3,1,2,0,,1
Rick Short,25,34,105,87,12,20,4,0,2,18,0,0,13,18,.230,.317,.345,.662,30,2,0,1,4,0,,1
Greg Twiggs,26,31,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,0
Andy Utting#,20,2,5,4,1,1,0,0,0,0,1,0,1,1,.250,.400,.250,.650,1,0,0,0,0,0,,0
Jayson Werth,19,5,21,19,2,3,2,0,0,1,1,0,2,6,.158,.238,.263,.501,5,0,0,0,0,0,,1
33 Players,23.7,142,5318,4642,686,1248,201,28,126,628,88,56,530,951,.269,.351,.406,.757,1883,118,74,48,24,30,,0
