Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Tom Glavine*,40,15,7,.682,3.82,32,32,0,0,0,0,198.0,202,94,84,22,62,7,131,6,0,1,842,114,4.30,1.333,9.2,1.0,2.8,6.0,2.11,1
SP,Steve Trachsel,35,15,8,.652,4.97,30,30,0,1,0,0,164.2,185,94,91,23,78,1,79,4,0,4,736,88,5.50,1.597,10.1,1.3,4.3,4.3,1.01,1
SP,Pedro Martinez,34,9,8,.529,4.48,23,23,0,0,0,0,132.2,108,72,66,19,39,2,137,10,1,2,550,98,4.05,1.108,7.3,1.3,2.6,9.3,3.51,1
SP,Orlando Hernandez,40,9,7,.563,4.09,20,20,0,1,0,0,116.2,103,58,53,14,41,2,112,8,3,1,495,107,4.05,1.234,7.9,1.1,3.2,8.6,2.73,1
SP,John Maine,25,6,5,.545,3.60,16,15,1,1,1,0,90.0,69,40,36,15,33,1,71,2,0,3,365,122,4.90,1.133,6.9,1.5,3.3,7.1,2.15,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Billy Wagner*,34,3,2,.600,2.24,70,0,59,0,0,40,72.1,59,22,18,7,21,1,94,4,0,2,297,196,2.84,1.106,7.3,0.9,2.6,11.7,4.48,1
RP,Aaron Heilman,27,4,5,.444,3.62,74,0,14,0,0,0,87.0,73,37,35,5,28,2,73,3,0,5,356,121,3.28,1.161,7.6,0.5,2.9,7.6,2.61,1
RP,Chad Bradford,31,4,2,.667,2.90,70,0,15,0,0,2,62.0,59,22,20,1,13,4,45,0,0,0,252,151,2.53,1.161,8.6,0.1,1.9,6.5,3.46,1
RP,Pedro Feliciano*,29,7,2,.778,2.09,64,0,10,0,0,0,60.1,56,15,14,4,20,1,54,3,0,1,256,210,3.36,1.260,8.4,0.6,3.0,8.1,2.70,1
RP,Duaner Sanchez,26,5,1,.833,2.60,49,0,15,0,0,0,55.1,43,19,16,3,24,6,44,4,0,1,229,169,3.78,1.211,7.0,0.5,3.9,7.2,1.83,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Darren Oliver*,35,4,1,.800,3.44,45,0,10,0,0,0,81.0,70,33,31,13,21,2,60,3,0,1,333,127,4.64,1.123,7.8,1.4,2.3,6.7,2.86,1
,Alay Soler,26,2,3,.400,6.00,8,8,0,1,1,0,45.0,50,33,30,7,21,1,23,1,0,3,208,73,5.61,1.578,10.0,1.4,4.2,4.6,1.10,1
,Brian Bannister,25,2,1,.667,4.26,8,6,1,0,0,0,38.0,34,18,18,4,22,2,19,2,0,2,171,103,5.41,1.474,8.1,0.9,5.2,4.5,0.86,1
