Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Felix Hernandez,20,12,14,.462,4.52,31,31,0,2,1,0,191.0,195,105,96,23,60,2,176,6,0,11,816,98,3.91,1.335,9.2,1.1,2.8,8.3,2.93,1
SP,Jarrod Washburn*,31,8,14,.364,4.67,31,31,0,0,0,0,187.0,198,103,97,25,55,2,103,7,0,3,809,95,4.78,1.353,9.5,1.2,2.6,5.0,1.87,1
SP,Gil Meche,27,11,8,.579,4.48,32,32,0,1,0,0,186.2,183,106,93,24,84,2,156,8,2,4,811,99,4.63,1.430,8.8,1.2,4.1,7.5,1.86,1
SP,Joel Pineiro,27,8,13,.381,6.36,40,25,6,1,0,1,165.2,209,123,117,23,64,13,87,10,1,4,753,70,5.24,1.648,11.4,1.2,3.5,4.7,1.36,1
SP,Jamie Moyer*,43,6,12,.333,4.39,25,25,0,2,1,0,160.0,179,85,78,25,44,3,82,3,1,3,685,101,5.03,1.394,10.1,1.4,2.5,4.6,1.86,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,J.J. Putz,29,4,1,.800,2.30,72,0,57,0,0,36,78.1,59,20,20,4,13,1,104,2,0,1,303,194,1.73,0.919,6.8,0.5,1.5,11.9,8.00,1
RP,Jake Woods*,24,7,4,.636,4.20,37,8,10,0,0,1,105.0,115,51,49,12,53,5,66,2,0,4,473,106,4.95,1.600,9.9,1.0,4.5,5.7,1.25,1
RP,Rafael Soriano,26,1,2,.333,2.25,53,0,14,0,0,2,60.0,44,15,15,6,21,0,65,2,0,2,241,198,3.43,1.083,6.6,0.9,3.2,9.8,3.10,1
RP,Julio Mateo,28,9,4,.692,4.19,48,0,13,0,0,0,53.2,62,27,25,6,22,8,31,3,0,1,241,106,4.84,1.565,10.4,1.0,3.7,5.2,1.41,1
RP,George Sherrill*,29,2,4,.333,4.28,72,0,6,0,0,1,40.0,30,19,19,0,27,4,42,0,0,0,174,104,3.07,1.425,6.8,0.0,6.1,9.5,1.56,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emiliano Fruto,22,2,2,.500,5.50,23,0,6,0,0,1,36.0,34,24,22,4,24,1,34,2,0,4,165,81,4.87,1.611,8.5,1.0,6.0,8.5,1.42,1
,Cha-Seung Baek,26,4,1,.800,3.67,6,6,0,0,0,0,34.1,26,15,14,6,13,0,23,2,0,1,140,122,5.39,1.136,6.8,1.6,3.4,6.0,1.77,1
,Sean Green,27,0,0,,4.50,24,0,11,0,0,0,32.0,34,16,16,2,13,1,15,2,0,2,139,99,4.43,1.469,9.6,0.6,3.7,4.2,1.15,1
,Eddie Guardado*,35,1,3,.250,5.48,28,0,15,0,0,5,23.0,29,14,14,8,11,1,22,0,0,0,108,82,7.19,1.739,11.3,3.1,4.3,8.6,2.00,1
,Mark Lowe,23,1,0,1.000,1.93,15,0,3,0,0,0,18.2,12,4,4,1,9,1,20,2,0,1,75,234,3.47,1.125,5.8,0.5,4.3,9.6,2.22,1
,Ryan Feierabend*,20,0,1,.000,3.71,4,2,2,0,0,0,17.0,15,7,7,3,7,0,11,0,2,1,73,122,5.38,1.294,7.9,1.6,3.7,5.8,1.57,1
,Jon Huber,24,2,1,.667,1.08,16,0,4,0,0,0,16.2,10,3,2,0,6,1,11,0,0,0,66,418,2.91,0.960,5.4,0.0,3.2,5.9,1.83,1
,Eric O'Flaherty*,21,0,0,,4.09,15,0,5,0,0,0,11.0,18,9,5,2,6,3,6,0,0,2,57,112,6.06,2.182,14.7,1.6,4.9,4.9,1.00,1
,Cesar Jimenez*,21,0,0,,14.73,4,1,1,0,0,0,7.1,13,12,12,4,4,0,3,0,0,2,38,31,11.06,2.318,16.0,4.9,4.9,3.7,0.75,1
,Francisco Cruceta,24,0,0,,10.80,4,1,1,0,0,0,6.2,10,8,8,2,6,0,2,0,0,1,34,43,9.15,2.400,13.5,2.7,8.1,2.7,0.33,1
,Bobby Livingston*,23,0,0,,18.00,3,0,1,0,0,0,5.0,9,10,10,2,6,1,3,2,0,0,32,26,11.95,3.000,16.2,3.6,10.8,5.4,0.50,1
,Travis Chick,22,0,0,,12.60,3,0,0,0,0,0,5.0,7,7,7,0,10,0,2,0,0,0,31,38,8.35,3.400,12.6,0.0,18.0,3.6,0.20,1
,Jeff Harris,31,0,0,,5.40,3,0,1,0,0,0,3.1,3,2,2,0,0,0,1,0,0,0,12,91,2.55,0.900,8.1,0.0,0.0,2.7,,1
,Jorge Campillo,27,0,0,,15.43,1,0,0,0,0,0,2.1,4,4,4,0,0,0,1,0,0,0,11,33,2.29,1.714,15.4,0.0,0.0,3.9,,1
,Clint Nageotte,25,0,0,,27.00,1,0,0,0,0,0,1.0,2,3,3,1,2,1,1,0,0,0,7,22,20.15,4.000,18.0,9.0,18.0,9.0,0.50,1
,Team Totals,28.0,78,84,.481,4.60,162,162,156,6,2,47,1446.2,1500,792,739,183,560,50,1067,53,6,47,6294,97,4.59,1.424,9.3,1.1,3.5,6.6,1.91,1
,Rank in 14 AL teams,,10,4,,8,,,,2,10,3,5 ,6,9,9,10,11,,5,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
