Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Roy Halladay,29,16,5,.762,3.19,32,32,0,4,0,0,220.0,208,82,78,19,34,5,132,5,0,3,876,143,3.60,1.100,8.5,0.8,1.4,5.4,3.88,1
SP,Ted Lilly*,30,15,13,.536,4.31,32,32,0,0,0,0,181.2,179,98,87,28,81,6,160,4,4,7,797,106,4.79,1.431,8.9,1.4,4.0,7.9,1.98,1
SP,A.J. Burnett,29,10,8,.556,3.98,21,21,0,2,1,0,135.2,138,67,60,14,39,3,118,8,1,6,577,115,3.79,1.305,9.2,0.9,2.6,7.8,3.03,1
SP,Casey Janssen,24,6,10,.375,5.07,19,17,1,0,0,0,94.0,103,58,53,12,21,3,44,7,2,3,407,90,4.76,1.319,9.9,1.1,2.0,4.2,2.10,1
SP,Gustavo Chacin*,25,9,4,.692,5.05,17,17,0,0,0,0,87.1,90,51,49,19,38,2,47,6,0,0,384,91,6.41,1.466,9.3,2.0,3.9,4.8,1.24,1
SP,Shaun Marcum,24,3,4,.429,5.06,21,14,3,0,0,0,78.1,87,44,44,14,38,3,65,4,0,1,357,91,5.42,1.596,10.0,1.6,4.4,7.5,1.71,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,B.J. Ryan*,30,2,2,.500,1.37,65,0,57,0,0,38,72.1,42,12,11,3,20,1,86,0,0,4,270,335,2.14,0.857,5.2,0.4,2.5,10.7,4.30,1
RP,Scott Downs*,30,6,2,.750,4.09,59,5,13,0,0,1,77.0,73,38,35,9,30,6,61,2,0,7,327,112,4.33,1.338,8.5,1.1,3.5,7.1,2.03,1
RP,Justin Speier,32,2,0,1.000,2.98,58,0,8,0,0,0,51.1,47,18,17,5,21,3,55,1,0,4,222,154,3.56,1.325,8.2,0.9,3.7,9.6,2.62,1
RP,Jason Frasor,28,3,2,.600,4.32,51,0,12,0,0,0,50.0,47,24,24,8,17,1,51,2,0,3,215,106,4.33,1.280,8.5,1.4,3.1,9.2,3.00,1
RP,Scott Schoeneweis*,32,2,2,.500,6.51,55,0,8,0,0,1,37.1,39,27,27,3,16,5,18,1,0,2,161,71,4.59,1.473,9.4,0.7,3.9,4.3,1.13,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Josh Towers,29,2,10,.167,8.42,15,12,1,0,0,0,62.0,93,62,58,17,17,3,35,3,1,1,295,55,6.55,1.774,13.5,2.5,2.5,5.1,2.06,1
,Brian Tallet*,28,3,0,1.000,3.81,44,1,8,0,0,0,54.1,45,24,23,5,31,4,37,3,1,2,229,121,4.86,1.399,7.5,0.8,5.1,6.1,1.19,1
,Brandon League,23,1,2,.333,2.53,33,0,8,0,0,1,42.2,34,17,12,3,9,2,29,3,0,0,173,182,3.55,1.008,7.2,0.6,1.9,6.1,3.22,1
,Ty Taubenheim,23,1,5,.167,4.89,12,7,1,0,0,0,35.0,40,22,19,5,18,0,26,4,0,1,167,94,5.40,1.657,10.3,1.3,4.6,6.7,1.44,1
,Pete Walker,37,1,1,.500,5.40,23,0,9,0,0,1,30.0,37,24,18,5,13,2,27,0,1,0,138,85,4.81,1.667,11.1,1.5,3.9,8.1,2.08,1
,Jeremy Accardo,24,1,1,.500,5.97,27,0,11,0,0,0,28.2,38,19,19,5,9,2,14,0,1,2,127,77,5.38,1.640,11.9,1.6,2.8,4.4,1.56,1
,Dustin McGowan,24,1,2,.333,7.24,16,3,3,0,0,0,27.1,35,27,22,2,25,2,22,2,1,3,143,64,5.45,2.195,11.5,0.7,8.2,7.2,0.88,1
,Vinnie Chulk,27,1,0,1.000,5.25,20,0,8,0,0,0,24.0,29,16,14,4,5,0,18,2,0,1,107,88,4.69,1.417,10.9,1.5,1.9,6.8,3.60,1
,Francisco Del Rosario,25,1,2,.333,6.65,17,1,4,0,0,0,23.0,24,17,17,4,16,2,21,1,0,3,108,70,5.80,1.739,9.4,1.6,6.3,8.2,1.31,1
,Davis Romero*,23,1,0,1.000,3.86,7,0,1,0,0,0,16.1,19,7,7,1,6,1,10,1,1,0,71,121,4.00,1.531,10.5,0.6,3.3,5.5,1.67,1
,Team Totals,28.0,87,75,.537,4.37,162,162,156,6,1,42,1428.1,1447,754,694,185,504,56,1076,59,13,53,6151,105,4.51,1.366,9.1,1.2,3.2,6.8,2.13,1
,Rank in 14 AL teams,,7,8,,5,,,,2,10,8,10 ,3,5,5,11,8,,3,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
