Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Cole Anderson,20,59,238,209,26,52,6,3,0,14,9,10,22,66,.249,.329,.306,.635,64,3,4,1,2,0,,0
Austin Bernard#,21,34,138,121,17,28,8,0,3,16,0,0,14,39,.231,.312,.372,.683,45,0,1,0,2,0,,0
Bret Boswell*,22,54,249,229,46,67,8,5,11,42,3,3,15,55,.293,.339,.515,.854,118,4,2,1,2,0,,0
Sean Bouchard,21,39,183,155,31,45,11,0,6,27,6,2,25,41,.290,.390,.477,.868,74,5,1,1,1,0,,0
Stephen Cardullo,29,8,38,33,8,8,2,0,1,5,0,1,5,5,.242,.342,.394,.736,13,0,0,0,0,0,,1
Luis Castro,21,25,113,105,15,30,7,1,2,25,3,1,6,20,.286,.327,.429,.756,45,1,1,0,1,0,,0
Christian Correa,24,4,13,12,0,1,0,0,0,1,0,0,1,1,.083,.154,.083,.237,1,0,0,0,0,0,,0
Danny Edgeworth*,21,61,270,234,32,71,14,0,3,47,6,1,21,56,.303,.363,.402,.765,94,4,6,0,9,0,,0
Hidekel Gonzalez,20,28,117,114,19,31,6,1,4,17,1,1,1,37,.272,.291,.447,.738,51,1,2,0,0,0,,0
Conner Hale,24,14,54,49,3,11,2,0,0,1,1,2,5,15,.224,.296,.265,.562,13,1,0,0,0,0,,0
LJ Hatch,23,17,76,68,7,15,2,0,0,4,1,1,5,9,.221,.284,.250,.534,17,2,1,2,0,0,,0
Will Haynie,23,16,59,58,5,10,2,1,1,5,0,0,1,33,.172,.186,.293,.480,17,0,0,0,0,0,,0
Daniel Jipping,21,51,221,193,33,45,4,2,11,31,5,1,21,65,.233,.326,.446,.771,86,3,6,0,1,1,,0
Steven Linkous*,22,63,300,250,50,77,5,1,1,24,37,16,39,54,.308,.409,.348,.757,87,3,5,4,2,2,,0
Aubrey McCarty#,22,38,160,145,13,30,6,0,0,6,2,2,12,40,.207,.275,.248,.523,36,2,2,0,1,0,,0
Matt McLaughlin,21,51,244,200,36,61,13,0,1,20,7,4,31,43,.305,.402,.385,.787,77,5,5,3,5,0,,0
Ryan Metzler,24,33,133,119,19,34,4,1,3,15,5,3,12,29,.286,.348,.412,.760,49,3,0,1,1,0,,0
J.B. Moss,24,46,183,165,26,42,10,1,7,30,5,2,14,50,.255,.319,.455,.773,75,0,2,1,1,0,,0
Tyler Nevin,20,6,30,30,4,7,3,0,1,5,0,1,0,9,.233,.233,.433,.667,13,0,0,0,0,0,,1
Jonathan Piron*,22,9,38,34,5,8,0,0,3,7,1,0,4,7,.235,.316,.500,.816,17,0,0,0,0,0,,0
Jose Rodriguez*,21,14,46,39,5,7,0,0,0,5,1,0,4,10,.179,.250,.179,.429,7,1,0,2,1,0,,0
Avery Romero,24,6,25,22,3,3,1,0,1,4,1,0,2,1,.136,.200,.318,.518,7,0,0,0,1,0,,0
Sam Tidaback,23,19,73,60,8,17,1,0,3,8,1,3,9,15,.283,.384,.450,.834,27,1,2,0,2,0,,0
Bobby Wernes,22,4,14,13,2,5,1,0,1,1,0,0,1,1,.385,.429,.692,1.121,9,0,0,0,0,0,,0
24 Players,21.8,76,3015,2657,413,705,116,16,63,360,95,54,270,701,.265,.338,.392,.731,1042,39,40,16,32,3,,0
