Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Bryan Araiza*,21,62,285,241,31,51,10,3,2,29,9,4,37,71,.212,.317,.303,.620,73,2,2,1,4,1,,0
Paxton De La Garza,23,14,63,55,8,14,2,1,0,2,1,0,6,14,.255,.349,.327,.676,18,0,2,0,0,0,,0
Ryan Dobson,22,26,101,84,17,16,4,0,0,6,2,3,12,29,.190,.303,.238,.541,20,1,2,2,1,0,,0
Cam Duzenack,22,58,255,222,43,64,16,1,3,34,8,4,18,31,.288,.353,.410,.763,91,3,8,0,7,0,,0
Drew Ellis,21,48,208,181,35,41,8,0,8,23,3,1,24,45,.227,.327,.403,.730,73,4,3,0,0,0,,1
Billy Endris*,23,23,82,73,14,15,3,1,2,10,4,0,6,28,.205,.280,.356,.637,26,1,2,0,1,0,,0
Ryan Grotjohn*,21,38,164,142,21,37,8,2,0,27,3,3,12,24,.261,.325,.345,.670,49,1,4,1,5,0,,0
Tra Holmes,20,52,213,181,32,35,5,0,3,23,12,5,21,64,.193,.307,.271,.577,49,1,9,1,1,0,,0
Luis Lara#,22,24,107,89,9,22,3,0,2,11,1,0,16,17,.247,.355,.348,.703,31,2,0,0,2,0,,0
Domingo Leyba#,21,6,32,28,4,8,1,0,1,6,0,0,4,2,.286,.375,.429,.804,12,1,0,0,0,0,,1
Luke Lowery,23,7,22,17,1,0,0,0,0,2,0,0,5,3,.000,.227,.000,.227,0,0,0,0,0,0,,0
Connor Owings*,23,25,95,80,9,16,2,0,0,7,1,2,13,25,.200,.316,.225,.541,18,1,1,0,1,0,,0
Jorge Perez*,19,26,97,93,7,18,4,0,0,11,6,1,2,21,.194,.211,.237,.447,22,1,0,2,0,0,,0
Eudy Ramos,21,40,193,178,27,56,9,1,4,30,0,0,13,45,.315,.358,.444,.801,79,2,0,0,2,0,,0
Yan Sanchez,20,40,188,171,28,48,10,6,3,26,5,2,13,50,.281,.335,.462,.797,79,5,2,0,2,1,,0
Kyle Smith,23,11,50,39,10,7,3,0,2,7,0,1,6,18,.179,.360,.410,.770,16,0,5,0,0,0,,0
Pavin Smith*,21,51,222,195,34,62,15,2,0,27,2,1,27,24,.318,.401,.415,.816,81,4,0,0,0,0,,1
Stephen Smith,22,16,68,54,9,12,1,0,0,1,2,0,13,18,.222,.382,.241,.623,13,1,1,0,0,0,,0
Gavin Stupienski*,23,1,4,4,1,1,0,0,0,2,0,0,0,1,.250,.250,.250,.500,1,0,0,0,0,0,,0
Tim Susnara*,21,36,146,124,7,26,7,1,0,9,0,1,20,36,.210,.329,.282,.611,35,1,2,0,0,0,,0
Dan Swain,22,31,116,106,12,21,8,0,1,15,3,2,7,34,.198,.267,.302,.569,32,0,3,0,0,0,,0
Cole Thompson,23,11,46,39,5,11,3,0,0,4,0,1,6,12,.282,.370,.359,.729,14,2,0,0,1,0,,0
Ryan Tufts,22,12,33,28,4,6,2,0,0,2,1,0,2,4,.214,.303,.286,.589,8,0,2,0,1,0,,0
Daulton Varsho*,20,50,212,193,36,60,16,3,7,39,7,2,17,30,.311,.368,.534,.902,103,1,1,0,1,0,,1
24 Players,21.2,76,3002,2617,404,647,140,21,38,353,70,33,300,646,.247,.333,.360,.693,943,34,49,7,29,2,,0
