Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Carlos Baez,19,2,6,5,1,2,0,0,0,1,0,0,1,2,.400,.500,.400,.900,2,0,0,0,0,0,,0
Branden Becker*,20,6,24,24,1,7,2,0,1,3,0,0,0,2,.292,.292,.500,.792,12,0,0,0,0,0,,0
Ben Breazeale*,22,57,236,195,29,62,14,0,5,32,3,0,37,56,.318,.428,.467,.895,91,4,2,0,2,1,,0
Jean Carrillo,20,44,150,136,16,25,6,0,0,17,0,1,10,34,.184,.240,.228,.468,31,6,1,0,3,0,,0
Garrett Copeland#,22,50,187,157,26,43,11,2,0,16,4,2,23,56,.274,.374,.369,.744,58,3,4,0,3,1,,0
Trevor Craport,20,52,209,179,31,54,15,3,3,30,4,1,21,36,.302,.388,.469,.857,84,2,6,0,3,0,,0
Seamus Curran*,19,13,53,50,8,12,1,1,3,10,0,0,3,20,.240,.283,.480,.763,24,2,0,0,0,0,,0
Carlos Diaz,20,2,8,8,1,1,0,0,0,1,0,0,0,3,.125,.125,.125,.250,1,0,0,0,0,0,,0
Jaylen Ferguson,19,53,205,193,12,45,6,0,0,14,5,3,8,59,.233,.266,.264,.530,51,3,1,2,1,0,,0
Tristan Graham,21,44,167,161,13,31,5,1,1,14,2,0,4,62,.193,.216,.255,.470,41,2,1,0,1,0,,0
Josh Hart*,22,7,29,26,6,9,2,1,0,2,1,1,2,3,.346,.379,.500,.879,13,1,0,0,1,0,,0
Zach Jarrett,22,45,151,139,21,28,6,0,2,7,1,3,9,59,.201,.252,.288,.539,40,1,1,0,2,0,,0
Chris Johnson,32,7,27,22,2,4,0,0,1,1,0,0,5,9,.182,.333,.318,.652,7,0,0,0,0,0,,1
Markel Jones#,22,25,96,82,12,18,5,1,0,6,5,1,12,36,.220,.326,.305,.631,25,3,1,1,0,0,,0
Jose Lizarraga,19,1,4,4,1,1,0,0,0,1,0,0,0,2,.250,.250,.250,.500,1,0,0,0,0,0,,0
Mason McCoy,22,53,220,186,34,56,11,3,1,29,4,3,26,28,.301,.382,.409,.791,76,5,1,3,4,0,,0
Kirvin Moesquit#,22,61,247,210,48,58,10,0,1,17,29,10,26,48,.276,.361,.338,.699,71,1,4,3,4,0,,0
T.J. Nichting#,22,62,258,240,27,65,12,2,3,35,13,4,10,39,.271,.307,.375,.682,90,2,4,1,3,0,,0
Irving Ortega,20,35,127,111,14,24,3,3,1,11,3,0,10,28,.216,.298,.324,.623,36,4,3,3,0,0,,0
Jose Paez,23,4,18,15,3,2,0,0,1,1,0,0,3,7,.133,.278,.333,.611,5,1,0,0,0,0,,0
Luke Ringhofer*,21,43,154,120,9,27,6,1,0,22,0,1,28,28,.225,.370,.292,.662,35,2,2,0,4,1,,0
Ryan Ripken*,23,51,198,188,14,54,8,0,3,24,2,2,9,54,.287,.323,.378,.701,71,6,1,0,0,0,,0
Will Robertson,22,3,7,6,0,0,0,0,0,1,0,0,0,3,.000,.143,.000,.143,0,0,1,0,0,0,,0
Ronald Soto,22,1,4,3,0,0,0,0,0,0,0,0,1,3,.000,.250,.000,.250,0,0,0,0,0,0,,0
24 Players,21.4,75,2785,2460,329,628,123,18,26,295,76,32,248,677,.255,.328,.352,.680,865,48,33,13,31,3,,0
