Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Clayton Andrews*,23,2,2,.500,4.81,8,8,0,0,0,0,43.0,57,28,23,7,13,0,19,1,0,0,196,1.628,11.9,1.5,2.7,4.0,1.46,,1
Justin Atchley*,27,1,0,1.000,0.64,15,0,3,0,0,2,14.0,14,1,1,0,3,0,15,0,0,0,57,1.214,9.0,0.0,1.9,9.6,5.00,,1
Rob Bell,24,2,2,.500,3.33,5,4,0,0,0,0,27.0,32,10,10,4,4,0,26,1,0,1,118,1.333,10.7,1.3,1.3,8.7,6.50,,1
Jim Brower,28,1,0,1.000,4.09,2,2,0,0,0,0,11.0,12,5,5,1,2,0,11,1,0,0,47,1.273,9.8,0.8,1.6,9.0,5.50,,1
Paul Darnell*,25,2,0,1.000,2.57,21,0,5,0,0,0,21.0,15,6,6,3,11,1,32,0,0,1,90,1.238,6.4,1.3,4.7,13.7,2.91,,0
Lance Davis*,24,7,2,.778,3.05,13,13,0,1,1,0,79.2,81,31,27,7,15,1,47,1,0,1,328,1.205,9.2,0.8,1.7,5.3,3.13,,1
Leo Estrella,26,1,1,.500,4.88,34,5,9,0,0,1,62.2,67,36,34,8,27,0,37,1,0,3,273,1.500,9.6,1.1,3.9,5.3,1.37,,1
Jared Fernandez,29,10,9,.526,4.13,33,28,2,4,1,0,196.1,218,105,90,24,54,0,118,9,0,20,843,1.385,10.0,1.1,2.5,5.4,2.19,,1
Osvaldo Fernandez,34,3,2,.600,3.86,9,9,0,0,0,0,53.2,54,26,23,6,12,1,31,0,1,1,220,1.230,9.1,1.0,2.0,5.2,2.58,,1
Scott Forster*,29,1,0,1.000,1.74,9,0,2,0,0,0,10.1,7,3,2,0,9,1,9,0,0,2,46,1.548,6.1,0.0,7.8,7.8,1.00,,1
Keith Glauber,29,3,3,.500,5.65,23,0,6,0,0,0,36.2,45,30,23,8,10,1,24,5,0,4,167,1.500,11.0,2.0,2.5,5.9,2.40,,1
Arnie Gooch,24,7,10,.412,5.63,28,26,1,1,0,1,148.2,175,101,93,16,43,1,95,6,0,8,657,1.466,10.6,1.0,2.6,5.8,2.21,,0
Joey Hamilton,30,1,0,1.000,5.40,1,1,0,0,0,0,5.0,4,3,3,1,1,0,1,0,0,0,20,1.000,7.2,1.8,1.8,1.8,1.00,,1
Pete Harnisch,34,0,1,.000,54.00,1,1,0,0,0,0,0.1,3,3,2,0,0,0,0,0,0,0,4,9.000,81.0,0.0,0.0,0.0,,,1
Ken Hill,35,2,1,.667,4.60,6,6,0,0,0,0,31.1,33,19,16,4,12,0,16,2,0,2,141,1.436,9.5,1.1,3.4,4.6,1.33,,1
Larry Luebbers,31,7,6,.538,3.57,21,18,1,2,1,0,121.0,129,54,48,8,24,1,60,6,0,3,494,1.264,9.6,0.6,1.8,4.5,2.50,,1
Scott MacRae,26,2,2,.500,1.23,11,0,3,0,0,2,22.0,14,5,3,1,6,2,15,1,0,0,83,0.909,5.7,0.4,2.5,6.1,2.50,,1
Dave Maurer*,26,0,1,.000,4.15,18,0,7,0,0,1,21.2,18,11,10,4,7,0,23,1,0,0,91,1.154,7.5,1.7,2.9,9.6,3.29,,1
Brian McNichol*,27,4,1,.800,1.59,26,0,6,0,0,0,28.1,23,8,5,1,5,0,22,1,0,0,112,0.988,7.3,0.3,1.6,7.0,4.40,,1
Hector Mercado*,27,1,0,1.000,1.35,12,0,4,0,0,1,13.1,12,2,2,0,6,1,13,1,0,1,55,1.350,8.1,0.0,4.1,8.8,2.17,,1
Chris Nichting,35,2,1,.667,2.97,27,0,23,0,0,17,33.1,24,11,11,5,10,0,45,2,0,0,135,1.020,6.5,1.4,2.7,12.2,4.50,,1
Chris Peters*,29,3,1,.750,6.89,8,6,1,0,0,0,31.1,46,26,24,2,18,2,16,5,0,6,158,2.043,13.2,0.6,5.2,4.6,0.89,,1
Brian Reith,23,0,0,,3.60,1,1,0,0,0,0,5.0,7,2,2,0,1,0,6,0,0,0,21,1.600,12.6,0.0,1.8,10.8,6.00,,1
Dennys Reyes*,24,4,2,.667,3.67,7,6,0,0,0,0,34.1,34,15,14,3,16,0,34,1,0,3,148,1.456,8.9,0.8,4.2,8.9,2.13,,1
John Riedling,25,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0,0,4,1.000,0.0,0.0,9.0,9.0,1.00,,1
Jose Rijo,36,0,0,,5.14,6,4,0,0,0,0,14.0,16,9,8,2,5,0,7,1,0,1,61,1.500,10.3,1.3,3.2,4.5,1.40,,1
Frankie Rodriguez,28,8,6,.571,2.46,43,0,18,0,0,5,80.1,67,25,22,5,24,2,56,5,0,3,330,1.133,7.5,0.6,2.7,6.3,2.33,,1
Johnny Ruffin,29,0,0,,0.00,9,0,8,0,0,5,8.1,6,1,0,0,3,0,11,0,0,0,33,1.080,6.5,0.0,3.2,11.9,3.67,,1
Scott Service,34,2,0,1.000,4.74,20,0,11,0,0,5,24.2,22,13,13,6,10,1,27,3,0,1,106,1.297,8.0,2.2,3.6,9.9,2.70,,1
Matt Skrmetta,28,2,4,.333,2.48,46,0,23,0,0,6,54.1,41,17,15,5,20,3,58,3,0,5,220,1.123,6.8,0.8,3.3,9.6,2.90,,1
Scott Winchester,28,6,3,.667,3.54,23,6,3,0,0,0,53.1,50,26,21,5,10,0,37,3,1,0,221,1.125,8.4,0.8,1.7,6.2,3.70,,1
31 Players,28.3,84,60,.583,3.89,144,144,136,8,10,46,1287.0,1326,632,556,136,382,18,912,60,2,66,5479,1.327,9.3,1.0,2.7,6.4,2.39,,0
