Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
John Bale*,27,1,1,.500,2.05,9,7,0,0,0,0,30.2,31,8,7,1,5,0,41,0,0,1,125,1.174,9.1,0.3,1.5,12.0,8.20,,1
Rick Bauer,24,10,4,.714,3.89,19,18,0,1,1,0,113.1,119,63,49,10,28,0,89,4,0,4,493,1.297,9.5,0.8,2.2,7.1,3.18,,1
Steve Bechler,21,1,1,.500,15.95,2,2,0,0,0,0,7.1,14,14,13,4,5,0,6,0,0,2,44,2.591,17.2,4.9,6.1,7.4,1.20,,1
Leslie Brea,27,2,6,.250,3.83,63,0,22,0,0,1,82.1,80,44,35,6,35,3,98,2,1,6,367,1.397,8.7,0.7,3.8,10.7,2.80,,1
Derek Brown,24,2,1,.667,8.68,9,0,5,0,0,1,18.2,25,18,18,4,6,2,14,1,1,1,87,1.661,12.1,1.9,2.9,6.8,2.33,,0
Sean Douglass,22,8,9,.471,3.49,27,27,0,0,0,0,162.1,160,79,63,13,61,0,156,5,0,6,710,1.361,8.9,0.7,3.4,8.6,2.56,,1
Juan Felix,25,0,1,.000,11.57,1,1,0,0,0,0,4.2,5,6,6,1,5,0,3,0,0,1,24,2.143,9.6,1.9,9.6,5.8,0.60,,0
Kris Foster,26,0,1,.000,5.40,9,0,9,0,0,6,10.0,11,8,6,1,6,1,11,1,0,1,47,1.700,9.9,0.9,5.4,9.9,1.83,,1
Jimmy Hamilton*,25,0,3,.000,4.53,36,1,9,0,0,1,55.2,58,29,28,4,27,1,49,2,0,5,248,1.527,9.4,0.6,4.4,7.9,1.81,,0
Rick Huisman,32,0,1,.000,6.35,15,0,8,0,0,1,17.0,24,13,12,4,9,1,13,0,0,2,84,1.941,12.7,2.1,4.8,6.9,1.44,,1
Jorge Julio,22,1,2,.333,3.74,34,0,24,0,0,12,43.1,39,27,18,4,19,3,48,5,1,5,196,1.338,8.1,0.8,3.9,10.0,2.53,,1
Ryan Kohlmeier,24,1,4,.200,2.36,14,7,6,0,0,4,42.0,36,15,11,4,8,0,28,0,2,1,170,1.048,7.7,0.9,1.7,6.0,3.50,,1
Jason Lakman,24,1,0,1.000,3.42,19,0,9,0,0,1,26.1,32,13,10,1,9,1,12,2,1,3,119,1.557,10.9,0.3,3.1,4.1,1.33,,0
Calvin Maduro,26,2,7,.222,4.03,12,11,0,1,1,0,67.0,61,37,30,9,22,0,48,4,0,4,286,1.239,8.2,1.2,3.0,6.4,2.18,,1
Chad Paronto,25,3,3,.500,4.57,33,0,10,0,0,1,43.1,44,28,22,5,24,4,39,4,0,2,199,1.569,9.1,1.0,5.0,8.1,1.63,,1
John Parrish*,23,7,7,.500,3.52,26,19,1,1,0,0,133.0,115,68,52,11,51,4,126,6,0,13,565,1.248,7.8,0.7,3.5,8.5,2.47,,1
Rafael Pina,29,1,3,.250,2.48,13,6,2,1,0,0,40.0,45,17,11,2,12,0,30,1,0,2,173,1.425,10.1,0.5,2.7,6.8,2.50,,0
Anthony Shumaker*,28,8,7,.533,3.96,53,0,20,0,0,4,72.2,70,35,32,7,31,2,53,1,0,3,311,1.390,8.7,0.9,3.8,6.6,1.71,,1
Matt Snyder,26,0,0,,4.91,9,0,4,0,0,0,11.0,13,8,6,1,10,0,9,1,1,4,56,2.091,10.6,0.8,8.2,7.4,0.90,,0
Jay Spurgeon,24,3,5,.375,4.55,15,15,0,1,0,0,87.0,85,48,44,12,27,0,61,5,1,1,373,1.287,8.8,1.2,2.8,6.3,2.26,,1
John Stephens,21,2,5,.286,4.03,9,9,0,0,0,0,58.0,52,31,26,5,19,1,61,3,0,4,247,1.224,8.1,0.8,2.9,9.5,3.21,,1
Josh Towers,24,3,1,.750,3.51,6,6,0,1,1,0,41.0,40,18,16,2,8,2,27,2,0,0,168,1.171,8.8,0.4,1.8,5.9,3.38,,1
Julio Vinas,28,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,2,0,0,0,3,0.000,0.0,0.0,0.0,18.0,,,0
John Wasdin,28,2,1,.667,3.98,5,3,2,0,0,0,20.1,27,9,9,3,5,0,20,0,0,1,91,1.574,12.0,1.3,2.2,8.9,4.00,,1
Jeff Wilson*,25,2,11,.154,6.05,28,12,5,1,0,0,99.2,118,73,67,17,42,4,56,1,1,9,457,1.605,10.7,1.5,3.8,5.1,1.33,,0
25 Players,25.0,60,84,.417,4.12,144,144,137,7,10,32,1287.2,1304,709,589,131,474,29,1100,50,9,81,5643,1.381,9.1,0.9,3.3,7.7,2.32,,0
