Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Juan Alvarez*,27,2,2,.500,4.95,48,1,14,0,0,0,67.1,68,42,37,13,27,0,44,0,1,4,289,1.411,9.1,1.7,3.6,5.9,1.63,,1
Jason Beverlin,27,6,2,.750,4.23,19,12,0,1,0,0,83.0,82,41,39,9,29,0,74,4,2,2,350,1.337,8.9,1.0,3.1,8.0,2.55,,1
Toby Borland,32,7,3,.700,2.30,45,1,16,0,0,3,74.1,53,25,19,2,29,0,92,2,0,9,302,1.103,6.4,0.2,3.5,11.1,3.17,,1
Will Brunson*,31,2,2,.500,4.39,39,1,12,0,0,0,69.2,73,37,34,9,20,2,52,1,1,0,294,1.335,9.4,1.2,2.6,6.7,2.60,,1
Jim Bruske,36,3,1,.750,4.89,27,5,8,0,0,1,57.0,70,35,31,9,10,0,58,4,0,3,255,1.404,11.1,1.4,1.6,9.2,5.80,,1
Brian Cooper,26,12,8,.600,4.63,28,28,0,1,0,0,173.0,181,98,89,26,58,0,109,9,0,6,737,1.382,9.4,1.4,3.0,5.7,1.88,,1
Brendan Donnelly,29,5,1,.833,2.40,29,0,12,0,0,1,41.1,38,11,11,4,8,0,50,0,0,2,165,1.113,8.3,0.9,1.7,10.9,6.25,,1
Trent Durrington,25,0,0,,,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1
Rendy Espina*,23,0,0,,3.86,2,0,2,0,0,0,2.1,1,1,1,1,0,0,1,0,0,0,7,0.429,3.9,3.9,0.0,3.9,,,0
Steve Green,23,6,2,.750,3.66,10,10,0,1,0,0,59.0,59,30,24,3,13,0,40,3,1,3,247,1.220,9.0,0.5,2.0,6.1,3.08,,1
Marty Janzen,28,0,0,,12.27,2,0,0,0,0,0,3.2,5,5,5,0,3,0,3,1,0,1,20,2.182,12.3,0.0,7.4,7.4,1.00,,1
John Lackey,22,3,4,.429,6.71,10,10,0,1,0,0,57.2,75,44,43,5,16,0,42,1,1,3,253,1.578,11.7,0.8,2.5,6.6,2.63,,1
Kevin Lidle,29,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0,0,4,1.000,0.0,0.0,9.0,9.0,1.00,,0
Mark Lukasiewicz*,28,3,0,1.000,1.48,20,0,8,0,0,2,30.1,12,5,5,4,2,0,41,0,0,0,105,0.462,3.6,1.2,0.6,12.2,20.50,,1
Bart Miadich,25,4,4,.500,2.44,55,0,54,0,0,27,59.0,40,20,16,4,29,1,73,1,0,5,245,1.169,6.1,0.6,4.4,11.1,2.52,,1
Steve Mintz,32,1,2,.333,5.79,13,3,6,0,0,0,37.1,50,28,24,5,11,0,21,3,1,0,175,1.634,12.1,1.2,2.7,5.1,1.91,,1
Elvin Nina,25,10,11,.476,5.47,29,28,0,1,0,0,158.0,195,112,96,19,79,1,101,7,0,10,730,1.734,11.1,1.1,4.5,5.8,1.28,,0
Scot Shields,25,6,11,.353,4.97,21,21,0,4,0,0,137.2,141,84,76,24,31,0,104,10,1,7,578,1.249,9.2,1.6,2.0,6.8,3.35,,1
Aaron Small,29,0,1,.000,1.69,3,0,0,0,0,0,5.1,8,1,1,1,1,0,5,0,0,0,23,1.688,13.5,1.7,1.7,8.4,5.00,,1
Jarrod Washburn*,26,0,1,.000,5.87,1,1,0,0,0,0,7.2,9,5,5,1,1,0,5,0,0,0,31,1.304,10.6,1.2,1.2,5.9,5.00,,1
Shad Williams,30,0,0,,8.78,8,1,1,0,0,0,13.1,26,13,13,6,7,0,9,1,0,0,69,2.475,17.6,4.1,4.7,6.1,1.29,,1
Matt Wise,25,9,9,.500,5.04,21,21,0,0,0,0,123.1,134,79,69,19,17,0,111,12,1,4,527,1.224,9.8,1.4,1.2,8.1,6.53,,1
22 Players,27.3,79,64,.552,4.55,143,143,134,9,4,34,1261.1,1320,716,638,164,392,4,1036,59,9,59,5406,1.357,9.4,1.2,2.8,7.4,2.64,,0
