year,exit,observed,pct
1,TRUE,TRUE,0.034722222222222224
1,TRUE,FALSE,0.15858186379749872
2,TRUE,TRUE,0.17456896551724138
2,TRUE,FALSE,0.08860820104459272
3,TRUE,TRUE,0.09794061302681993
3,TRUE,FALSE,0.0400648146858274
4,TRUE,TRUE,0.04310344827586207
4,TRUE,FALSE,0.013869955769338813
5,TRUE,TRUE,0.011973180076628353
5,TRUE,FALSE,0.0035801334506237433
6,TRUE,TRUE,0.0028735632183908046
6,TRUE,FALSE,6.904216680667166e-4
7,TRUE,TRUE,4.7892720306513413e-4
7,TRUE,FALSE,1.018267350225655e-4
8,TRUE,TRUE,2.3946360153256706e-4
8,TRUE,FALSE,1.1901833778780666e-5
9,TRUE,TRUE,2.3946360153256706e-4
9,TRUE,FALSE,1.1474173321468224e-6
10,TRUE,TRUE,0
10,TRUE,FALSE,9.483759797635735e-8
1,FALSE,TRUE,0.08093869731800767
1,FALSE,FALSE,0.15309931128274312
2,FALSE,TRUE,0.34698275862068967
2,FALSE,FALSE,0.16562207276218288
3,FALSE,TRUE,0.1453544061302682
3,FALSE,FALSE,0.12491708136348806
4,FALSE,TRUE,0.04597701149425287
4,FALSE,FALSE,0.06553031718411371
5,FALSE,TRUE,0.011733716475095786
5,FALSE,FALSE,0.02425827471655411
6,FALSE,TRUE,0.0011973180076628354
6,FALSE,FALSE,0.006523690560726946
7,FALSE,TRUE,0.0014367816091954023
7,FALSE,FALSE,0.0013255086329936534
8,FALSE,TRUE,0
8,FALSE,FALSE,2.1264860240781952e-4
9,FALSE,TRUE,0
9,FALSE,FALSE,2.814620143495736e-5
10,FALSE,TRUE,2.3946360153256706e-4
10,FALSE,FALSE,3.199921264690446e-6
