Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Pablo Arias,24,9,4,.692,3.17,20,17,0,0,0,0,108.0,100,44,38,5,33,2,81,5,3,6,450,1.231,8.3,0.4,2.8,6.8,2.45,0,2001,A,DET
Kenny Baugh,22,2,1,.667,1.59,6,6,0,0,0,0,34.0,31,14,6,0,10,2,39,5,0,2,146,1.206,8.2,0.0,2.6,10.3,3.90,0,2001,A,DET
Dayle Campbell,22,1,7,.125,7.04,21,13,7,0,0,1,69.0,83,67,54,6,57,0,47,8,4,14,346,2.029,10.8,0.8,7.4,6.1,0.82,0,2001,A,DET
Felix Cuello,21,2,3,.400,5.40,23,3,9,0,0,0,55.0,47,44,33,7,47,0,61,5,2,13,266,1.709,7.7,1.1,7.7,10.0,1.30,0,2001,A,DET
Jamie Detillion*,23,2,3,.400,2.10,48,0,21,0,0,4,77.0,66,21,18,3,27,4,66,0,0,9,323,1.208,7.7,0.4,3.2,7.7,2.44,0,2001,A,DET
Tom Farmer,21,3,2,.600,2.37,6,6,0,0,0,0,38.0,30,10,10,2,8,0,28,0,1,4,144,1.000,7.1,0.5,1.9,6.6,3.50,0,2001,A,DET
Jerrod Fuell,20,0,1,.000,2.91,14,0,6,0,0,1,21.2,13,8,7,2,12,3,13,3,0,1,93,1.154,5.4,0.8,5.0,5.4,1.08,0,2001,A,DET
Fausto Hernandez,21,1,1,.500,5.40,9,0,4,0,0,0,16.2,21,11,10,3,6,0,16,0,1,3,75,1.620,11.3,1.6,3.2,8.6,2.67,0,2001,A,DET
Michael Howell,21,3,0,1.000,1.76,8,8,0,0,0,0,51.0,41,12,10,2,7,0,42,0,1,1,198,0.941,7.2,0.4,1.2,7.4,6.00,0,2001,A,DET
Jeremy Johnson,18,1,1,.500,4.67,3,3,0,0,0,0,17.1,18,10,9,2,6,0,7,1,0,2,76,1.385,9.3,1.0,3.1,3.6,1.17,0,2001,A,DET
Rikki Johnston*,20,2,8,.200,4.38,13,13,0,0,0,0,74.0,72,43,36,7,28,1,59,5,2,4,318,1.351,8.8,0.9,3.4,7.2,2.11,0,2001,A,DET
Trevor Leu*,22,1,3,.250,5.57,13,0,4,0,0,0,21.0,23,18,13,0,16,0,28,1,1,4,105,1.857,9.9,0.0,6.9,12.0,1.75,0,2001,A,DET
Jeff Leuenberger,22,3,2,.600,3.10,30,0,11,0,0,0,49.1,46,19,17,2,19,4,40,4,0,3,211,1.318,8.4,0.4,3.5,7.3,2.11,0,2001,A,DET
Jeremy Lewis*,20,3,4,.429,2.90,9,9,0,1,1,0,49.2,41,20,16,1,21,0,35,3,0,2,209,1.248,7.4,0.2,3.8,6.3,1.67,0,2001,A,DET
Frank Perez,26,7,2,.778,2.65,36,1,12,0,0,2,78.0,63,27,23,2,29,1,81,3,3,6,317,1.179,7.3,0.2,3.3,9.3,2.79,0,2001,A,DET
Jim Pitney,23,1,0,1.000,3.42,15,0,7,0,0,1,26.1,23,12,10,1,12,0,27,4,0,2,115,1.329,7.9,0.3,4.1,9.2,2.25,0,2001,A,DET
Lee Rodney,23,8,8,.500,3.87,27,27,0,0,0,0,158.0,149,85,68,14,70,4,149,7,1,9,684,1.386,8.5,0.8,4.0,8.5,2.13,0,2001,A,DET
Auvin Sierra*,23,2,2,.500,5.09,17,1,3,0,0,0,23.0,24,15,13,2,16,0,20,3,0,2,105,1.739,9.4,0.8,6.3,7.8,1.25,0,2001,A,DET
Mike Steele,22,4,3,.571,1.16,38,0,36,0,0,19,46.2,23,13,6,2,26,4,78,4,0,2,194,1.050,4.4,0.4,5.0,15.0,3.00,0,2001,A,DET
Landon Stockman,21,2,2,.500,2.42,18,0,15,0,0,6,26.0,21,7,7,0,13,3,23,2,0,3,112,1.308,7.3,0.0,4.5,8.0,1.77,0,2001,A,DET
Jeremy Swindell*,23,0,0,,16.20,4,0,0,0,0,0,1.2,1,3,3,0,6,0,1,0,0,0,12,4.200,5.4,0.0,32.4,5.4,0.17,0,2001,A,DET
Andy Warren,23,1,1,.500,3.45,3,3,0,0,0,0,15.2,17,7,6,0,3,0,12,2,2,0,69,1.277,9.8,0.0,1.7,6.9,4.00,0,2001,A,DET
Matt Wheatland,19,0,2,.000,10.93,3,3,0,0,0,0,14.0,21,18,17,1,4,0,17,2,1,4,71,1.786,13.5,0.6,2.6,10.9,4.25,0,2001,A,DET
Mark Woodyard,22,7,12,.368,4.51,25,25,0,2,1,0,143.2,147,81,72,5,69,2,84,9,0,13,636,1.503,9.2,0.3,4.3,5.3,1.22,1,2001,A,DET
