Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Carlos Artiles*,24,0,1,.000,7.71,9,0,3,0,0,0,9.1,12,8,8,1,4,0,6,1,0,1,46,1.714,11.6,1.0,3.9,5.8,1.50,,0
T.J. Beam,24,1,1,.500,3.12,12,0,5,0,0,1,17.1,14,7,6,2,7,1,27,0,0,0,72,1.212,7.3,1.0,3.6,14.0,3.86,,1
Brian Boehringer,36,0,0,,1.80,2,2,0,0,0,0,5.0,1,1,1,0,2,0,2,0,0,0,17,0.600,1.8,0.0,3.6,3.6,1.00,,1
Danny Borrell*,26,0,4,.000,4.25,6,6,0,0,0,0,29.2,24,14,14,1,7,0,21,3,0,2,118,1.045,7.3,0.3,2.1,6.4,3.00,,0
Matt Brumit,25,1,2,.333,5.59,20,1,7,0,0,0,38.2,51,29,24,3,11,1,29,1,0,2,181,1.603,11.9,0.7,2.6,6.8,2.64,,0
Heath Castle*,23,3,2,.600,2.55,36,0,7,0,0,1,35.1,42,21,10,1,15,1,25,1,1,3,168,1.613,10.7,0.3,3.8,6.4,1.67,,0
Tyler Clippard,20,10,9,.526,3.18,26,25,1,0,0,0,147.1,118,56,52,12,34,1,169,9,1,5,589,1.032,7.2,0.7,2.1,10.3,4.97,,1
J.B. Cox,21,1,2,.333,2.60,16,0,2,0,0,0,27.2,20,9,8,1,5,0,27,3,0,1,106,0.904,6.5,0.3,1.6,8.8,5.40,,0
Jorge De Paula,26,0,2,.000,4.58,4,4,0,0,0,0,17.2,14,9,9,2,4,0,14,1,0,1,70,1.019,7.1,1.0,2.0,7.1,3.50,,1
Mike Gardner,24,3,1,.750,3.38,21,0,9,0,0,1,34.2,35,16,13,1,10,2,31,2,0,3,151,1.298,9.1,0.3,2.6,8.0,3.10,,0
Abel Gomez*,20,2,5,.286,3.79,15,13,0,0,0,0,80.2,70,43,34,2,51,0,69,3,0,2,360,1.500,7.8,0.2,5.7,7.7,1.35,,0
Brandon Harmsen,23,1,8,.111,6.26,19,6,5,0,0,0,46.0,63,39,32,8,14,2,28,3,2,2,215,1.674,12.3,1.6,2.7,5.5,2.00,,0
Phil Hughes,19,2,0,1.000,3.06,5,4,0,0,0,0,17.2,8,6,6,0,4,0,21,3,0,0,65,0.679,4.1,0.0,2.0,10.7,5.25,,1
Rolando Japa,20,0,0,,0.00,1,0,1,0,0,0,4.0,1,0,0,0,0,0,2,0,0,0,12,0.250,2.3,0.0,0.0,4.5,,,0
Jason Jones,22,5,13,.278,5.68,26,24,0,1,0,0,128.1,171,89,81,11,20,3,76,4,1,2,562,1.488,12.0,0.8,1.4,5.3,3.80,,0
Jeff Kennard,23,7,3,.700,3.40,42,0,15,0,0,0,53.0,40,23,20,3,25,3,49,3,1,6,224,1.226,6.8,0.5,4.2,8.3,1.96,,0
Jeremy King,23,5,5,.500,3.61,24,16,1,0,0,0,99.2,93,49,40,8,30,2,83,4,3,6,422,1.234,8.4,0.7,2.7,7.5,2.77,,0
Michael Knox,21,1,0,1.000,11.50,14,0,6,0,0,0,18.0,31,23,23,2,9,1,14,0,0,1,93,2.222,15.5,1.0,4.5,7.0,1.56,,0
Calvin Maduro,30,0,1,.000,4.50,3,1,1,0,0,0,8.0,11,4,4,1,2,0,7,2,0,0,39,1.625,12.4,1.1,2.3,7.9,3.50,,1
Jesus Mendez,19,0,0,,0.00,1,0,1,0,0,0,2.0,2,0,0,0,0,0,0,0,0,0,8,1.000,9.0,0.0,0.0,0.0,,,0
Jorge Morales,22,0,1,.000,3.38,11,0,4,0,0,0,18.2,15,7,7,1,4,0,23,1,0,3,76,1.018,7.2,0.5,1.9,11.1,5.75,,0
Marvin Moscat,23,3,1,.750,3.29,31,0,10,0,0,1,54.2,59,26,20,4,20,2,35,2,0,3,241,1.445,9.7,0.7,3.3,5.8,1.75,,0
