Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Mark Alexander,24,5,4,.556,3.03,52,0,48,0,0,23,65.1,64,25,22,6,23,0,91,1,0,4,279,1.332,8.8,0.8,3.2,12.5,3.96,,0
Chad Bailey*,22,0,0,,13.06,7,0,2,0,0,0,10.1,19,17,15,4,6,0,9,1,0,2,58,2.419,16.5,3.5,5.2,7.8,1.50,,0
Glenn Bott*,23,0,2,.000,5.08,14,3,3,0,0,0,28.1,24,17,16,3,24,1,36,1,0,2,134,1.694,7.6,1.0,7.6,11.4,1.50,,0
Jumbo Diaz,21,0,1,.000,0.00,14,0,4,0,0,0,15.2,6,3,0,0,12,2,18,0,0,1,64,1.149,3.4,0.0,6.9,10.3,1.50,,1
Jonathan Figueroa*,21,4,3,.571,6.00,22,16,3,0,0,0,81.0,81,54,54,14,53,0,52,4,1,3,367,1.654,9.0,1.6,5.9,5.8,0.98,,0
Joel Hanrahan,23,1,0,1.000,5.91,5,5,0,0,0,0,21.1,25,15,14,5,11,0,25,0,0,2,97,1.688,10.5,2.1,4.6,10.5,2.27,,1
Casey Hoorelbeke,25,9,3,.750,2.40,42,1,15,0,0,4,82.2,74,25,22,0,35,2,58,12,1,7,346,1.319,8.1,0.0,3.8,6.3,1.66,,0
Hung-Chih Kuo*,23,1,1,.500,2.08,11,3,0,0,0,0,26.0,19,7,6,2,10,0,42,2,0,1,107,1.115,6.6,0.7,3.5,14.5,4.20,,1
Mike Megrew*,21,0,2,.000,20.25,2,2,0,0,0,0,4.0,9,9,9,1,2,0,2,0,0,0,23,2.750,20.3,2.3,4.5,4.5,1.00,,0
Matt Merricks*,22,2,1,.667,4.88,10,4,1,0,0,0,27.2,23,18,15,6,10,0,27,1,0,1,117,1.193,7.5,2.0,3.3,8.8,2.70,,0
Greg Miller*,20,1,0,1.000,0.93,5,3,0,0,0,0,9.2,4,1,1,0,7,0,10,1,0,1,37,1.138,3.7,0.0,6.5,9.3,1.43,,0
Danny Muegge,24,8,2,.800,3.38,31,18,1,0,0,0,127.2,124,53,48,11,34,0,91,7,1,5,532,1.238,8.7,0.8,2.4,6.4,2.68,,0
Alvis Ojeda,21,5,1,.833,3.36,28,2,4,0,0,1,61.2,47,27,23,1,20,1,36,6,1,1,248,1.086,6.9,0.1,2.9,5.3,1.80,,0
Justin Orenduff,22,5,3,.625,2.24,12,12,0,1,1,0,60.1,35,21,15,3,26,0,81,0,0,3,237,1.011,5.2,0.4,3.9,12.1,3.12,,0
Brad Penny,27,1,0,1.000,1.80,1,1,0,0,0,0,5.0,2,1,1,1,1,0,3,0,0,0,17,0.600,3.6,1.8,1.8,5.4,3.00,,1
Beltran Perez,23,3,2,.600,3.78,19,0,9,0,0,0,33.1,31,15,14,3,15,0,33,2,0,1,140,1.380,8.4,0.8,4.1,8.9,2.20,,1
Brian Pilkington,22,7,9,.438,3.71,19,17,1,1,0,0,106.2,112,54,44,10,24,2,70,4,1,2,454,1.275,9.5,0.8,2.0,5.9,2.92,,0
Julio Pimentel,19,8,10,.444,5.08,26,24,0,1,0,0,124.0,149,79,70,9,43,0,105,7,0,13,546,1.548,10.8,0.7,3.1,7.6,2.44,,0
Jarod Plummer,21,1,1,.500,3.20,9,1,4,0,0,0,25.1,22,9,9,1,7,1,23,2,1,0,105,1.145,7.8,0.4,2.5,8.2,3.29,,0
Mike Rodriguez,22,0,0,,9.95,10,0,4,0,0,0,12.2,18,17,14,3,10,0,13,1,0,5,67,2.211,12.8,2.1,7.1,9.2,1.30,,0
Orlando Rodriguez*,24,1,0,1.000,4.15,12,0,7,0,0,1,17.1,14,9,8,2,9,0,25,0,0,1,76,1.327,7.3,1.0,4.7,13.0,2.78,,0
Jimmy Rohan,21,0,0,,18.00,1,0,1,0,0,0,1.0,2,2,2,0,1,0,1,1,0,0,7,3.000,18.0,0.0,9.0,9.0,1.00,,0
Justin Simmons*,23,4,2,.667,4.42,44,0,10,0,0,1,57.0,63,29,28,4,30,1,51,2,2,4,260,1.632,9.9,0.6,4.7,8.1,1.70,,0
Chuck Tiffany*,20,11,7,.611,3.93,22,21,0,0,0,0,110.0,91,52,48,17,43,1,134,6,0,8,459,1.218,7.4,1.4,3.5,11.0,3.12,,0
Kyle Wilson,22,0,2,.000,8.05,18,0,12,0,0,4,19.0,30,20,17,3,7,0,18,1,0,4,95,1.947,14.2,1.4,3.3,8.5,2.57,,0
Wesley Wright*,20,0,0,,9.45,6,0,1,0,0,0,6.2,8,7,7,0,10,0,8,0,0,0,37,2.700,10.8,0.0,13.5,10.8,0.80,,1
26 Players,22.3,78,56,.582,4.12,133,133,130,3,11,34,1139.2,1096,586,522,109,473,11,1062,62,8,71,4909,1.377,8.7,0.9,3.7,8.4,2.25,,0
