Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Eric Ackerman*,25,3,2,.600,5.54,31,0,9,0,0,1,50.1,61,36,31,7,13,0,30,8,1,3,231,1.470,10.9,1.3,2.3,5.4,2.31,,0
Greg Atencio,23,3,1,.750,5.65,19,1,5,0,0,0,36.2,43,28,23,4,24,4,36,4,1,7,181,1.827,10.6,1.0,5.9,8.8,1.50,,0
Chad Blackwell,22,0,0,,13.50,1,0,0,0,0,0,2.0,4,3,3,1,0,0,5,1,0,0,11,2.000,18.0,4.5,0.0,22.5,,,0
Ryan Braun,24,1,0,1.000,4.50,2,0,0,0,0,0,4.0,3,2,2,0,2,0,6,0,0,0,16,1.250,6.8,0.0,4.5,13.5,3.00,,1
Steve Bray,24,3,1,.750,4.93,26,0,24,0,0,9,34.2,37,21,19,9,8,3,39,0,0,1,146,1.298,9.6,2.3,2.1,10.1,4.88,,0
Billy Buckner,21,5,6,.455,5.36,17,17,0,0,0,0,94.0,105,65,56,10,46,0,92,4,2,14,421,1.606,10.1,1.0,4.4,8.8,2.00,,1
Steve Chamberlain,24,3,0,1.000,7.61,44,0,11,0,0,0,75.2,102,71,64,15,36,2,41,7,0,8,363,1.824,12.1,1.8,4.3,4.9,1.14,,0
Chris Coughlin,24,5,11,.313,7.31,29,11,1,0,0,0,85.0,133,88,69,21,29,0,52,5,2,0,409,1.906,14.1,2.2,3.1,5.5,1.79,,0
Gabe DeHoyos,25,2,0,1.000,0.93,7,0,5,0,0,2,9.2,10,1,1,0,2,0,7,0,0,0,38,1.241,9.3,0.0,1.9,6.5,3.50,,0
Chris Demaria,24,4,2,.667,2.23,48,0,42,0,0,19,60.2,57,19,15,8,10,1,73,2,0,2,245,1.104,8.5,1.2,1.5,10.8,7.30,,1
Drew Endicott,24,2,3,.400,6.40,42,1,10,0,0,1,83.0,117,71,59,12,30,2,37,7,1,5,394,1.771,12.7,1.3,3.3,4.0,1.23,,0
John Gragg*,24,13,5,.722,4.36,27,27,0,1,1,0,148.2,178,92,72,18,47,0,95,13,0,4,669,1.513,10.8,1.1,2.8,5.8,2.02,,0
Patrick Green,23,3,4,.429,4.33,7,7,0,0,0,0,43.2,43,27,21,4,8,0,40,2,0,3,182,1.168,8.9,0.8,1.6,8.2,5.00,,0
Cesar Herrera,23,7,7,.500,7.27,31,23,1,0,0,0,125.0,177,118,101,21,45,0,81,6,0,8,599,1.776,12.7,1.5,3.2,5.8,1.80,,0
J.P. Howell*,22,3,1,.750,1.96,8,8,0,0,0,0,46.0,33,16,10,2,24,0,48,3,1,5,190,1.239,6.5,0.4,4.7,9.4,2.00,,1
Dusty Hughes*,23,5,7,.417,5.67,19,19,0,0,0,0,92.0,119,74,58,13,45,1,87,5,1,9,432,1.783,11.6,1.3,4.4,8.5,1.93,,1
Kahi Kaanoi,22,4,8,.333,5.91,18,15,2,0,0,0,85.1,120,71,56,10,42,2,37,10,0,8,408,1.898,12.7,1.1,4.4,3.9,0.88,,0
Devon Lowery,22,6,3,.667,3.84,14,11,1,0,0,0,70.1,70,34,30,8,25,0,50,0,0,1,291,1.351,9.0,1.0,3.2,6.4,2.00,,1
Nate Moore,22,2,4,.333,4.99,40,0,19,0,0,0,57.2,76,36,32,5,29,3,33,6,0,5,274,1.821,11.9,0.8,4.5,5.2,1.14,,0
Juan Carlos Oviedo,23,0,0,,9.00,8,0,0,0,0,0,13.0,23,15,13,2,3,2,15,0,0,3,66,2.000,15.9,1.4,2.1,10.4,5.00,,1
Brian Steffek,27,1,0,1.000,5.60,15,0,9,0,0,3,17.2,20,11,11,3,9,1,18,1,0,1,83,1.642,10.2,1.5,4.6,9.2,2.00,,0
21 Players,23.4,75,65,.536,5.39,140,140,139,1,4,35,1235.0,1531,899,740,173,477,21,922,84,9,87,5649,1.626,11.2,1.3,3.5,6.7,1.93,,0
