Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Matt Avery,21,0,0,,10.80,1,1,0,0,0,0,1.2,2,2,2,0,2,0,1,2,0,0,10,2.400,10.8,0.0,10.8,5.4,0.50,0
Stephen Bronder,21,1,1,.500,3.80,6,0,1,0,0,0,21.1,26,9,9,0,9,1,9,0,0,1,97,1.641,11.0,0.0,3.8,3.8,1.00,0
Ed Campusano*,22,0,0,,0.00,1,1,0,0,0,0,2.0,1,0,0,0,0,0,2,0,0,0,8,0.500,4.5,0.0,0.0,9.0,,0
Julio Castillo,17,1,1,.500,5.57,7,2,0,0,0,0,21.0,29,16,13,0,12,0,8,1,0,4,98,1.952,12.4,0.0,5.1,3.4,0.67,0
Ryan Chambers*,22,0,1,.000,2.08,5,0,3,0,0,0,8.2,4,2,2,0,1,0,9,0,0,0,31,0.577,4.2,0.0,1.0,9.3,9.00,0
Jordan Crews,22,1,2,.333,3.21,11,0,10,0,0,3,14.0,9,9,5,1,3,1,15,0,0,1,57,0.857,5.8,0.6,1.9,9.6,5.00,0
Armando Fernandez,23,1,2,.333,8.03,17,2,6,0,0,1,24.2,36,23,22,1,11,3,23,1,0,4,118,1.905,13.1,0.4,4.0,8.4,2.09,0
Erik Foor,23,0,4,.000,4.95,16,0,9,0,0,1,20.0,17,15,11,1,18,2,20,0,0,2,91,1.750,7.7,0.5,8.1,9.0,1.11,0
Alfredo Francisco,20,2,3,.400,3.89,12,5,0,0,0,0,41.2,40,23,18,1,16,0,37,3,1,0,179,1.344,8.6,0.2,3.5,8.0,2.31,0
Michael Greenhouse*,22,0,3,.000,3.31,19,0,6,0,0,1,32.2,32,16,12,3,11,0,32,3,0,3,141,1.316,8.8,0.8,3.0,8.8,2.91,0
Carlos Guerrero*,18,0,0,,21.60,4,1,0,0,0,0,3.1,10,8,8,1,6,0,3,2,0,0,26,4.800,27.0,2.7,16.2,8.1,0.50,0
Angel Guzman,23,0,0,,1.50,4,4,0,0,0,0,12.0,10,3,2,0,1,0,17,1,0,0,48,0.917,7.5,0.0,0.8,12.8,17.00,1
Brett Jackson,20,1,0,1.000,5.91,4,1,1,0,0,0,10.2,11,7,7,0,6,0,9,0,2,3,47,1.594,9.3,0.0,5.1,7.6,1.50,0
Alfred Joseph,18,0,0,,0.00,1,0,0,0,0,0,0.1,0,2,0,0,2,0,0,0,0,0,4,6.000,0.0,0.0,54.0,0.0,0.00,0
Aaron Krawiec*,26,0,0,,8.10,2,0,0,0,0,0,3.1,5,3,3,0,1,0,1,0,0,0,16,1.800,13.5,0.0,2.7,2.7,1.00,0
Michael Lefort,21,0,1,.000,15.19,6,0,1,0,0,0,5.1,7,10,9,0,6,0,1,3,0,2,33,2.438,11.8,0.0,10.1,1.7,0.17,0
Aleurys Lopez*,21,2,1,.667,2.95,10,0,4,0,0,0,21.1,23,10,7,0,9,1,29,1,0,0,98,1.500,9.7,0.0,3.8,12.2,3.22,0
Tyrell Moore*,23,0,0,,27.00,3,0,0,0,0,0,3.0,13,9,9,1,2,0,4,0,0,2,23,5.000,39.0,3.0,6.0,12.0,2.00,0
William Paganetti,21,2,0,1.000,1.08,5,0,0,0,0,0,8.1,4,1,1,0,3,0,7,2,0,2,34,0.840,4.3,0.0,3.2,7.6,2.33,0
Mark Pawelek*,18,0,3,.000,2.72,14,13,0,0,0,0,43.0,25,18,13,0,21,0,56,9,0,13,180,1.070,5.2,0.0,4.4,11.7,2.67,0
Mike Phelps,21,0,0,,0.00,1,0,0,0,0,0,0.2,0,0,0,0,0,0,2,0,0,0,2,0.000,0.0,0.0,0.0,27.0,,0
Jose Pina,19,3,5,.375,4.78,14,11,1,0,0,0,52.2,59,34,28,4,14,0,37,7,0,7,232,1.386,10.1,0.7,2.4,6.3,2.64,0
Justin Rayborn,22,2,1,.667,2.08,13,0,5,0,0,1,26.0,17,8,6,0,4,0,37,0,0,0,96,0.808,5.9,0.0,1.4,12.8,9.25,0
Felin Santana,21,1,1,.500,4.50,6,3,0,0,0,0,24.0,36,15,12,1,4,0,13,0,1,1,110,1.667,13.5,0.4,1.5,4.9,3.25,0
David Taylor*,22,0,0,,0.00,2,2,0,0,0,0,4.0,2,0,0,0,2,0,5,0,0,1,16,1.000,4.5,0.0,4.5,11.3,2.50,0
Scott Taylor,18,0,3,.000,6.89,6,6,0,0,0,0,15.2,21,14,12,0,7,0,13,0,0,2,75,1.787,12.1,0.0,4.0,7.5,1.86,0
Jason Terry*,22,0,1,.000,6.41,14,0,5,0,0,0,19.2,24,16,14,3,12,0,17,1,0,3,91,1.831,11.0,1.4,5.5,7.8,1.42,0
Morrow Thomley,22,0,0,,12.15,7,0,2,0,0,0,6.2,13,17,9,0,11,0,4,0,0,1,48,3.600,17.6,0.0,14.9,5.4,0.36,0
Chad Underwood,23,2,1,.667,2.10,15,0,2,0,0,0,34.1,29,13,8,0,6,0,30,1,0,2,140,1.019,7.6,0.0,1.6,7.9,5.00,0
Donnie Veal*,20,0,1,.000,5.06,4,3,0,0,0,0,10.2,8,6,6,2,5,0,14,1,0,2,45,1.219,6.8,1.7,4.2,11.8,2.80,1
Scott Williamson,29,0,2,.000,2.45,4,1,0,0,0,0,7.1,7,8,2,0,2,0,9,2,0,0,35,1.227,8.6,0.0,2.5,11.0,4.50,1
