Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Matt Acors,22,2,0,1.000,1.98,7,0,1,0,0,0,13.2,8,7,3,1,7,0,8,1,0,2,57,1.098,5.3,0.7,4.6,5.3,1.14,0
Basilio Alvarez,21,1,1,.500,8.10,2,1,0,0,0,0,6.2,8,6,6,0,1,0,5,0,0,0,29,1.350,10.8,0.0,1.4,6.8,5.00,0
Keily Arias*,19,3,2,.600,4.23,16,1,6,0,0,1,27.2,28,15,13,3,8,0,22,5,1,1,120,1.301,9.1,1.0,2.6,7.2,2.75,0
Jared Brown*,23,1,0,1.000,6.75,7,0,1,0,0,0,12.0,15,9,9,1,8,0,12,0,0,3,57,1.917,11.3,0.8,6.0,9.0,1.50,0
Eddi Candelario,27,0,0,,3.00,1,1,0,0,0,0,3.0,6,1,1,0,1,0,1,0,0,0,13,2.333,18.0,0.0,3.0,3.0,1.00,0
Julio Castro,20,4,3,.571,3.38,13,7,5,1,0,3,53.1,45,23,20,4,11,0,47,0,0,2,209,1.050,7.6,0.7,1.9,7.9,4.27,0
Brad Clapp,19,1,2,.333,4.28,9,9,0,0,0,0,33.2,25,20,16,0,25,0,35,1,0,7,150,1.485,6.7,0.0,6.7,9.4,1.40,0
Ederson Colina*,21,2,1,.667,8.25,9,0,3,0,0,0,12.0,13,17,11,1,13,0,13,1,0,3,65,2.167,9.8,0.8,9.8,9.8,1.00,0
Terry Cramer,22,1,0,1.000,2.96,18,0,12,0,0,1,24.1,23,11,8,0,10,0,21,0,1,1,105,1.356,8.5,0.0,3.7,7.8,2.10,0
Ryan Herbort,19,0,1,.000,1.98,4,2,1,0,0,0,13.2,9,6,3,1,5,0,7,3,0,1,56,1.024,5.9,0.7,3.3,4.6,1.40,0
Jason Herman,23,3,3,.500,1.93,11,9,2,0,0,1,51.1,43,13,11,3,7,0,37,0,0,3,200,0.974,7.5,0.5,1.2,6.5,5.29,0
Bladimil Hernandez,21,0,1,.000,6.20,8,5,0,0,0,0,24.2,31,23,17,3,13,0,19,3,0,3,119,1.784,11.3,1.1,4.7,6.9,1.46,0
Landon Jacobsen,26,3,1,.750,3.72,5,5,0,1,1,0,19.1,13,9,8,0,9,0,26,3,0,1,84,1.138,6.1,0.0,4.2,12.1,2.89,0
Enmanuel Marte*,19,1,0,1.000,1.86,10,0,2,0,0,0,19.1,16,4,4,1,4,0,18,0,1,4,78,1.034,7.4,0.5,1.9,8.4,4.50,0
Yoffri Martinez,19,0,1,.000,5.23,14,0,5,0,0,0,20.2,22,16,12,3,13,0,14,0,0,1,96,1.694,9.6,1.3,5.7,6.1,1.08,0
Neal McDade,29,0,0,,0.00,1,0,1,0,0,0,1.0,0,2,0,0,0,0,1,1,0,1,5,0.000,0.0,0.0,0.0,9.0,,0
Dustin Molleken,20,0,4,.000,7.20,9,5,1,0,0,0,30.0,34,29,24,5,16,0,22,3,0,7,143,1.667,10.2,1.5,4.8,6.6,1.38,1
Emmanuel Ramirez,25,0,1,.000,5.56,8,0,1,0,0,0,11.1,13,7,7,1,2,0,14,2,0,1,51,1.324,10.3,0.8,1.6,11.1,7.00,0
Nash Robertson,22,0,0,,5.00,6,0,1,0,0,0,9.0,10,7,5,1,3,0,9,1,0,3,42,1.444,10.0,1.0,3.0,9.0,3.00,0
Joe Salas*,23,0,0,,0.75,9,0,8,0,0,3,12.0,10,4,1,0,3,0,13,1,0,1,50,1.083,7.5,0.0,2.3,9.8,4.33,0
Romulo Sanchez,21,1,0,1.000,1.80,2,1,0,0,0,0,10.0,7,2,2,1,4,0,7,0,0,0,38,1.100,6.3,0.9,3.6,6.3,1.75,1
Nicolas Suero,20,5,5,.500,3.28,11,8,1,0,0,0,57.2,72,37,21,4,10,0,35,3,0,1,258,1.422,11.2,0.6,1.6,5.5,3.50,0
John Walk,22,0,0,,36.00,1,0,1,0,0,0,2.0,6,9,8,2,3,0,0,0,0,1,16,4.500,27.0,9.0,13.5,0.0,0.00,0
