Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Wilander Cruz,20,2,1,.667,4.88,15,0,5,0,0,0,24.0,24,17,13,3,11,0,22,3,0,1,110,1.458,9.0,1.1,4.1,8.3,2.00,0
Mike Finocchi,20,0,2,.000,3.14,18,0,9,0,0,1,28.2,32,15,10,0,5,1,22,1,0,1,125,1.291,10.0,0.0,1.6,6.9,4.40,0
Adam Hanson,23,1,2,.333,4.94,5,2,0,0,0,0,23.2,32,16,13,2,3,0,16,7,0,2,110,1.479,12.2,0.8,1.1,6.1,5.33,0
Josh Harris,24,1,4,.200,10.80,16,0,11,0,0,0,20.0,36,32,24,5,13,0,15,1,0,7,113,2.450,16.2,2.3,5.9,6.8,1.15,0
Chris Hicks*,19,2,4,.333,4.02,13,13,0,0,0,0,53.2,46,31,24,3,21,0,61,3,0,4,223,1.248,7.7,0.5,3.5,10.2,2.90,0
Josh Kite*,23,0,0,,0.82,9,0,5,0,0,0,11.0,8,2,1,0,7,0,11,0,0,0,46,1.364,6.5,0.0,5.7,9.0,1.57,0
Paul Lubrano*,23,2,1,.667,1.91,16,1,7,0,0,1,33.0,19,8,7,2,6,0,31,2,0,3,120,0.758,5.2,0.5,1.6,8.5,5.17,0
Gerson Mercedes,23,2,2,.500,3.13,16,0,5,0,0,2,37.1,35,14,13,2,4,0,38,1,0,1,150,1.045,8.4,0.5,1.0,9.2,9.50,0
Joanniel Montero,19,0,3,.000,12.86,4,4,0,0,0,0,14.0,26,22,20,5,8,0,5,0,0,2,73,2.429,16.7,3.2,5.1,3.2,0.63,0
Edgar Morffe,21,0,0,,19.80,4,0,0,0,0,0,5.0,10,11,11,3,4,0,6,1,0,0,32,2.800,18.0,5.4,7.2,10.8,1.50,0
Julio Pinto,20,3,0,1.000,2.52,16,0,5,0,0,0,39.1,27,12,11,2,7,0,38,5,0,2,153,0.864,6.2,0.5,1.6,8.7,5.43,0
Jeff Pry,20,1,1,.500,5.87,15,0,7,0,0,0,23.0,28,15,15,4,14,1,24,0,0,2,111,1.826,11.0,1.6,5.5,9.4,1.71,0
Jorge Riera,22,3,2,.600,3.10,13,6,1,0,0,0,52.1,45,21,18,2,19,0,38,3,0,7,214,1.223,7.7,0.3,3.3,6.5,2.00,0
Jason Schutt,21,2,7,.222,6.53,12,11,0,1,0,0,51.0,73,45,37,11,9,0,27,2,0,2,230,1.608,12.9,1.9,1.6,4.8,3.00,0
Carlton Smith,19,0,2,.000,4.76,9,9,0,0,0,0,28.1,30,16,15,3,5,0,25,3,0,1,125,1.235,9.5,1.0,1.6,7.9,5.00,0
Jesus Soto,24,0,2,.000,3.00,6,0,4,0,0,0,6.0,6,4,2,2,2,0,8,1,0,0,26,1.333,9.0,3.0,3.0,12.0,4.00,0
Mike Storey*,19,1,4,.200,6.41,13,9,1,0,0,1,39.1,47,36,28,2,18,0,30,7,1,4,188,1.653,10.8,0.5,4.1,6.9,1.67,0
Luis Valdez,21,3,6,.333,3.54,13,13,0,1,0,0,61.0,64,31,24,8,12,0,59,3,0,5,255,1.246,9.4,1.2,1.8,8.7,4.92,0
Albert Vargas,20,2,0,1.000,1.42,10,0,6,0,0,0,19.0,15,5,3,0,4,0,16,1,1,3,76,1.000,7.1,0.0,1.9,7.6,4.00,0
