Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Daniel Arizmendi*,21,4,4,.500,4.63,17,7,3,1,1,1,44.2,62,26,23,4,17,0,35,2,0,6,208,1.769,12.5,0.8,3.4,7.1,2.06,0,2005,Rookie,NYM
Alex Beras,21,1,2,.333,5.73,19,0,6,0,0,0,33.0,30,22,21,3,17,0,32,2,0,8,146,1.424,8.2,0.8,4.6,8.7,1.88,0,2005,Rookie,NYM
Jonathan Castillo,21,2,3,.400,2.04,11,11,0,1,0,0,53.0,42,17,12,3,16,0,41,2,0,2,217,1.094,7.1,0.5,2.7,7.0,2.56,0,2005,Rookie,NYM
Dustin Childress*,22,1,5,.167,6.98,16,6,1,0,0,0,40.0,50,34,31,3,17,2,34,2,0,1,187,1.675,11.3,0.7,3.8,7.7,2.00,0,2005,Rookie,NYM
Jared Eichelberger,21,0,1,.000,5.96,17,1,4,0,0,0,25.2,30,24,17,5,17,3,18,9,1,2,136,1.831,10.5,1.8,6.0,6.3,1.06,0,2005,Rookie,NYM
Jusef Frias,20,1,5,.167,6.99,13,13,0,0,0,0,55.1,70,44,43,3,24,0,43,11,1,7,270,1.699,11.4,0.5,3.9,7.0,1.79,0,2005,Rookie,NYM
Jose Gonzalez,20,2,4,.333,7.13,13,12,0,0,0,0,53.0,62,49,42,6,29,0,35,7,1,9,251,1.717,10.5,1.0,4.9,5.9,1.21,0,2005,Rookie,NYM
Jake Harrington,20,1,0,1.000,7.20,6,0,1,0,0,0,10.0,18,12,8,0,5,0,6,2,0,2,52,2.300,16.2,0.0,4.5,5.4,1.20,0,2005,Rookie,NYM
Ryan Heil,23,4,4,.500,4.44,19,0,8,0,0,3,26.1,35,21,13,1,7,0,17,1,0,4,124,1.595,12.0,0.3,2.4,5.8,2.43,0,2005,Rookie,NYM
David Koons,21,4,2,.667,3.46,24,0,11,0,0,2,39.0,38,15,15,2,9,2,25,2,0,3,166,1.205,8.8,0.5,2.1,5.8,2.78,0,2005,Rookie,NYM
German Marte,20,3,2,.600,2.91,21,3,15,0,0,4,43.1,29,16,14,1,12,1,53,1,0,2,167,0.946,6.0,0.2,2.5,11.0,4.42,0,2005,Rookie,NYM
Javier Perdomo,20,1,1,.500,6.69,22,0,7,0,0,0,39.0,56,34,29,5,15,1,19,3,0,1,190,1.821,12.9,1.2,3.5,4.4,1.27,0,2005,Rookie,NYM
Will Quaglieri,24,0,0,,0.00,1,0,0,0,0,0,2.0,1,1,0,0,0,0,1,0,0,0,9,0.500,4.5,0.0,0.0,4.5,,0,2005,Rookie,NYM
Joe Serfass,24,1,0,1.000,0.00,7,0,5,0,0,3,12.2,6,2,0,0,1,0,10,1,0,1,45,0.553,4.3,0.0,0.7,7.1,10.00,0,2005,Rookie,NYM
Jeramy Simmons,22,1,5,.167,4.26,13,12,0,0,0,0,57.0,58,39,27,5,15,0,47,1,0,8,248,1.281,9.2,0.8,2.4,7.4,3.13,0,2005,Rookie,NYM
Jim Wladyka,22,2,2,.500,1.98,18,3,5,0,0,0,50.0,47,22,11,5,18,1,40,1,0,4,213,1.300,8.5,0.9,3.2,7.2,2.22,0,2005,Rookie,NYM
